,Data,precipitacao_observada,Horario,Datetime,MdoEstado_ws10,MdoEstado_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_MdoEstado,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_MdoEstado,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-09-01 18:00:00,2021-09-01,0.0,18:00:00,2021-09-01 18:00:00,6.84688,113.379,5.77767,113.626,6.65008,111.429,6.13079,111.289,6.94623,114.856,6.73091,109.797,5.86156,111.483,6.52137,111.937,5.75919,116.311,0.00384106,0.000185307,0.0104235,0.00538568,0.00232455,0.0197527,0.000132281,0.00464249,0.000195719,21.7855,23.044,21.7803,22.8686,21.7126,21.7206,22.8289,21.8173,23.1246
2021-09-01 19:00:00,2021-09-01,0.0,19:00:00,2021-09-01 19:00:00,6.39499,109.67,5.38748,109.285,6.36187,106.628,5.73432,107.84,6.49828,110.793,6.53677,105.737,5.52666,107.216,6.20855,106.511,5.33052,111.447,0.00167052,0.000141472,0.00348139,0.00218649,0.00104341,0.0067265,9.55947e-05,0.00140297,0.000153795,21.6995,22.7677,21.6817,22.5837,21.6496,21.6095,22.5534,21.7133,22.8822
2021-09-01 20:00:00,2021-09-01,0.0,20:00:00,2021-09-01 20:00:00,6.7095,107.03,5.48197,105.745,6.9137,106.483,5.93676,105.623,6.69176,108.033,6.94512,105.728,5.82183,104.341,6.73935,106.098,5.20819,107.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3136,22.0354,21.312,21.8535,21.2947,21.2014,21.8036,21.3722,22.172
2021-09-01 21:00:00,2021-09-01,0.0,21:00:00,2021-09-01 21:00:00,5.54852,101.394,4.9644,98.6415,4.84644,103.28,5.19354,99.0186,5.07435,107.282,5.44838,101.404,5.42088,97.8677,4.30253,107.324,4.48401,102.028,0.000126466,1.70618e-06,0.00808299,0.000201017,5.46575e-05,0.0148814,2.16812e-06,0.00364804,1.53482e-06,21.0823,21.5051,20.901,21.2917,20.9836,20.8251,21.2258,20.9396,21.6424
2021-09-01 22:00:00,2021-09-01,0.0,22:00:00,2021-09-01 22:00:00,4.87463,98.2735,4.10479,94.2662,4.82299,101.446,4.34142,95.5091,4.72075,101.367,4.91752,98.9353,4.4035,93.4313,4.8063,102.535,3.79226,95.9009,0.000126466,1.70618e-06,0.00808299,0.000201553,5.46575e-05,0.0148814,4.47594e-06,0.00364804,1.53482e-06,20.919,21.1858,20.6468,21.0115,20.888,20.5321,20.9335,20.7151,21.353
2021-09-01 23:00:00,2021-09-01,0.0,23:00:00,2021-09-01 23:00:00,4.48696,96.5513,3.78953,93.369,4.45116,98.7975,4.08891,93.6171,4.1582,99.3812,4.78769,96.3701,4.27705,92.2746,4.15776,99.8119,3.30061,94.1963,0.000126466,1.70618e-06,0.00808299,0.000201553,5.46575e-05,0.0148814,4.47594e-06,0.00364804,1.53482e-06,20.7379,20.7912,20.5207,20.673,20.7761,20.3919,20.5233,20.5847,20.9964
2021-09-02 00:00:00,2021-09-02,0.0,00:00:00,2021-09-02 00:00:00,1.64507,87.3324,1.60904,74.8586,3.3741,98.3883,2.43036,88.2032,1.15063,87.322,4.6013,93.7414,2.49351,84.3026,2.0705,98.8945,1.18306,67.9733,0.0,0.0,0.0,5.36442e-07,0.0,0.0,2.30782e-06,0.0,0.0,20.5456,20.4951,20.4165,20.4598,20.5991,20.3424,20.2698,20.4068,20.6891
2021-09-02 01:00:00,2021-09-02,0.0,01:00:00,2021-09-02 01:00:00,0.302234,301.231,1.22333,78.11,1.65487,94.097,0.278187,2.25366,0.201723,44.6164,2.37952,87.2875,1.75664,79.3472,1.59646,104.682,1.41178,74.4073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3993,20.2468,20.2454,20.2224,20.4458,20.1075,19.9971,20.3252,20.4438
2021-09-02 02:00:00,2021-09-02,0.0,02:00:00,2021-09-02 02:00:00,0.6013,176.486,0.870573,247.549,1.92031,112.577,1.04647,74.5735,0.950725,178.015,2.81281,87.0836,0.700499,87.0361,1.41281,133.152,0.650661,234.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1329,20.0455,20.0572,19.954,20.2025,19.9868,19.7776,20.1054,20.2111
2021-09-02 03:00:00,2021-09-02,0.0,03:00:00,2021-09-02 03:00:00,0.423043,135.268,0.100788,359.257,0.728074,184.417,1.01374,216.158,1.10704,107.124,1.38966,149.924,1.03056,82.7822,0.991825,147.0,0.185669,171.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8655,19.7354,19.9222,19.5557,19.9875,19.6596,19.4839,19.9782,19.9404
2021-09-02 04:00:00,2021-09-02,0.0,04:00:00,2021-09-02 04:00:00,0.776944,164.359,0.829094,251.58,0.847819,127.469,0.86283,259.116,0.766036,150.413,1.46313,99.451,1.19997,280.014,1.18329,149.637,0.612969,254.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6954,19.5708,19.6234,19.4431,19.7912,19.5306,19.3436,19.6893,19.7609
2021-09-02 05:00:00,2021-09-02,0.0,05:00:00,2021-09-02 05:00:00,1.23609,149.718,0.967518,219.669,1.19922,145.044,0.938607,166.034,1.37117,153.377,1.40433,127.708,1.02757,236.774,1.30751,148.616,0.812959,219.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.557,19.392,19.554,19.2487,19.664,19.3744,19.1638,19.6797,19.5661
2021-09-02 06:00:00,2021-09-02,0.0,06:00:00,2021-09-02 06:00:00,1.1534,153.969,0.976382,136.522,1.63631,184.541,0.779493,164.274,1.44078,155.284,1.56875,190.079,0.915424,139.087,1.945,175.179,0.874482,136.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.615,19.2048,19.8388,19.1072,19.7682,19.5822,18.9547,19.8368,19.3944
2021-09-02 07:00:00,2021-09-02,0.0,07:00:00,2021-09-02 07:00:00,1.17479,130.411,0.512447,145.213,1.19039,128.102,0.870438,123.82,1.23894,138.528,1.8235,114.805,0.357686,160.806,1.10921,140.325,0.775882,144.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3228,18.9977,19.4094,18.8904,19.5582,19.1885,18.7812,19.5644,19.1955
2021-09-02 08:00:00,2021-09-02,0.0,08:00:00,2021-09-02 08:00:00,0.183019,154.453,0.18181,233.933,1.01903,133.162,0.621176,311.869,1.54994,175.953,0.711662,40.9241,0.37588,11.1227,1.61908,161.299,0.859288,196.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3556,18.9397,19.3689,18.8046,19.3931,19.2816,18.6237,19.3073,19.0533
2021-09-02 09:00:00,2021-09-02,0.0,09:00:00,2021-09-02 09:00:00,2.14701,59.1394,1.14595,60.8577,1.95695,66.9859,2.06302,57.6057,1.88313,69.6424,2.52714,59.3977,2.13003,62.5932,1.84429,69.8557,0.704564,55.7397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0902,18.6972,19.2806,18.6636,19.2392,19.0393,18.5178,19.4337,18.8158
2021-09-02 10:00:00,2021-09-02,0.0,10:00:00,2021-09-02 10:00:00,2.18709,51.8284,1.6796,52.1481,1.89004,59.634,2.18627,54.0929,2.04168,51.3314,2.29024,55.7419,2.15207,58.0981,1.92698,63.1546,1.32731,42.2087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0772,18.9871,19.0908,18.7769,19.2766,18.8464,18.6617,19.2591,19.1994
2021-09-02 11:00:00,2021-09-02,0.0,11:00:00,2021-09-02 11:00:00,1.82919,62.2498,1.45337,63.1675,1.8831,59.3066,2.15091,62.004,1.27585,68.9676,2.40127,57.7941,2.02529,66.5553,1.46342,65.6111,1.01915,61.4853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.269,20.5142,20.1994,20.4667,20.1538,20.2182,20.3493,20.0339,20.5365
2021-09-02 12:00:00,2021-09-02,0.0,12:00:00,2021-09-02 12:00:00,0.983896,68.6259,1.27304,66.4972,1.33847,54.2549,1.96465,63.8905,0.259061,133.291,1.77996,56.0923,1.92781,64.4601,0.872822,60.4723,0.497728,55.5482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7343,22.6756,21.8036,22.8053,21.5201,21.8557,22.6131,21.5401,22.6169
2021-09-02 13:00:00,2021-09-02,0.0,13:00:00,2021-09-02 13:00:00,2.20327,258.373,0.534953,97.3012,2.569,291.776,0.259444,26.0116,2.51196,266.809,1.11305,313.102,1.42573,69.605,2.50934,285.249,1.02642,281.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6494,24.0608,21.6732,24.0093,21.5551,22.0247,24.1853,21.3612,23.9164
2021-09-02 14:00:00,2021-09-02,0.0,14:00:00,2021-09-02 14:00:00,2.85047,262.534,2.25625,250.43,2.41287,288.204,2.39634,262.787,2.27323,257.434,3.09798,285.252,1.12152,242.157,1.97597,294.244,2.31145,254.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9135,24.5136,22.1636,24.2375,22.0682,21.973,25.0536,22.2574,24.378
2021-09-02 15:00:00,2021-09-02,0.0,15:00:00,2021-09-02 15:00:00,1.44115,201.812,1.86058,237.389,2.57539,144.889,1.78065,236.467,2.52389,169.426,1.92601,139.003,2.06189,253.075,3.65745,150.838,1.87581,205.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8105,25.5292,23.0681,25.6358,22.7968,23.1699,25.8827,23.0393,25.5366
2021-09-02 16:00:00,2021-09-02,0.0,16:00:00,2021-09-02 16:00:00,4.13159,145.583,4.34049,141.776,4.33946,140.637,4.51362,129.061,4.38461,155.544,4.32902,131.12,4.38408,127.191,4.26047,143.714,4.74816,157.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.016,25.9216,23.0644,25.6106,22.9104,23.0913,25.7664,23.0611,25.7802
2021-09-02 17:00:00,2021-09-02,0.0,17:00:00,2021-09-02 17:00:00,4.62239,131.371,4.68768,131.197,4.82775,127.517,4.86619,125.177,4.99476,131.83,4.73025,125.87,4.67988,125.033,4.93759,126.309,4.96049,136.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1333,26.0549,23.1474,25.8838,23.0717,23.1161,25.9582,23.1941,25.9283
2021-09-02 18:00:00,2021-09-02,0.0,18:00:00,2021-09-02 18:00:00,5.07816,115.686,5.01496,116.436,5.22565,114.051,5.3083,113.417,5.33579,117.087,5.23186,112.869,4.95352,114.319,5.1887,114.212,5.13322,119.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2886,26.1424,23.269,25.8931,23.2422,23.2444,25.9453,23.2944,26.1975
2021-09-02 19:00:00,2021-09-02,0.0,19:00:00,2021-09-02 19:00:00,4.92627,109.429,4.64654,106.599,5.28315,107.031,5.24437,105.997,5.16573,112.464,5.4412,105.628,4.81112,103.674,5.17064,107.059,4.6344,112.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.228,26.0412,23.1755,25.6433,23.1652,23.1606,25.7862,23.1867,26.1085
2021-09-02 20:00:00,2021-09-02,0.0,20:00:00,2021-09-02 20:00:00,4.65353,107.807,4.33825,105.062,4.89989,106.979,4.98408,104.587,4.63114,110.984,5.12576,105.174,4.62545,102.164,4.62845,107.663,4.19188,110.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9521,25.3759,22.9016,24.9123,22.8665,22.8795,25.154,22.9097,25.4079
2021-09-02 21:00:00,2021-09-02,0.0,21:00:00,2021-09-02 21:00:00,5.69138,79.6329,6.05403,79.4398,6.09417,81.3292,5.84408,80.3317,5.23044,79.2302,6.52591,80.1245,6.15057,80.3991,5.48367,82.913,5.90505,78.3788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1221,24.4538,23.0784,24.4363,23.101,23.0285,24.1977,23.024,24.676
2021-09-02 22:00:00,2021-09-02,0.0,22:00:00,2021-09-02 22:00:00,6.90538,72.7431,5.97903,75.0641,6.57659,73.2242,6.44023,72.937,6.39798,72.3673,6.82716,71.2107,6.30365,76.3044,6.05486,75.5752,5.57552,72.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2842,22.8979,22.2615,22.7814,22.3235,22.1411,22.6064,22.2899,23.1574
2021-09-02 23:00:00,2021-09-02,0.0,23:00:00,2021-09-02 23:00:00,7.43855,68.0619,6.04492,71.5566,8.19177,67.8179,6.69207,69.7073,6.88599,65.8058,8.25974,67.1164,6.28463,73.8226,7.44412,67.8701,5.66146,68.1842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0354,22.412,21.9449,22.2702,22.0944,21.7586,22.1228,22.0353,22.6617
2021-09-03 00:00:00,2021-09-03,0.0,00:00:00,2021-09-03 00:00:00,2.14952,88.2421,1.26415,102.924,2.13113,87.6386,1.4704,90.3708,1.81508,88.4283,2.06903,94.8094,1.28641,101.544,2.22699,84.7936,1.18214,104.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6353,21.6567,21.6132,21.5742,21.6956,21.5525,21.5952,21.6731,21.7173
2021-09-03 01:00:00,2021-09-03,0.0,01:00:00,2021-09-03 01:00:00,3.54751,31.8941,3.00819,33.5224,3.00199,30.2917,3.25269,40.3884,3.06806,22.7419,3.87844,41.344,2.86464,38.6588,2.58975,17.2675,2.81505,29.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9238,21.815,22.1137,21.8109,22.0055,21.8864,21.6008,22.1636,21.9684
2021-09-03 02:00:00,2021-09-03,0.0,02:00:00,2021-09-03 02:00:00,1.23377,6.69229,1.13275,22.8434,1.23056,6.19147,1.17408,26.7089,1.56128,358.522,1.18997,26.2118,1.4214,49.3606,1.67172,357.365,1.25717,5.8064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.918,20.7476,21.0689,20.6164,21.017,20.6869,20.4021,21.158,20.9475
2021-09-03 03:00:00,2021-09-03,0.0,03:00:00,2021-09-03 03:00:00,0.905094,54.7953,0.511511,60.2933,1.23112,65.8662,1.17903,41.7018,0.71682,57.9744,1.46037,48.4106,1.41591,56.3775,1.26684,82.5291,0.457752,25.4549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4061,20.2554,20.3247,20.0522,20.6127,19.9256,19.9763,20.5757,20.4776
2021-09-03 04:00:00,2021-09-03,0.0,04:00:00,2021-09-03 04:00:00,0.658605,278.391,0.66616,263.013,0.523497,329.937,0.652332,300.479,0.732248,255.506,0.878627,346.212,0.60924,276.814,0.444841,248.912,0.474893,285.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5493,19.9248,20.6632,19.9491,20.6089,20.468,19.7906,20.6652,20.0629
2021-09-03 05:00:00,2021-09-03,0.0,05:00:00,2021-09-03 05:00:00,0.797636,123.901,0.760531,179.412,1.7473,85.3851,0.967415,93.7542,0.911183,162.781,2.97885,63.9021,0.919108,168.879,1.25301,112.9,0.803717,189.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4702,19.8363,20.4281,19.6161,20.6457,20.2295,19.5302,20.6006,20.0112
2021-09-03 06:00:00,2021-09-03,0.0,06:00:00,2021-09-03 06:00:00,2.32804,56.3294,1.67793,69.1844,2.55705,60.8863,2.69595,65.9114,0.965675,50.6237,4.55754,64.3499,2.60568,74.4327,0.979718,67.6895,0.740395,65.8416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4282,19.7291,20.4047,20.0606,20.4047,20.594,19.9179,20.5312,19.5467
2021-09-03 07:00:00,2021-09-03,0.0,07:00:00,2021-09-03 07:00:00,2.32779,63.145,1.57526,66.4672,2.61129,62.327,1.79605,67.8159,1.83934,57.3956,3.16699,68.1491,1.77122,73.2036,1.82883,56.0136,1.23208,59.2783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0569,19.8289,20.9546,19.8115,21.0719,20.8005,19.7328,21.0067,19.877
2021-09-03 08:00:00,2021-09-03,0.0,08:00:00,2021-09-03 08:00:00,2.45198,64.6529,1.4914,72.997,2.95921,65.8992,1.87675,72.4982,1.65799,51.5519,3.37661,71.4191,1.79422,80.7189,2.30467,54.5648,0.765105,64.3904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0289,19.6002,21.1142,19.6945,20.9164,20.9887,19.5213,21.1631,19.708
2021-09-03 09:00:00,2021-09-03,0.0,09:00:00,2021-09-03 09:00:00,1.50589,80.9345,1.13842,98.3259,2.24088,77.2785,1.51093,82.8086,0.897309,79.3566,2.3824,81.7878,1.36626,98.7213,1.84505,74.384,0.865809,101.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3637,19.8285,21.4011,19.7076,21.4334,21.2709,19.604,21.4663,20.0035
2021-09-03 10:00:00,2021-09-03,0.0,10:00:00,2021-09-03 10:00:00,2.14952,88.2421,1.26415,102.924,2.13113,87.6386,1.4704,90.3708,1.81508,88.4283,2.06903,94.8094,1.28641,101.544,2.22699,84.7936,1.18214,104.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0687,20.385,21.2914,20.3857,21.3231,21.1744,20.2076,21.3734,20.5562
2021-09-03 11:00:00,2021-09-03,0.0,11:00:00,2021-09-03 11:00:00,0.72651,110.136,0.830608,120.99,0.279268,105.685,0.382114,117.812,1.21036,105.359,0.316064,248.603,0.715152,123.438,0.832407,90.2143,0.939373,118.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0255,22.2455,22.0786,22.4066,21.8775,22.1064,22.1989,21.9857,22.2931
2021-09-03 12:00:00,2021-09-03,0.0,12:00:00,2021-09-03 12:00:00,0.584533,229.426,0.966816,183.457,0.680169,313.765,0.722072,219.782,0.453068,204.982,0.716641,285.706,0.915921,186.405,0.536684,327.286,0.957123,172.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3355,23.573,22.1627,23.6852,22.2748,22.1545,23.8522,22.1527,23.6418
2021-09-03 13:00:00,2021-09-03,0.0,13:00:00,2021-09-03 13:00:00,0.792508,231.212,0.954985,173.027,1.01834,301.904,0.523307,167.126,0.854365,235.085,0.475208,298.897,1.03301,115.66,1.02873,291.143,1.00028,170.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6767,25.8933,22.7342,26.0495,22.6129,23.3427,26.5042,22.7373,25.669
2021-09-03 14:00:00,2021-09-03,0.0,14:00:00,2021-09-03 14:00:00,1.55506,252.038,1.7053,217.041,0.911553,269.213,1.67012,245.591,1.79404,234.116,1.39154,248.433,1.66689,219.444,0.989621,226.112,1.81715,213.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.56,27.412,24.4748,27.282,23.72,24.1631,27.8296,24.8139,27.3134
2021-09-03 15:00:00,2021-09-03,0.0,15:00:00,2021-09-03 15:00:00,2.45901,171.611,2.68962,183.618,2.53151,157.646,2.62065,185.941,2.36184,159.23,2.60325,165.923,2.58972,199.915,2.45481,151.908,2.56729,170.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.392,28.2693,24.6747,28.2686,24.4225,24.5019,28.5104,24.7368,28.2775
2021-09-03 16:00:00,2021-09-03,0.0,16:00:00,2021-09-03 16:00:00,2.98844,157.487,3.10269,166.995,3.00372,144.917,3.01371,153.257,2.93144,151.455,3.00846,147.41,2.75129,155.685,2.89696,145.123,3.27899,160.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6582,28.8818,24.858,28.9545,24.569,24.7595,29.1324,24.9213,28.7895
2021-09-03 17:00:00,2021-09-03,0.0,17:00:00,2021-09-03 17:00:00,3.37664,141.944,3.3594,146.835,3.41551,132.297,3.45287,132.411,3.20031,143.89,3.48145,130.53,3.2242,131.149,3.14465,136.62,3.5349,152.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.936,29.5189,25.0323,29.4194,24.8624,24.9498,29.5099,25.1462,29.3358
2021-09-03 18:00:00,2021-09-03,0.0,18:00:00,2021-09-03 18:00:00,3.54331,137.128,3.55613,141.772,3.63866,129.785,3.68624,130.291,3.65432,135.367,3.65988,129.066,3.47806,132.384,3.50303,128.379,3.80862,144.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0025,29.5826,25.0579,29.4797,24.9095,24.9857,29.5638,25.1474,29.4737
2021-09-03 19:00:00,2021-09-03,0.0,19:00:00,2021-09-03 19:00:00,3.92505,121.067,3.81672,127.083,4.06542,118.136,4.13243,118.955,4.05774,121.531,4.17443,117.133,3.81875,125.001,3.92213,118.734,3.93986,129.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8378,29.3077,24.8104,28.9482,24.7495,24.7418,29.1216,24.9012,29.2331
2021-09-03 20:00:00,2021-09-03,0.0,20:00:00,2021-09-03 20:00:00,4.13011,107.383,4.00214,109.178,4.20672,108.585,4.58177,105.411,4.09734,110.075,4.54641,108.223,4.17605,104.703,3.90455,109.414,3.96827,114.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3628,28.2079,24.3021,27.6352,24.2898,24.2514,27.9348,24.3598,28.1919
2021-09-03 21:00:00,2021-09-03,0.0,21:00:00,2021-09-03 21:00:00,3.96318,92.7236,4.3916,88.3477,5.11485,97.3257,4.42094,90.0512,3.79111,99.2343,5.43511,94.5934,4.6764,88.1985,4.60207,102.637,3.73754,91.1567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1839,27.2659,24.0313,26.9223,24.0736,24.0965,26.9674,23.9218,27.4444
2021-09-03 22:00:00,2021-09-03,0.0,22:00:00,2021-09-03 22:00:00,5.28367,72.605,5.24126,76.0147,5.72608,72.7083,5.43343,74.3649,4.25219,68.028,5.88952,72.3858,5.47495,78.9016,3.97322,73.437,4.58469,70.0648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0578,26.0193,24.0357,25.918,23.9489,23.9289,25.704,23.8095,26.29
2021-09-03 23:00:00,2021-09-03,0.0,23:00:00,2021-09-03 23:00:00,3.82658,61.111,4.06856,71.9083,4.3248,58.3847,4.99543,69.9847,1.14132,39.285,6.03787,67.4943,4.60079,76.4029,0.919548,47.0742,2.76271,69.4999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5133,25.2166,23.4811,25.1704,23.7657,23.588,24.9221,23.7632,25.463
2021-09-04 00:00:00,2021-09-04,0.0,00:00:00,2021-09-04 00:00:00,0.720993,182.508,0.735464,178.679,0.700843,164.835,0.820077,164.371,1.13276,229.581,0.947077,155.74,1.05098,160.839,0.862145,197.096,1.29312,228.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0272,24.0595,23.9931,23.9618,24.0906,23.9265,23.9954,24.0579,24.1216
2021-09-04 01:00:00,2021-09-04,0.0,01:00:00,2021-09-04 01:00:00,4.03435,1.60492,3.54599,5.68274,3.91506,358.501,3.42543,5.06525,3.99674,2.54034,3.42493,2.87787,3.48954,6.41272,4.00209,358.351,3.41828,7.22415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2232,23.6555,23.3612,23.9992,23.2056,23.3869,23.6832,23.2946,23.6946
2021-09-04 02:00:00,2021-09-04,0.0,02:00:00,2021-09-04 02:00:00,3.43755,21.3907,2.65047,26.8096,3.49191,19.73,2.78869,21.9173,3.27495,21.7951,3.35873,21.4097,2.68537,25.4523,3.49425,18.8285,2.44966,28.7448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9527,23.1436,23.0267,23.1477,22.9957,22.9596,22.9594,23.0535,23.2821
2021-09-04 03:00:00,2021-09-04,0.0,03:00:00,2021-09-04 03:00:00,1.88429,354.06,1.49031,356.592,1.77,354.955,1.63526,358.673,1.81755,353.535,1.89059,10.9627,1.58541,354.075,1.7177,349.329,1.36408,1.26642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9958,22.8019,23.0631,23.0164,22.927,23.1852,22.8188,22.9334,22.7663
2021-09-04 04:00:00,2021-09-04,0.0,04:00:00,2021-09-04 04:00:00,1.35728,49.9044,1.05382,57.8822,1.52155,42.5085,1.20256,52.4988,1.48067,45.6084,1.52527,43.7971,0.923606,66.116,1.62094,45.803,1.19973,48.9225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1833,22.8008,23.275,22.9087,23.0825,23.2646,22.8221,23.1669,22.7361
2021-09-04 05:00:00,2021-09-04,0.0,05:00:00,2021-09-04 05:00:00,0.82526,52.8936,0.50046,75.6591,1.25218,55.1238,1.01831,67.6661,0.661436,40.3658,1.33789,67.1505,0.693084,89.4134,0.969083,42.9888,0.451169,68.0774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5065,23.1008,23.444,22.8514,23.6019,23.3853,22.82,23.5338,23.2191
2021-09-04 06:00:00,2021-09-04,0.0,06:00:00,2021-09-04 06:00:00,0.91683,26.0775,0.503662,35.7458,1.16594,22.3584,0.999829,56.9939,1.05399,354.217,1.40852,46.6518,0.678212,80.9593,1.09249,356.774,0.661525,347.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3907,22.8468,23.4283,22.6756,23.2474,23.326,22.6731,23.3002,22.7526
2021-09-04 07:00:00,2021-09-04,0.0,07:00:00,2021-09-04 07:00:00,1.01098,353.393,0.609143,337.881,1.18175,8.25998,0.628294,3.89444,0.981132,319.422,0.955404,15.1799,0.351276,318.594,0.961065,342.656,0.63465,317.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2043,22.4883,23.2885,22.5648,23.3577,23.3357,22.5569,23.3835,22.6379
2021-09-04 08:00:00,2021-09-04,0.0,08:00:00,2021-09-04 08:00:00,1.16548,264.363,1.76466,258.291,0.535632,35.0658,0.370814,64.6858,2.10618,266.659,1.16662,57.0958,0.540926,210.444,0.882342,242.372,2.2753,267.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4393,22.1887,23.6725,22.5066,23.5669,23.14,22.2597,23.8308,22.3655
2021-09-04 09:00:00,2021-09-04,0.0,09:00:00,2021-09-04 09:00:00,0.449757,192.604,1.35603,218.54,0.849176,68.8182,0.821635,81.8105,2.00974,232.356,0.72613,75.2047,0.620275,140.002,0.83985,183.63,2.24376,239.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5885,22.2264,23.4196,22.1762,23.5872,23.3239,22.1064,23.6317,22.391
