,Data,precipitacao_observada,Horario,Datetime,Maravista_ws10,Maravista_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_Maravista,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_Maravista,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-08-17 19:00:00,2021-08-17,0.0,19:00:00,2021-08-17 19:00:00,5.13874,71.264,5.44413,90.0113,5.29108,86.0932,5.09264,69.5161,5.23799,74.1714,5.29567,84.6901,5.46229,89.0811,5.784,87.5967,5.49338,90.5095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.228,29.2745,28.7845,29.2458,29.1825,28.9124,29.2289,28.2901,29.3579
2021-08-17 20:00:00,2021-08-17,0.0,20:00:00,2021-08-17 20:00:00,4.2424,76.6901,4.96375,90.9519,4.80432,86.639,4.11988,81.8415,4.61282,76.4532,4.89496,85.355,4.98264,89.6697,4.76489,89.5308,5.06757,91.7824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8376,27.7528,27.2863,27.728,27.8934,27.3604,27.6642,26.4634,27.8706
2021-08-17 21:00:00,2021-08-17,0.0,21:00:00,2021-08-17 21:00:00,4.00577,80.5916,5.05182,87.5172,4.48018,81.8783,4.49332,89.8046,4.27606,79.1677,4.73572,77.4883,5.20774,85.4773,3.81854,89.1167,5.05727,89.2413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5338,25.5056,25.1635,25.4174,25.6601,25.2102,25.3999,23.5343,25.6401
2021-08-17 22:00:00,2021-08-17,0.0,22:00:00,2021-08-17 22:00:00,4.50035,66.2243,5.01325,86.9708,4.62616,80.778,4.57939,72.7553,5.00455,67.97,5.15759,75.8736,5.43402,84.2274,3.83364,90.108,4.85078,89.6124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.561,24.3189,23.8577,24.5308,24.5865,23.9475,24.2605,22.4135,24.4049
2021-08-17 23:00:00,2021-08-17,0.0,23:00:00,2021-08-17 23:00:00,5.23254,62.738,5.04637,87.9277,4.63881,81.665,5.55155,67.4319,5.64639,66.2465,4.98726,76.7222,5.33037,84.3206,4.12941,90.5174,4.96275,90.8723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6453,23.5455,23.1234,23.6253,23.6483,23.2114,23.4805,21.8282,23.6369
2021-08-18 00:00:00,2021-08-18,0.0,00:00:00,2021-08-18 00:00:00,2.17031,36.9706,1.36162,109.214,1.30302,100.839,1.95552,35.3219,2.51786,41.7126,0.661526,118.385,1.16416,112.409,2.00301,102.705,1.60218,109.881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4249,21.644,21.6276,21.398,21.4545,21.5807,21.5938,21.6749,21.6941
2021-08-18 01:00:00,2021-08-18,0.0,01:00:00,2021-08-18 01:00:00,2.9162,49.7613,2.40904,62.1348,2.48672,62.6815,3.16557,47.071,2.91444,54.4123,2.49042,59.3578,2.33582,60.7169,2.30339,64.9357,2.47491,63.4151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7325,21.4844,21.1543,21.6107,21.8272,21.1907,21.4499,19.1313,21.551
2021-08-18 02:00:00,2021-08-18,0.0,02:00:00,2021-08-18 02:00:00,2.94708,43.4253,1.75973,96.5239,1.70156,81.5261,3.29374,42.5792,3.04908,38.504,1.61491,75.2943,1.71031,94.8796,1.71764,87.5973,1.77807,94.5058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5238,20.4847,20.0265,20.3192,20.6508,20.0516,20.3659,18.159,20.6227
2021-08-18 03:00:00,2021-08-18,0.0,03:00:00,2021-08-18 03:00:00,4.08319,46.2201,2.59193,87.0294,2.70477,74.2287,3.81966,44.7641,4.31917,48.0183,2.3359,65.6439,2.36396,82.4906,2.49254,83.1199,2.79116,88.1239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7599,20.0544,19.6913,20.5137,20.8703,19.8099,20.0672,18.0549,20.1115
2021-08-18 04:00:00,2021-08-18,0.0,04:00:00,2021-08-18 04:00:00,2.40078,51.4023,1.44934,108.71,1.49493,91.1686,2.36681,59.1372,2.81119,55.2811,0.826462,83.5176,0.901197,107.208,2.17858,98.7984,1.84555,105.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5824,19.8968,19.5553,20.5153,20.7461,19.5841,19.8364,17.6821,19.9571
2021-08-18 05:00:00,2021-08-18,0.0,05:00:00,2021-08-18 05:00:00,2.218,48.2904,2.19938,108.222,1.91143,95.1353,2.49659,53.8983,2.32036,53.835,1.09512,95.7979,1.57991,114.414,2.53731,101.684,2.5265,105.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4113,19.7046,19.3602,20.4115,20.5057,19.2787,19.6,17.5891,19.7891
2021-08-18 06:00:00,2021-08-18,0.0,06:00:00,2021-08-18 06:00:00,2.58578,38.3012,1.82288,107.881,1.57897,93.0498,2.51114,43.8066,2.8885,41.5553,1.2602,87.7592,1.31681,106.098,2.53514,101.116,2.44644,107.547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.423,19.5302,19.1341,20.2672,20.6658,19.0995,19.3318,17.3937,19.6901
2021-08-18 07:00:00,2021-08-18,0.0,07:00:00,2021-08-18 07:00:00,2.42139,40.7418,1.68886,108.325,1.54671,93.317,2.68607,51.7971,2.77061,38.3569,1.28162,89.4827,1.39428,106.794,2.42338,100.522,2.202,106.923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2473,19.2546,18.8676,20.1985,20.6059,18.8205,19.0503,17.2345,19.5018
2021-08-18 08:00:00,2021-08-18,0.0,08:00:00,2021-08-18 08:00:00,2.5983,45.1609,1.80014,128.619,1.58848,135.305,2.61704,50.0712,2.78569,49.6135,1.33078,165.421,1.56205,133.047,2.43917,127.49,2.16055,126.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3344,19.1329,18.7015,20.1764,20.6078,18.7134,18.9314,17.0935,19.3669
2021-08-18 09:00:00,2021-08-18,0.0,09:00:00,2021-08-18 09:00:00,2.27759,49.7833,1.75788,112.128,1.73625,94.2718,2.19289,55.778,2.63278,55.5486,1.2902,91.3316,1.52094,116.966,2.54936,101.547,2.04564,111.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8943,18.8617,18.484,19.7961,20.213,18.5336,18.6838,16.7905,19.0947
2021-08-18 10:00:00,2021-08-18,0.0,10:00:00,2021-08-18 10:00:00,2.17031,36.9706,1.36162,109.214,1.30302,100.839,1.95552,35.3219,2.51786,41.7126,0.661526,118.385,1.16416,112.409,2.00301,102.705,1.60218,109.881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2022,19.0121,18.6703,19.9697,20.4985,18.8251,18.9064,17.7961,19.1986
2021-08-18 11:00:00,2021-08-18,0.0,11:00:00,2021-08-18 11:00:00,1.58521,42.9618,1.12627,101.706,1.00375,94.2776,1.43615,32.9827,1.2472,42.142,0.505206,94.6672,0.728136,105.908,1.61498,96.7659,1.4272,101.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3996,20.8214,20.6015,22.4412,22.4721,20.6613,20.779,20.8672,20.9047
2021-08-18 12:00:00,2021-08-18,0.0,12:00:00,2021-08-18 12:00:00,0.0692659,212.671,0.792619,99.1257,0.837391,105.523,0.87218,3.43124,0.803857,203.907,0.463389,126.032,0.536518,111.892,1.29707,94.533,0.991826,93.9894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1102,22.9325,22.7065,24.3791,23.6495,22.8189,22.9197,22.9939,22.9861
2021-08-18 13:00:00,2021-08-18,0.0,13:00:00,2021-08-18 13:00:00,1.24254,214.378,0.9928,132.564,1.01396,134.175,0.650045,239.421,1.71445,215.017,0.729954,132.82,0.783803,136.891,1.5313,134.35,1.11316,130.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7413,25.1941,24.8596,25.9502,25.2796,25.0375,25.1887,24.9317,25.2321
2021-08-18 14:00:00,2021-08-18,0.0,14:00:00,2021-08-18 14:00:00,1.68406,175.36,0.824633,140.078,0.927617,133.327,1.8234,154.738,1.88183,181.1,0.627782,143.57,0.715714,150.171,1.34741,130.009,0.963949,137.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4688,27.1465,26.783,26.5223,26.2878,26.9789,27.1676,26.7264,27.2127
2021-08-18 15:00:00,2021-08-18,0.0,15:00:00,2021-08-18 15:00:00,2.61625,136.225,1.03475,80.7434,1.44334,84.4782,2.89099,137.207,2.4422,139.7,1.50376,81.7064,0.934451,72.4845,1.4394,94.8722,1.08395,87.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.751,28.9327,28.6325,26.7295,26.7467,28.827,28.9748,28.431,28.936
2021-08-18 16:00:00,2021-08-18,0.0,16:00:00,2021-08-18 16:00:00,3.17992,133.597,1.17424,44.2311,1.57926,35.2425,3.45738,139.052,3.03263,130.34,1.44146,42.9564,1.24802,38.0445,1.67856,36.3958,1.05475,49.5002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0422,30.1669,29.7719,27.0997,27.0541,30.0444,30.1985,29.542,30.1519
2021-08-18 17:00:00,2021-08-18,0.0,17:00:00,2021-08-18 17:00:00,3.37509,128.445,1.09599,46.6258,2.18208,131.073,3.49761,131.634,3.36402,127.934,2.08798,121.763,1.11219,64.989,2.31517,142.809,1.04495,30.4727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1077,30.9335,30.3137,28.2477,27.9886,30.557,31.0194,29.8901,30.9028
2021-08-18 18:00:00,2021-08-18,0.0,18:00:00,2021-08-18 18:00:00,3.13287,123.624,1.12897,160.034,3.06258,167.171,3.39386,123.543,3.13994,123.288,3.05981,174.353,0.942875,93.3223,3.27148,159.406,2.09169,164.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4467,31.1993,29.6984,28.6198,28.3301,30.1248,31.4595,29.1619,30.9154
2021-08-18 19:00:00,2021-08-18,0.0,19:00:00,2021-08-18 19:00:00,3.83465,108.822,2.16101,90.297,1.86815,136.835,4.68597,112.592,3.27005,107.165,2.33951,87.2527,2.76889,90.6088,3.48716,177.04,2.44854,164.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3468,31.3218,30.4043,28.3965,28.29,30.7388,31.2877,29.0273,30.8825
2021-08-18 20:00:00,2021-08-18,0.0,20:00:00,2021-08-18 20:00:00,4.67226,90.2301,5.12373,86.02,4.87518,81.6449,4.91373,93.0272,4.53747,89.1063,5.34035,80.3468,5.51228,84.5893,4.27898,84.7614,4.82908,87.6193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7623,28.1445,27.6654,27.6619,27.8257,27.7215,28.0189,26.7645,28.2935
2021-08-18 21:00:00,2021-08-18,0.0,21:00:00,2021-08-18 21:00:00,3.86926,74.7949,4.99396,81.6867,4.33406,79.7826,4.13089,82.1766,4.32529,75.3353,4.99822,75.2909,5.26337,80.4692,3.10378,90.8576,4.81091,84.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6749,25.6104,25.1151,25.5683,25.7475,25.163,25.4981,22.5882,25.737
2021-08-18 22:00:00,2021-08-18,0.0,22:00:00,2021-08-18 22:00:00,4.04584,69.3403,4.79606,80.6848,4.69598,73.2842,4.58432,74.2997,4.14365,68.0744,5.03079,70.5953,5.09943,78.4083,3.98503,79.3893,4.71076,83.0869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2774,24.5606,24.0398,24.2425,24.3284,24.1331,24.5013,22.5025,24.6371
2021-08-18 23:00:00,2021-08-18,0.0,23:00:00,2021-08-18 23:00:00,4.34205,50.3038,5.02483,83.1073,4.46978,75.08,4.57481,56.8281,4.836,50.4951,4.644,71.054,5.30886,80.1586,3.75245,83.4518,4.80941,86.5056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2537,23.9536,23.434,24.089,24.3073,23.5326,23.8843,21.8513,24.0416
2021-08-19 00:00:00,2021-08-19,0.0,00:00:00,2021-08-19 00:00:00,2.12835,89.0615,1.79853,121.108,1.5091,107.985,2.28802,97.7716,2.07981,83.8519,1.06511,112.418,1.50021,132.404,2.22421,113.106,2.16148,117.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1407,22.6366,22.5849,22.1004,22.1837,22.5328,22.5831,22.6369,22.6895
2021-08-19 01:00:00,2021-08-19,0.0,01:00:00,2021-08-19 01:00:00,4.84336,26.324,1.96551,59.4697,2.46269,36.955,4.42038,34.7317,5.53896,21.515,2.46189,34.199,2.06278,54.3357,2.22962,40.3284,1.9317,62.4271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8855,22.2875,21.8694,22.5628,23.1464,22.076,22.2938,19.4673,22.3163
2021-08-19 02:00:00,2021-08-19,0.0,02:00:00,2021-08-19 02:00:00,2.05177,49.0971,2.16512,77.7458,2.31035,62.4371,2.20287,57.787,2.1187,35.1373,2.14095,57.7898,2.01796,74.8178,2.2456,68.8365,2.29611,78.7485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3587,21.3327,20.9151,21.0249,21.7477,20.9208,21.2645,18.6478,21.4399
2021-08-19 03:00:00,2021-08-19,0.0,03:00:00,2021-08-19 03:00:00,2.10648,56.3271,2.61768,96.7701,2.7399,84.5325,2.41223,61.8635,2.48428,61.0679,2.31374,76.5374,2.38518,92.6767,2.7711,92.2314,2.98091,95.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2976,20.5359,20.3158,21.3628,21.3585,20.3927,20.5959,18.2146,20.5892
2021-08-19 04:00:00,2021-08-19,0.0,04:00:00,2021-08-19 04:00:00,1.3035,54.907,1.24489,106.766,1.31739,83.9939,2.76547,71.3257,0.239307,41.2915,1.09601,66.6465,0.952621,93.5387,2.43266,94.5695,1.92082,106.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9907,20.3402,20.0595,21.6451,21.1042,20.1403,20.3373,17.8152,20.5368
2021-08-19 05:00:00,2021-08-19,0.0,05:00:00,2021-08-19 05:00:00,1.37989,59.9578,1.65787,101.375,1.57808,93.4193,1.84958,89.715,1.45604,42.9366,1.00697,91.835,1.31728,99.5856,2.3917,100.929,2.03655,104.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8882,20.0971,19.8757,21.2317,20.6699,19.96,20.0002,17.7596,20.3304
2021-08-19 06:00:00,2021-08-19,0.0,06:00:00,2021-08-19 06:00:00,0.591985,65.7605,1.87646,121.591,1.60155,103.974,1.14032,63.1676,0.515347,61.2985,1.10596,97.37,1.62237,128.286,2.43268,108.284,2.17084,118.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8695,19.8962,19.5391,21.009,20.6475,19.6487,19.7252,17.5229,20.1627
2021-08-19 07:00:00,2021-08-19,0.0,07:00:00,2021-08-19 07:00:00,0.995705,85.2312,2.04403,119.146,1.63572,116.355,1.00003,102.373,1.53848,81.0086,1.19969,139.701,1.75306,122.432,2.47489,117.066,2.47683,118.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2736,19.6601,19.2022,20.4711,20.0249,19.3516,19.4408,17.1945,19.9479
2021-08-19 08:00:00,2021-08-19,0.0,08:00:00,2021-08-19 08:00:00,1.80447,52.7339,2.04955,122.284,1.6106,112.623,1.78552,72.5293,2.02574,50.0591,1.18208,123.848,1.6784,132.456,2.44797,114.781,2.48897,118.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7246,19.3083,18.8372,19.8332,19.793,18.8529,18.9985,16.893,19.6297
2021-08-19 09:00:00,2021-08-19,0.0,09:00:00,2021-08-19 09:00:00,2.18074,83.661,2.16645,123.936,1.75565,113.979,2.64488,98.3986,2.09507,73.6634,1.1822,129.43,1.75631,125.48,2.7325,115.759,2.69633,120.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.485,19.0567,18.5291,20.0299,19.3312,18.601,18.7203,16.5955,19.3855
2021-08-19 10:00:00,2021-08-19,0.0,10:00:00,2021-08-19 10:00:00,2.12835,89.0615,1.79853,121.108,1.5091,107.985,2.28802,97.7716,2.07981,83.8519,1.06511,112.418,1.50021,132.404,2.22421,113.106,2.16148,117.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0091,19.2726,18.7741,20.3564,19.8509,18.8408,19.0144,17.6787,19.5178
2021-08-19 11:00:00,2021-08-19,0.0,11:00:00,2021-08-19 11:00:00,1.62249,41.5344,1.12511,112.492,1.03349,109.2,2.02175,38.5477,1.03415,36.6938,0.64503,108.123,0.798235,114.012,1.50029,107.45,1.32678,111.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4942,21.3552,21.0712,22.6936,22.4454,21.2968,21.3994,21.2572,21.386
2021-08-19 12:00:00,2021-08-19,0.0,12:00:00,2021-08-19 12:00:00,0.291696,226.246,0.919155,134.998,0.967628,123.877,0.6048,13.4225,0.718921,218.47,0.523665,119.644,0.696167,144.827,1.43395,121.72,1.03725,127.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1002,23.5289,23.2021,24.4543,23.731,23.4488,23.5717,23.4541,23.5699
2021-08-19 13:00:00,2021-08-19,0.0,13:00:00,2021-08-19 13:00:00,0.701967,219.44,0.69206,182.374,0.766508,165.997,0.682803,245.597,0.810574,204.403,0.522588,191.124,0.525599,196.205,1.22327,154.501,0.825731,172.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9828,26.0811,25.7269,26.2643,25.6872,25.9315,26.1061,25.7608,26.0991
2021-08-19 14:00:00,2021-08-19,0.0,14:00:00,2021-08-19 14:00:00,2.48172,213.073,1.01438,82.7879,1.34455,77.5437,2.33039,208.895,2.26144,209.418,1.18874,62.1515,0.90424,69.7977,1.57801,90.3093,1.1046,87.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.78,28.0694,27.7559,27.4163,26.2895,28.0044,28.1478,27.6443,28.0709
2021-08-19 15:00:00,2021-08-19,0.0,15:00:00,2021-08-19 15:00:00,2.01463,175.779,1.66173,8.44293,1.90236,10.4828,2.24453,166.09,2.10025,192.343,1.88473,4.98584,1.7646,3.45862,2.06784,16.6163,1.38566,1.36188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5388,29.3648,28.9955,27.6454,27.3302,29.2598,29.437,28.8259,29.32
2021-08-19 16:00:00,2021-08-19,0.0,16:00:00,2021-08-19 16:00:00,3.49148,159.618,1.60485,312.024,1.74131,320.492,3.73793,165.677,3.18151,157.667,1.55571,339.767,1.42008,333.854,1.88655,310.969,1.60656,306.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4102,30.0529,29.703,28.754,28.2259,30.0373,30.2085,29.4363,29.9888
2021-08-19 17:00:00,2021-08-19,0.0,17:00:00,2021-08-19 17:00:00,3.74736,143.556,1.33036,251.404,2.43185,223.582,4.24397,144.16,3.09993,144.041,1.80009,225.561,0.676117,283.726,2.6713,218.69,1.79776,233.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.848,30.6769,29.7343,29.0958,28.6647,30.3866,30.8638,29.1729,30.4953
2021-08-19 18:00:00,2021-08-19,0.0,18:00:00,2021-08-19 18:00:00,2.01189,152.755,1.67758,227.832,2.10881,220.168,2.03489,156.759,1.84093,151.126,2.09047,220.226,1.8601,236.693,2.27261,206.947,1.63389,220.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7049,30.4645,29.7372,28.8417,28.6823,30.1612,30.676,29.3138,30.431
2021-08-19 19:00:00,2021-08-19,0.0,19:00:00,2021-08-19 19:00:00,1.6071,175.566,0.784845,336.772,1.2858,234.229,1.62418,181.382,1.58565,174.84,0.840609,310.617,2.88875,9.78894,1.35073,222.686,1.24183,249.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9713,30.9602,29.7505,29.0256,28.9633,30.6039,31.261,29.1615,30.5167
2021-08-19 20:00:00,2021-08-19,0.0,20:00:00,2021-08-19 20:00:00,3.73171,109.551,2.06368,14.2171,1.18755,15.798,4.57196,110.11,3.01426,107.496,2.17977,17.9464,2.36339,13.7927,1.43823,191.659,0.179257,66.653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.34,30.5669,30.089,28.223,28.4606,30.3847,30.5394,27.9633,30.4525
2021-08-19 21:00:00,2021-08-19,0.0,21:00:00,2021-08-19 21:00:00,4.67393,74.6843,5.71338,84.623,5.65924,79.8502,4.89857,84.1505,4.61411,72.2595,5.84751,79.2603,5.96719,83.5196,4.79578,83.4643,5.43659,86.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1099,26.7285,26.0506,26.0272,26.1851,26.0349,26.5207,24.451,26.9532
2021-08-19 22:00:00,2021-08-19,0.0,22:00:00,2021-08-19 22:00:00,5.91828,54.0342,5.58891,81.1783,5.55124,75.9731,6.64611,61.0852,5.94239,53.257,5.67677,75.1194,5.6833,79.0577,5.08419,80.1893,5.69091,82.8101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9062,25.11,24.6073,24.7838,25.0039,24.6714,25.0272,23.0027,25.2186
2021-08-19 23:00:00,2021-08-19,0.0,23:00:00,2021-08-19 23:00:00,4.53401,51.7007,4.86762,84.9889,4.41724,77.8257,5.01854,60.0684,4.95514,52.2274,4.53622,74.9112,5.02334,81.7735,3.7199,84.0913,4.80805,87.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.123,23.9036,23.4341,23.8929,24.2017,23.473,23.8204,21.0797,24.0197
