,Data,precipitacao_observada,Horario,Datetime,Jurujuba_ws10,Jurujuba_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_Jurujuba,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_Jurujuba,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-09-10 04:00:00,2021-09-10,0.0,04:00:00,2021-09-10 04:00:00,2.74176,150.231,2.36337,152.394,1.82713,148.55,1.84281,150.401,2.67017,154.156,1.46043,150.572,2.46353,153.253,2.10622,149.593,2.12684,154.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0276,21.7762,20.6582,20.4763,22.1583,20.5518,21.3091,21.1325,21.9918
2021-09-10 05:00:00,2021-09-10,0.0,05:00:00,2021-09-10 05:00:00,1.88691,162.577,1.4717,163.674,1.87699,167.539,1.53168,159.809,1.98668,169.5,1.46818,166.624,1.816,161.295,1.78371,170.234,1.311,166.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.687,21.0027,21.2722,20.9448,21.9381,21.2935,20.3626,20.4948,21.4001
2021-09-10 06:00:00,2021-09-10,0.0,06:00:00,2021-09-10 06:00:00,1.5838,179.248,1.20888,185.354,1.81412,178.416,1.46248,180.654,1.59159,202.14,1.58904,184.333,1.29986,179.196,1.94179,200.606,1.18396,199.306,0.0059724,0.00639168,0.00970987,0.00276819,0.0180378,0.00498746,0.00157506,0.039697,0.00280363,22.1334,22.2536,21.5465,21.4255,22.2017,21.3276,21.8027,21.8306,22.1978
2021-09-10 07:00:00,2021-09-10,0.0,07:00:00,2021-09-10 07:00:00,1.12141,217.085,0.652913,199.892,1.42951,226.919,0.919068,231.285,0.839446,218.95,1.13633,231.753,0.757216,225.33,1.27049,220.43,0.539326,209.607,0.0776865,0.0526624,0.159326,0.178124,0.0302274,0.247985,0.0708106,0.0718323,0.0044654,22.2046,22.3297,21.6444,21.4787,22.1727,21.4322,21.8378,20.6261,21.5879
2021-09-10 08:00:00,2021-09-10,0.0,08:00:00,2021-09-10 08:00:00,0.151762,196.091,0.468343,151.668,0.392391,291.161,0.324042,276.892,0.310682,162.883,0.575924,294.582,0.423001,217.525,0.255087,251.071,0.494633,129.952,0.0776965,0.0527334,0.159326,0.178133,0.0302274,0.247987,0.0708132,0.0718328,0.0044654,22.1277,21.2905,21.6632,21.4334,22.2699,21.0605,21.8345,22.0085,22.0782
2021-09-10 09:00:00,2021-09-10,0.0,09:00:00,2021-09-10 09:00:00,1.58594,24.6827,1.53587,27.548,1.50647,9.76315,1.7849,24.8507,1.81933,10.0145,1.81058,5.26007,1.64465,38.3921,1.79566,11.2098,1.70858,10.2726,0.0717241,0.0463417,0.149616,0.175365,0.0121895,0.243,0.0692382,0.0321358,0.00166177,22.1466,22.2428,20.7403,21.3056,22.2786,21.4761,20.4599,21.9142,21.2666
2021-09-10 10:00:00,2021-09-10,0.0,10:00:00,2021-09-10 10:00:00,1.53293,6.51068,1.5323,9.55334,1.79127,356.283,1.56315,21.5262,2.07561,353.888,1.69797,359.931,1.52641,42.2134,2.21679,355.814,2.18362,353.367,1.00136e-05,7.10003e-05,1.19209e-07,9.34303e-06,0.0,2.22027e-06,2.64496e-06,5.51343e-07,0.0,21.7558,21.8679,21.2094,20.8634,21.7994,20.9854,21.1801,21.454,21.7693
2021-09-10 11:00:00,2021-09-10,0.0,11:00:00,2021-09-10 11:00:00,1.1045,343.86,0.957768,347.896,1.63588,341.656,1.38844,335.267,1.23753,346.931,1.68044,334.714,0.900608,352.914,1.57768,350.283,1.21179,344.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5479,22.8917,22.0641,22.1019,22.6026,22.1357,22.4919,22.407,22.7029
2021-09-10 12:00:00,2021-09-10,0.0,12:00:00,2021-09-10 12:00:00,1.62488,329.37,1.42196,317.514,2.13303,338.413,1.68847,316.844,1.77807,345.664,1.95053,324.961,1.42628,312.543,2.11545,340.339,1.41189,323.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5163,23.6875,23.1063,23.1372,23.5745,23.2318,23.5059,23.4698,23.5226
2021-09-10 13:00:00,2021-09-10,0.0,13:00:00,2021-09-10 13:00:00,1.74911,329.051,1.7906,310.076,2.19507,337.132,1.89127,321.212,1.81807,338.378,2.13505,323.777,1.75921,306.193,2.1749,339.258,1.8994,309.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7587,24.6841,24.3348,24.3119,24.8908,24.4911,24.4554,24.7996,24.6435
2021-09-10 14:00:00,2021-09-10,0.0,14:00:00,2021-09-10 14:00:00,1.94605,343.402,1.78439,329.146,1.87504,350.361,1.69217,326.265,1.93182,355.181,0.815736,164.985,1.75364,320.99,2.46705,357.328,1.85166,332.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6595,26.2353,26.4652,26.5199,26.7152,25.8257,26.4075,26.5424,26.2781
2021-09-10 15:00:00,2021-09-10,0.0,15:00:00,2021-09-10 15:00:00,2.25612,341.127,1.80403,318.319,1.68542,346.818,2.29444,322.139,2.3467,351.98,0.442941,323.616,1.77172,316.722,2.09718,339.799,1.90022,326.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0595,27.7756,27.6264,27.7062,28.2469,27.0679,27.7112,27.8714,27.7768
2021-09-10 16:00:00,2021-09-10,0.0,16:00:00,2021-09-10 16:00:00,2.57589,146.451,1.07589,249.522,3.5876,138.191,2.10181,154.136,2.49412,147.765,2.76294,148.834,1.28848,252.671,3.76648,135.627,0.998181,233.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5367,28.7834,24.9996,26.8746,27.8513,24.841,28.6628,25.8742,28.7169
2021-09-10 17:00:00,2021-09-10,0.0,17:00:00,2021-09-10 17:00:00,4.20233,147.802,3.72307,154.274,4.43848,141.429,3.66493,150.188,4.1484,149.913,3.37597,149.111,3.52806,152.594,4.87841,138.839,3.71865,160.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8268,28.1868,25.1401,26.3329,26.974,25.3039,27.6945,25.6367,28.1373
2021-09-10 18:00:00,2021-09-10,0.0,18:00:00,2021-09-10 18:00:00,4.74066,154.697,4.82216,160.349,4.29827,150.783,4.14882,156.605,4.76479,159.19,3.16292,157.331,4.63767,160.318,4.93713,152.002,4.71768,165.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5903,26.4562,24.0931,24.7732,25.7041,23.8948,25.9137,24.5546,26.4278
2021-09-10 19:00:00,2021-09-10,0.0,19:00:00,2021-09-10 19:00:00,6.8465,200.947,6.9475,199.718,7.05729,204.523,6.35798,199.792,7.36212,202.476,6.26299,205.064,6.36613,198.841,7.78385,205.296,7.40243,199.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6754,23.9312,22.6387,22.7111,23.5576,22.5476,23.3476,22.8594,23.7959
2021-09-10 20:00:00,2021-09-10,0.0,20:00:00,2021-09-10 20:00:00,6.54313,206.961,6.55478,204.293,6.89618,211.666,6.03849,206.561,7.0581,207.9,6.10549,212.833,6.08003,204.743,7.62223,211.909,6.93551,203.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0447,23.1368,22.0671,21.9825,23.082,21.916,22.4835,22.3896,23.2233
2021-09-10 21:00:00,2021-09-10,0.0,21:00:00,2021-09-10 21:00:00,6.22471,213.092,6.06753,208.628,6.30957,219.017,5.12748,213.326,6.83018,213.28,5.448,220.373,4.9078,209.106,7.30707,218.531,6.47235,208.308,0.0,0.0,0.0,1.96993e-05,0.0,5.79208e-05,8.86619e-07,0.0,0.0,22.4258,22.4265,21.3964,21.215,22.5554,21.2374,21.6624,21.7679,22.627
2021-09-10 22:00:00,2021-09-10,0.0,22:00:00,2021-09-10 22:00:00,5.20062,216.014,5.0304,209.357,5.34211,224.589,4.5244,219.194,5.45432,216.334,4.74258,229.09,4.48849,211.602,5.96541,222.87,5.18768,210.105,0.0,0.0,0.0,1.96993e-05,0.0,5.79208e-05,8.86619e-07,0.0,0.0,22.3419,22.4407,21.3632,21.1624,22.538,21.1656,21.6304,21.7975,22.6803
2021-09-10 23:00:00,2021-09-10,0.0,23:00:00,2021-09-10 23:00:00,5.55173,214.913,5.41848,209.49,5.93063,222.377,4.89876,217.567,5.99142,214.211,5.17164,226.188,4.85788,211.972,6.65212,220.484,5.63228,208.628,0.000152342,1.06171e-06,0.00114395,0.00012584,0.000157833,0.000928074,1.63913e-06,0.00114751,9.10833e-07,22.3711,22.5277,21.5525,21.3296,22.5612,21.3076,21.7843,21.9655,22.7271
2021-09-11 00:00:00,2021-09-11,0.0,00:00:00,2021-09-11 00:00:00,1.4239,211.374,1.40422,207.082,1.34237,223.054,1.25048,217.623,1.50187,211.438,1.26022,236.832,1.32775,212.222,1.45257,218.09,1.38911,204.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6853,21.7443,21.629,21.6781,21.692,21.6239,21.7349,21.6336,21.753
2021-09-11 01:00:00,2021-09-11,0.0,01:00:00,2021-09-11 01:00:00,3.09479,223.898,2.66519,219.623,3.51692,230.278,2.5936,227.593,3.35394,221.978,3.07548,232.878,2.2593,224.004,3.90308,227.85,2.78851,217.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4742,21.5589,20.6722,20.567,21.5939,20.5681,20.9636,20.9989,21.647
2021-09-11 02:00:00,2021-09-11,0.0,02:00:00,2021-09-11 02:00:00,2.59943,202.187,2.30586,194.22,2.73437,212.082,2.09389,201.194,2.9971,206.136,2.46492,215.917,1.97127,192.071,3.51159,212.227,2.45623,197.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.213,21.3921,20.3219,20.34,21.4023,20.3402,20.8015,20.8209,21.5232
2021-09-11 03:00:00,2021-09-11,0.0,03:00:00,2021-09-11 03:00:00,3.17666,203.532,2.81436,198.44,3.19038,209.193,2.44337,199.455,3.59699,206.594,2.94016,210.173,2.11333,194.55,3.65606,210.459,3.2608,200.561,1.45481e-08,6.83196e-07,3.20745e-10,4.52549e-07,5.65053e-09,3.67128e-09,3.8949e-05,0.0,3.65312e-08,21.031,21.1314,20.1383,19.9767,21.1824,20.1084,20.265,20.5231,21.2533
2021-09-11 04:00:00,2021-09-11,0.0,04:00:00,2021-09-11 04:00:00,2.49193,207.387,2.22534,203.399,2.68473,212.879,2.00868,203.886,2.81789,210.093,2.26939,213.813,1.8404,201.708,3.06974,214.63,2.44368,204.346,1.45481e-08,6.83196e-07,3.20745e-10,4.52549e-07,5.65053e-09,3.67128e-09,3.8949e-05,0.0,3.65312e-08,21.0316,21.1217,20.3288,20.1649,21.1656,20.1483,20.554,20.6632,21.1971
2021-09-11 05:00:00,2021-09-11,0.0,05:00:00,2021-09-11 05:00:00,2.58504,202.752,1.81665,199.471,2.35413,208.87,1.90475,199.551,2.78892,202.237,2.19423,211.539,1.80869,197.098,2.90019,206.844,2.45301,196.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40759e-10,21.0425,20.7934,20.0899,19.6602,21.2564,20.0087,19.9214,20.7422,21.2979
2021-09-11 06:00:00,2021-09-11,0.0,06:00:00,2021-09-11 06:00:00,2.6179,203.817,2.38777,200.213,2.03742,209.127,1.95164,200.599,2.81902,206.113,2.15314,209.961,2.12527,196.932,2.38266,210.296,2.62761,201.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0578,21.2104,19.6946,19.9189,21.2278,20.0779,20.5791,20.2683,21.3025
2021-09-11 07:00:00,2021-09-11,0.0,07:00:00,2021-09-11 07:00:00,2.88243,187.331,2.5782,187.608,3.13353,189.678,2.71923,179.525,3.13828,193.108,2.71662,187.643,2.44874,181.058,3.42539,194.927,2.85909,189.654,0.0341943,0.0751265,0.0120834,0.0625971,0.0207677,0.0210498,0.093652,0.00866713,0.0642745,21.2663,21.384,20.6125,20.4283,21.4058,20.4036,20.8418,20.9592,21.453
2021-09-11 08:00:00,2021-09-11,0.0,08:00:00,2021-09-11 08:00:00,3.15425,193.891,2.67918,194.222,3.58532,195.63,2.94487,187.554,3.54419,200.044,3.12719,193.434,2.61779,190.119,3.99657,200.905,3.05637,197.266,0.0566995,0.0842765,0.0667078,0.0863261,0.0431952,0.0758409,0.103121,0.0602121,0.0740732,21.3115,21.3789,20.6777,20.4164,21.5034,20.4285,20.8033,21.0617,21.5085
2021-09-11 09:00:00,2021-09-11,0.0,09:00:00,2021-09-11 09:00:00,2.68586,193.762,2.42262,192.407,2.75652,198.36,2.40526,191.467,3.00019,198.387,2.37795,199.901,2.326,192.721,3.10525,201.067,2.65789,193.816,0.0613411,0.0851567,0.0863277,0.0875288,0.0578388,0.0830653,0.10328,0.103756,0.0814346,21.4078,21.4896,20.729,20.5411,21.5703,20.5168,20.9306,21.0901,21.5936
2021-09-11 10:00:00,2021-09-11,0.0,10:00:00,2021-09-11 10:00:00,1.4239,211.374,1.40422,207.082,1.34237,223.054,1.25048,217.623,1.50187,211.438,1.26022,236.832,1.32775,212.222,1.45257,218.09,1.38911,204.971,0.0285826,0.0100691,0.0776555,0.0257025,0.0374806,0.0637107,0.0096458,0.0971097,0.0171652,21.1895,21.3278,20.519,20.4084,21.3293,20.3699,20.8074,20.851,21.4026
2021-09-11 11:00:00,2021-09-11,0.0,11:00:00,2021-09-11 11:00:00,0.574552,10.2859,0.554878,16.2657,0.853226,357.448,0.859874,346.329,0.725022,24.3059,0.792627,343.443,0.703898,0.754272,0.905448,13.9089,0.600025,23.9009,0.00607746,0.000919141,0.023031,0.00197355,0.0150531,0.00891963,0.000176825,0.0455647,0.00736649,21.8104,22.1084,21.4,21.3831,21.9159,21.4615,21.7789,21.7308,22.0808
2021-09-11 12:00:00,2021-09-11,0.0,12:00:00,2021-09-11 12:00:00,1.3186,14.21,1.24989,24.2903,1.70289,9.5022,1.4477,22.6503,1.40266,20.0944,1.51482,18.8501,1.4421,34.4468,1.881,16.5161,1.23077,21.7363,0.00143591,3.89367e-05,0.00341114,0.000770882,0.000409462,0.00169526,1.74046e-05,0.00202046,5.05149e-06,22.5399,22.8964,22.0079,21.9078,22.6666,21.842,22.2784,22.392,22.9182
2021-09-11 13:00:00,2021-09-11,0.0,13:00:00,2021-09-11 13:00:00,1.85697,25.2347,1.78404,28.2364,2.25399,28.0209,2.14949,37.5787,1.65601,19.5732,2.23308,42.0968,2.18968,40.8971,2.31353,18.9348,1.28823,17.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.407,24.639,24.02,23.8246,24.3093,23.9209,24.2269,24.1745,24.3979
2021-09-11 14:00:00,2021-09-11,0.0,14:00:00,2021-09-11 14:00:00,2.10525,162.763,0.272315,246.376,4.42246,147.761,1.48594,148.735,2.85247,168.857,3.64507,153.392,0.632995,82.2734,4.6497,146.468,1.36524,215.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9007,26.527,23.8577,25.7037,25.6373,24.1291,26.3849,24.1883,26.2522
2021-09-11 15:00:00,2021-09-11,0.0,15:00:00,2021-09-11 15:00:00,6.20801,143.23,5.81543,146.593,6.7325,138.268,5.85142,143.559,6.17021,142.262,5.70866,141.707,5.50642,144.831,7.05896,136.283,5.80097,146.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5591,25.5884,23.147,24.184,24.6496,23.3082,25.2823,23.6772,25.5399
2021-09-11 16:00:00,2021-09-11,0.0,16:00:00,2021-09-11 16:00:00,7.67016,142.816,7.63674,144.607,7.83555,139.774,7.35457,142.672,7.41022,144.389,6.76449,141.51,7.42153,143.2,8.03714,140.948,7.26511,147.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0296,24.7861,22.8729,23.4381,24.2006,22.8525,24.3945,23.3905,24.8227
2021-09-11 17:00:00,2021-09-11,0.0,17:00:00,2021-09-11 17:00:00,7.78625,143.939,7.8954,146.219,7.86533,140.606,7.60783,142.66,7.39611,147.216,6.87828,140.924,7.80694,143.764,7.91192,143.45,7.41944,150.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7866,24.3988,22.7222,23.1302,23.92,22.699,23.9455,23.1831,24.4253
2021-09-11 18:00:00,2021-09-11,0.0,18:00:00,2021-09-11 18:00:00,6.98816,151.012,7.0329,153.957,7.08881,147.944,7.18347,148.909,6.6498,154.436,6.42575,147.337,7.21908,151.184,7.04868,151.553,6.72691,156.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6303,24.1226,22.6592,22.8838,23.8277,22.5533,23.657,23.1317,24.2356
2021-09-11 19:00:00,2021-09-11,0.0,19:00:00,2021-09-11 19:00:00,4.87315,152.103,4.74244,153.062,4.91598,150.578,4.91118,150.976,4.67143,156.774,4.44303,151.317,4.72564,152.567,4.86907,155.035,4.63562,156.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5392,24.0649,22.3756,22.774,23.6302,22.3441,23.6101,22.7693,24.1332
2021-09-11 20:00:00,2021-09-11,0.0,20:00:00,2021-09-11 20:00:00,3.68367,168.67,3.33971,166.904,4.04703,170.392,3.64641,160.08,3.69037,177.41,3.60003,165.708,3.37292,159.743,4.10134,177.407,3.53456,174.255,0.0494335,0.0610989,0.0345417,0.0594579,0.0439184,0.0425828,0.0633052,0.0250158,0.0655643,22.6479,22.7972,21.6367,21.5695,22.7866,21.4911,22.1159,22.0125,22.9525
2021-09-11 21:00:00,2021-09-11,0.0,21:00:00,2021-09-11 21:00:00,0.801827,168.605,0.611151,169.539,1.05803,171.294,0.98338,157.176,0.831109,182.19,0.971402,163.881,0.75418,173.41,1.01599,186.537,0.856212,168.072,0.234001,0.223174,0.217963,0.241801,0.244893,0.229208,0.216898,0.201842,0.260468,22.5529,22.7643,21.659,21.6143,22.6242,21.5004,22.1186,21.9796,22.8384
2021-09-11 22:00:00,2021-09-11,1.0,22:00:00,2021-09-11 22:00:00,2.19698,167.834,2.15203,164.115,1.64296,168.751,1.75362,155.7,2.14908,178.794,1.616,158.772,1.98211,154.477,1.65697,182.576,2.27168,171.795,0.237952,0.223887,0.230807,0.244097,0.252419,0.237471,0.217216,0.219807,0.262629,22.4747,22.7674,21.1869,21.0968,22.484,21.1709,22.1422,21.4939,22.7508
2021-09-11 23:00:00,2021-09-11,0.0,23:00:00,2021-09-11 23:00:00,1.40406,42.765,1.89826,51.9875,1.01743,54.3713,1.65613,54.4735,1.21505,35.9863,1.34938,59.6363,2.05565,57.4914,0.874157,42.9488,1.61712,51.8043,0.412526,0.469723,0.402605,0.461628,0.414844,0.409163,0.554376,0.423111,0.44842,22.7357,22.7465,22.0652,21.8351,22.9109,21.8719,22.04,22.4321,22.9123
2021-09-12 00:00:00,2021-09-12,0.0,00:00:00,2021-09-12 00:00:00,3.54671,100.897,2.86644,93.0522,3.66016,97.002,3.47255,96.8792,2.68897,99.6111,3.06397,92.5904,3.75714,91.365,3.90801,97.2975,1.63723,89.8227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.492,21.4786,21.5052,21.4937,21.4897,21.5079,21.4794,21.5021,21.4772
2021-09-12 01:00:00,2021-09-12,0.0,01:00:00,2021-09-12 01:00:00,1.06393,313.785,1.20932,309.029,1.27751,328.091,1.18631,335.74,1.45192,315.484,1.73427,336.199,0.839848,321.136,1.38786,324.628,1.36256,315.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4704,20.489,19.3986,19.0667,21.5205,19.199,19.6267,19.6425,20.9056
2021-09-12 02:00:00,2021-09-12,0.0,02:00:00,2021-09-12 02:00:00,1.55147,342.203,1.33156,346.776,1.90723,339.712,1.66414,346.93,1.81899,343.096,2.05285,337.969,1.23053,357.458,1.94519,345.177,1.44666,343.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1821,20.1728,19.1363,18.7382,21.2488,19.1397,19.3871,19.4332,20.5923
2021-09-12 03:00:00,2021-09-12,0.0,03:00:00,2021-09-12 03:00:00,3.94888,99.3603,3.67567,93.0366,4.36941,96.8522,4.36339,95.0795,2.62488,99.8379,3.80082,89.4488,4.87347,93.1157,3.96913,98.0189,2.53095,94.2664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.779,21.6673,20.7393,20.8574,21.658,20.4042,21.4579,21.0663,21.4463
2021-09-12 04:00:00,2021-09-12,0.0,04:00:00,2021-09-12 04:00:00,2.5967,157.337,1.88753,168.843,2.37025,148.53,2.26742,150.784,2.10486,167.78,2.11103,152.252,2.2638,149.978,2.31898,150.707,1.68502,184.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1507,19.9366,19.384,19.2505,21.1775,18.9848,19.5311,19.3315,20.2955
