,Data,precipitacao_observada,Horario,Datetime,StaBarbara_ws10,StaBarbara_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_StaBarbara,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_StaBarbara,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-08-18 21:00:00,2021-08-18,0.0,21:00:00,2021-08-18 21:00:00,2.71917,75.5471,2.98669,79.6339,1.59354,54.8762,3.48482,80.5398,4.27925,77.0883,0.65284,81.1833,2.30462,74.4823,2.92651,64.7308,3.23299,84.7657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3108,24.7184,22.4694,25.0583,24.6703,23.246,23.1431,22.6599,21.1542
2021-08-18 22:00:00,2021-08-18,0.0,22:00:00,2021-08-18 22:00:00,3.19988,59.9205,4.09089,65.5123,3.25944,60.43,4.51505,63.0449,4.51469,64.7326,4.3009,66.9724,3.6649,62.1037,3.83753,62.1365,3.7989,72.4928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.095,23.6218,22.2351,24.0872,23.618,22.6593,22.9738,22.2337,21.2423
2021-08-18 23:00:00,2021-08-18,0.0,23:00:00,2021-08-18 23:00:00,2.88386,58.5583,3.6364,65.0878,3.36825,57.9909,3.98212,63.5888,4.33369,62.5607,4.48556,64.5635,2.71988,61.2708,3.87528,59.3731,3.58735,72.1476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2111,23.024,21.7312,23.3845,22.9804,22.0685,21.9693,21.6888,20.5592
2021-08-19 00:00:00,2021-08-19,0.0,00:00:00,2021-08-19 00:00:00,1.71294,47.5576,1.40558,70.3469,1.28484,32.6758,0.751238,12.5693,2.08361,57.7565,0.676107,259.497,0.841696,45.9097,2.35442,50.3304,2.38974,76.0881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5192,22.5624,22.473,22.4692,22.5696,22.424,22.5117,22.5229,22.6134
2021-08-19 01:00:00,2021-08-19,0.0,01:00:00,2021-08-19 01:00:00,3.02121,31.1748,3.53455,27.2714,2.96264,39.4666,3.30417,32.1976,4.31073,30.7833,2.97954,39.4722,2.52602,28.554,3.40227,40.203,3.37835,30.0762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2362,21.6242,20.4679,22.2982,21.6751,20.2378,20.3913,20.1229,19.4774
2021-08-19 02:00:00,2021-08-19,0.0,02:00:00,2021-08-19 02:00:00,2.58347,42.6111,2.79387,45.7233,2.48986,47.3633,2.5371,42.3085,3.57615,46.0549,2.25364,50.2085,2.14542,42.6187,3.01028,52.0626,2.90415,50.4337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8741,20.6073,18.9625,21.0276,20.666,18.8455,19.1137,18.8892,18.2529
2021-08-19 03:00:00,2021-08-19,0.0,03:00:00,2021-08-19 03:00:00,2.30147,52.0605,2.73814,63.0007,2.19197,52.0732,1.70455,47.7433,3.5394,58.3871,1.51807,42.8791,1.62766,51.4789,2.83574,59.135,3.22996,68.9973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9195,19.9459,17.9242,20.1665,19.9915,18.0618,18.3574,17.9597,18.1164
2021-08-19 04:00:00,2021-08-19,0.0,04:00:00,2021-08-19 04:00:00,2.34396,41.4221,2.05101,55.1749,2.29359,40.0227,1.1773,17.6526,3.31583,53.0419,1.48237,22.4211,1.45988,27.9256,2.90582,50.3263,3.16361,64.1857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8684,19.9856,17.9061,20.1078,20.2379,18.0849,18.4021,17.9065,17.7767
2021-08-19 05:00:00,2021-08-19,0.0,05:00:00,2021-08-19 05:00:00,1.89706,46.4266,1.62635,65.1455,1.67851,41.0351,1.0805,21.4093,2.11968,55.3151,0.792873,6.64948,1.35686,47.189,2.4914,53.4365,2.78839,69.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8186,19.6559,17.8828,19.9961,19.9996,18.308,18.3636,17.7157,17.2948
2021-08-19 06:00:00,2021-08-19,0.0,06:00:00,2021-08-19 06:00:00,1.66224,51.4154,1.52807,64.8845,0.936068,60.2949,0.435873,16.5202,2.02629,56.627,0.218843,204.076,0.755167,43.3091,2.03327,58.9948,2.66079,69.0067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5734,19.3174,17.9084,19.8571,19.5435,18.5414,18.334,17.3777,16.9336
2021-08-19 07:00:00,2021-08-19,0.0,07:00:00,2021-08-19 07:00:00,1.6943,55.1743,1.57039,79.7215,0.974036,36.464,0.645762,32.5229,1.98815,63.8815,0.635025,280.439,0.956371,73.7043,2.00853,56.8924,2.72713,81.1696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1731,18.8997,17.5337,19.4084,19.1006,17.9427,17.7974,17.0417,16.6125
2021-08-19 08:00:00,2021-08-19,0.0,08:00:00,2021-08-19 08:00:00,1.75078,54.4957,1.61658,74.1734,0.64039,48.7081,0.268971,25.9246,2.11462,59.8793,1.15497,218.724,1.093,65.7236,2.15785,57.1566,2.67519,77.0038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9139,18.659,17.4026,19.2657,18.9307,17.2595,17.4232,16.7718,16.3812
2021-08-19 09:00:00,2021-08-19,0.0,09:00:00,2021-08-19 09:00:00,1.34354,80.7999,1.55633,91.2986,1.45618,87.1342,0.445329,139.575,1.93091,73.2811,1.33527,111.757,0.768112,128.499,2.17944,72.0558,2.76187,85.8908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6103,18.2704,16.6674,18.7815,18.4395,16.9629,17.1744,16.3452,16.0127
2021-08-19 10:00:00,2021-08-19,0.0,10:00:00,2021-08-19 10:00:00,1.71294,47.5576,1.40558,70.3469,1.28484,32.6758,0.751238,12.5693,2.08361,57.7565,0.676107,259.497,0.841696,45.9097,2.35442,50.3304,2.38974,76.0881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5838,18.5678,17.7824,18.952,18.9386,18.1029,17.9442,17.434,17.3806
2021-08-19 11:00:00,2021-08-19,0.0,11:00:00,2021-08-19 11:00:00,1.1018,58.951,0.906146,66.4582,1.12676,59.6503,0.407086,68.2053,1.54227,57.623,0.77855,57.3164,0.398592,83.1804,1.70902,63.3243,1.5743,66.0069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9495,20.721,21.0453,20.9688,20.8645,21.2727,21.1363,21.0002,20.939
2021-08-19 12:00:00,2021-08-19,0.0,12:00:00,2021-08-19 12:00:00,0.934517,78.4468,0.80335,98.1093,1.15523,60.196,0.605037,68.9886,0.897458,90.99,0.997849,34.9062,0.645783,93.4233,1.31572,74.0316,1.21229,114.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3414,22.9663,23.5652,23.302,23.0174,23.6256,23.4626,23.5353,22.8772
2021-08-19 13:00:00,2021-08-19,0.0,13:00:00,2021-08-19 13:00:00,0.685221,150.434,0.965574,152.404,0.54178,167.471,0.318523,202.909,0.975272,144.613,0.443525,221.93,0.716295,169.506,0.889765,159.036,1.49125,144.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7314,25.4107,25.9869,25.9679,25.3297,26.172,25.9456,25.6935,25.0163
2021-08-19 14:00:00,2021-08-19,0.0,14:00:00,2021-08-19 14:00:00,1.94893,75.6121,1.72077,76.4191,2.32793,62.5603,1.66366,57.9593,1.86631,83.2552,2.17969,50.9895,1.67177,66.5316,2.44782,70.3576,1.96641,87.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7586,27.4686,28.0316,28.0829,27.5212,28.2038,27.9207,27.976,27.0616
2021-08-19 15:00:00,2021-08-19,0.0,15:00:00,2021-08-19 15:00:00,2.08226,29.2579,2.09957,21.6019,2.24789,38.262,1.88437,26.3907,2.03704,31.6738,2.30869,30.854,2.10237,18.5477,2.48779,42.6257,2.3322,27.8002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9709,28.7071,29.1258,29.351,28.7236,29.28,29.1508,28.9985,28.1638
2021-08-19 16:00:00,2021-08-19,0.0,16:00:00,2021-08-19 16:00:00,1.86593,332.616,1.85028,320.206,1.55002,334.752,1.94783,337.272,1.48256,252.324,2.12834,350.277,2.01111,330.688,2.57983,210.122,2.14972,273.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5176,29.3268,29.7319,30.0381,29.1557,30.0301,29.7816,29.2222,28.5916
2021-08-19 17:00:00,2021-08-19,0.0,17:00:00,2021-08-19 17:00:00,3.36199,211.303,2.83223,208.467,3.38465,215.965,3.19294,220.446,3.00126,203.474,3.56724,222.557,3.27838,215.553,3.58581,208.45,2.83489,204.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8051,28.8889,28.9308,29.3989,28.696,29.193,29.2763,28.7207,28.2132
2021-08-19 18:00:00,2021-08-19,0.0,18:00:00,2021-08-19 18:00:00,2.4125,189.85,2.25863,196.232,2.3281,184.437,2.38826,194.847,2.33033,196.36,2.59704,189.703,2.48614,199.483,2.49499,194.091,2.50707,201.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0069,29.1183,29.1331,29.6357,28.9653,29.3599,29.4756,29.1029,28.416
2021-08-19 19:00:00,2021-08-19,0.0,19:00:00,2021-08-19 19:00:00,1.8219,203.417,1.49799,205.886,1.90275,203.766,1.62587,211.675,1.59627,207.878,1.8363,202.794,1.61896,213.303,2.04936,209.703,1.50312,222.586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9794,29.1406,29.1672,29.6251,29.0974,29.3548,29.3537,29.186,28.3889
2021-08-19 20:00:00,2021-08-19,0.0,20:00:00,2021-08-19 20:00:00,1.77598,185.026,1.95636,179.069,1.64063,189.594,1.879,189.955,1.68392,183.852,2.03356,191.864,1.83432,183.592,1.49861,190.058,1.32512,184.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8262,28.686,28.038,29.0539,28.6518,28.2643,28.605,28.3038,27.2152
2021-08-19 21:00:00,2021-08-19,0.0,21:00:00,2021-08-19 21:00:00,4.54107,74.3051,5.07948,76.151,4.9095,73.2769,5.7368,76.9687,5.09072,72.6219,5.60732,75.106,5.18818,76.9964,4.87722,70.5173,4.07882,78.2267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1404,25.5694,24.2223,25.9483,25.5777,24.3658,24.8379,23.8821,22.8249
2021-08-19 22:00:00,2021-08-19,0.0,22:00:00,2021-08-19 22:00:00,5.23044,68.3286,5.43935,69.0304,6.18884,71.4341,6.40091,73.5325,5.50297,66.2596,7.29538,74.43,5.47556,71.8859,5.82806,67.6944,4.95778,71.5804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9097,24.0703,23.0925,24.4702,24.0331,23.1968,23.421,22.6634,21.8949
2021-08-19 23:00:00,2021-08-19,0.0,23:00:00,2021-08-19 23:00:00,3.15224,56.9839,4.05303,63.642,3.83297,61.0442,4.45368,67.1328,4.58494,59.6554,5.39216,70.0411,2.98566,64.1271,3.7834,56.9308,3.87466,70.1252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4644,23.0207,21.3933,23.343,23.0288,21.836,21.3549,20.8285,19.8782
2021-08-20 00:00:00,2021-08-20,0.0,00:00:00,2021-08-20 00:00:00,1.28592,72.9216,1.0336,87.8686,1.29798,71.9312,1.07751,76.3959,1.54575,72.6244,1.5753,74.7082,0.651636,87.6724,1.72552,72.2701,1.75392,89.2529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2118,22.2134,22.207,22.1334,22.2925,22.1295,22.134,22.2869,22.2949
2021-08-20 01:00:00,2021-08-20,0.0,01:00:00,2021-08-20 01:00:00,3.10929,31.3469,3.57342,27.3806,3.27437,36.6053,3.45424,32.3374,4.63038,30.0111,3.17567,34.3144,2.58676,30.2716,3.79173,39.5052,3.4709,29.9742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7705,20.7451,19.2774,21.2519,20.7,18.9039,19.0424,18.8368,17.9328
2021-08-20 02:00:00,2021-08-20,0.0,02:00:00,2021-08-20 02:00:00,1.79389,74.7961,1.9267,82.5973,1.97086,80.9396,1.3671,79.8893,2.4766,72.492,1.63439,85.8519,1.3931,79.5288,2.5145,80.0619,2.54666,82.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2015,19.6336,16.9777,19.7434,19.7037,17.0637,17.7874,16.9058,16.5082
2021-08-20 03:00:00,2021-08-20,0.0,03:00:00,2021-08-20 03:00:00,2.54873,53.5524,2.39372,65.6159,2.34305,48.0678,1.76769,49.3181,3.56934,59.6483,1.62417,37.6935,1.50682,51.8326,3.01057,57.8087,3.24418,71.3869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0222,19.633,16.9337,19.8701,19.8568,17.1422,17.5695,16.9473,16.8177
2021-08-20 04:00:00,2021-08-20,0.0,04:00:00,2021-08-20 04:00:00,2.11692,50.4922,1.55796,66.9774,1.71459,45.9471,0.938987,33.8484,2.694,58.7728,0.205033,344.416,1.08221,46.3975,2.766,55.9675,3.00084,73.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.393,19.5888,17.475,19.8389,20.073,18.273,18.1601,17.2958,16.8816
2021-08-20 05:00:00,2021-08-20,0.0,05:00:00,2021-08-20 05:00:00,2.10618,56.1123,1.50827,74.0732,2.04499,47.576,1.24947,57.6431,2.31176,60.3768,0.755113,20.7908,0.663063,78.2206,2.9072,57.3249,2.74619,75.1457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3197,19.4099,17.3647,19.5489,19.8387,17.9711,18.2671,17.2689,16.8066
2021-08-20 06:00:00,2021-08-20,0.0,06:00:00,2021-08-20 06:00:00,2.17023,53.7913,1.53328,66.0641,2.54981,50.2069,1.40625,57.6167,2.29624,56.7862,1.77378,43.8529,0.632632,65.1724,3.16002,56.0168,2.76149,68.7361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0088,19.1031,17.0044,19.2091,19.5169,17.1414,17.9744,17.0056,16.4984
2021-08-20 07:00:00,2021-08-20,0.0,07:00:00,2021-08-20 07:00:00,1.88492,54.3554,1.26239,66.2335,1.73918,49.8883,1.02695,57.2234,1.9732,58.4751,0.540507,5.6015,0.470603,73.1599,2.62655,58.9331,2.27226,69.0751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6045,18.7265,16.6756,18.8228,18.9218,17.2639,17.5634,16.4615,16.076
2021-08-20 08:00:00,2021-08-20,0.0,08:00:00,2021-08-20 08:00:00,1.06195,57.5759,0.790685,76.7545,0.571456,57.1483,0.21892,51.7806,1.49225,62.2686,0.25684,228.669,0.317288,92.9629,1.45998,62.5161,1.297,80.8911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8399,18.8094,17.0323,19.0471,18.7241,17.322,17.436,16.5482,16.559
2021-08-20 09:00:00,2021-08-20,0.0,09:00:00,2021-08-20 09:00:00,1.27586,57.1978,1.07208,69.4116,0.689456,63.3483,0.351583,45.8453,1.73147,62.1975,0.206912,245.054,0.552724,71.6882,1.63879,64.8519,1.69223,77.7023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6142,18.4842,16.8409,18.9318,18.487,17.2054,17.1424,16.3336,16.0713
2021-08-20 10:00:00,2021-08-20,0.0,10:00:00,2021-08-20 10:00:00,1.28592,72.9216,1.0336,87.8686,1.29798,71.9312,1.07751,76.3959,1.54575,72.6244,1.5753,74.7082,0.651636,87.6724,1.72552,72.2701,1.75392,89.2529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2488,18.4862,17.315,18.6176,18.532,17.2357,17.5566,17.0079,17.243
2021-08-20 11:00:00,2021-08-20,0.0,11:00:00,2021-08-20 11:00:00,1.41364,71.0704,1.16608,94.022,1.57805,63.9598,0.946417,71.1163,1.73095,72.4716,1.40805,61.0692,0.782236,103.021,2.15567,70.3531,1.91183,89.9309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3636,21.1169,21.5836,21.4978,21.1581,21.937,21.5056,21.4506,21.1768
2021-08-20 12:00:00,2021-08-20,0.0,12:00:00,2021-08-20 12:00:00,1.55838,92.882,1.54968,119.628,1.66838,82.2232,1.37474,86.6586,1.70624,98.0993,1.78378,79.6888,1.30419,116.358,1.88775,86.955,2.22299,117.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5333,24.0135,25.0167,24.8435,24.0315,25.3951,24.7148,24.7792,23.7142
2021-08-20 13:00:00,2021-08-20,0.0,13:00:00,2021-08-20 13:00:00,1.63434,144.383,1.6656,152.051,1.62049,133.248,1.46295,141.554,1.62152,139.586,1.72189,132.911,1.6859,152.047,1.74973,131.742,1.99096,146.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0644,26.7093,27.3004,27.4647,26.6143,27.6313,27.3628,27.0952,26.2116
2021-08-20 14:00:00,2021-08-20,0.0,14:00:00,2021-08-20 14:00:00,3.27829,198.095,3.00316,198.246,3.05365,197.986,3.1893,198.483,2.70166,194.063,3.50851,198.107,3.1319,194.787,2.98467,195.935,2.89311,195.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1655,28.1437,28.1626,28.751,27.8563,28.5007,28.8246,27.9534,27.5048
2021-08-20 15:00:00,2021-08-20,0.0,15:00:00,2021-08-20 15:00:00,3.06335,198.491,2.76296,192.902,2.93167,203.804,2.91974,207.614,2.67865,192.946,3.18153,209.453,3.08881,202.92,3.03118,198.407,2.77121,189.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5311,28.5609,28.5876,28.9337,28.4734,28.7188,28.858,28.4803,28.0797
2021-08-20 16:00:00,2021-08-20,0.0,16:00:00,2021-08-20 16:00:00,2.97757,203.933,2.61579,201.721,2.95408,200.447,2.65467,204.166,2.55601,198.065,2.95886,196.42,2.81449,206.958,3.00321,201.605,2.54827,195.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4306,29.4499,29.5073,29.9096,29.2969,29.6008,29.7938,29.3637,28.8364
2021-08-20 17:00:00,2021-08-20,0.0,17:00:00,2021-08-20 17:00:00,1.8143,168.766,1.54851,174.715,1.83713,164.369,1.7709,181.693,1.85911,172.316,1.9259,176.609,1.7707,186.489,2.11502,171.94,1.77267,178.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6875,29.8012,29.7685,30.1819,29.6947,29.8536,30.0926,29.7686,29.2108
2021-08-20 18:00:00,2021-08-20,0.0,18:00:00,2021-08-20 18:00:00,3.00684,150.261,2.85037,155.099,2.91799,144.824,2.88117,151.349,2.62135,144.025,3.2713,144.554,3.13379,155.257,2.97103,140.892,2.66403,149.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4935,29.7797,29.6193,30.0888,29.6602,29.7519,29.8785,29.7176,29.1784
2021-08-20 19:00:00,2021-08-20,0.0,19:00:00,2021-08-20 19:00:00,3.43063,133.29,2.91596,139.038,3.81024,126.0,3.27689,135.781,3.13913,125.324,4.21211,131.079,3.12248,140.18,3.81621,118.373,3.15253,133.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6645,29.0826,28.671,29.5468,28.8411,28.897,29.276,28.8694,28.1563
2021-08-20 20:00:00,2021-08-20,0.0,20:00:00,2021-08-20 20:00:00,2.37085,124.795,2.60188,128.736,3.29878,122.423,3.09583,125.377,2.83227,117.465,3.69265,125.298,2.18832,127.988,3.38034,115.612,2.03796,124.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.504,28.1592,26.5778,28.5214,27.5056,27.022,27.7056,26.8476,25.7291
2021-08-20 21:00:00,2021-08-20,0.0,21:00:00,2021-08-20 21:00:00,2.74369,121.259,1.44582,138.133,3.56783,118.872,2.75927,107.803,2.76804,116.183,3.68658,114.882,1.26436,114.581,3.79032,113.385,1.95232,124.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5042,26.6156,23.5104,28.0387,26.0667,23.8501,24.3594,23.1461,21.288
2021-08-20 22:00:00,2021-08-20,0.0,22:00:00,2021-08-20 22:00:00,2.5848,53.8283,2.85497,59.534,2.91254,58.3846,2.94064,58.1824,3.37933,58.0037,3.2976,64.6609,2.4153,54.2194,3.21283,60.9285,3.31731,66.7079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0665,24.8298,21.1232,25.0642,24.9022,21.5232,21.9265,21.3132,19.8108
2021-08-20 23:00:00,2021-08-20,0.0,23:00:00,2021-08-20 23:00:00,2.21279,52.2449,2.28183,59.3051,2.67591,58.5469,2.10348,59.0076,3.19146,53.798,3.003,61.3361,1.43319,60.0142,3.0024,59.6158,3.25211,61.7578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9545,23.8192,19.862,23.7492,23.9981,20.1578,20.9126,20.1335,18.8608
2021-08-21 00:00:00,2021-08-21,0.0,00:00:00,2021-08-21 00:00:00,0.649198,68.2701,0.358736,119.55,0.62588,45.5087,0.848636,56.4352,0.383699,106.937,0.966876,56.2274,0.678979,59.943,0.191845,83.7679,0.66663,161.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6614,22.6623,22.6576,22.5706,22.7561,22.5675,22.5709,22.7519,22.7572
2021-08-21 01:00:00,2021-08-21,0.0,01:00:00,2021-08-21 01:00:00,2.71401,21.5923,3.0896,12.1979,2.56264,32.5766,2.54859,26.7467,3.67381,16.183,2.44324,32.2484,2.27007,19.8075,2.63125,32.6693,3.32949,12.9221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6633,21.5491,18.7151,21.9746,21.6034,18.8829,19.2592,18.5233,17.7737
2021-08-21 02:00:00,2021-08-21,0.0,02:00:00,2021-08-21 02:00:00,1.76014,46.4871,1.38881,44.6233,1.80446,58.043,1.34531,51.7682,1.91741,42.1819,1.69605,65.9715,1.28605,50.6276,2.05034,58.0522,1.91441,34.2939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9521,20.7962,17.9196,20.958,20.9778,17.8725,18.5016,17.8301,17.2523
2021-08-21 03:00:00,2021-08-21,0.0,03:00:00,2021-08-21 03:00:00,0.464393,18.4498,0.428161,20.0097,0.561999,30.4749,0.200756,68.0651,0.983618,3.46219,0.784218,38.5852,0.309361,150.52,0.813891,31.9761,1.1345,3.64017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3655,21.2372,17.8836,20.1986,21.6966,17.9018,18.5624,18.103,19.1436
2021-08-21 04:00:00,2021-08-21,0.0,04:00:00,2021-08-21 04:00:00,0.353178,61.2655,0.281827,130.409,0.594872,57.4668,0.204838,119.665,0.57184,42.774,0.605874,72.5041,0.428537,166.081,0.851873,52.1824,0.28642,108.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7497,21.0728,18.2039,20.3119,21.2939,18.2018,18.699,18.4618,19.3905
2021-08-21 05:00:00,2021-08-21,0.0,05:00:00,2021-08-21 05:00:00,0.324194,194.202,0.802759,185.707,0.121997,253.192,0.466781,200.92,0.319173,163.571,0.107958,220.084,0.90445,190.198,0.185384,100.492,1.16027,190.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0226,20.8024,18.9105,20.6868,21.0184,18.9747,18.9529,18.8759,18.4329
2021-08-21 06:00:00,2021-08-21,0.0,06:00:00,2021-08-21 06:00:00,0.282737,215.288,0.683816,187.041,0.177215,223.803,0.240633,223.002,0.257763,146.724,0.119316,272.469,0.545217,191.288,0.243509,138.907,0.901082,171.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3351,21.0068,19.304,21.089,21.2331,19.3863,19.3926,19.2221,18.7037
2021-08-21 07:00:00,2021-08-21,0.0,07:00:00,2021-08-21 07:00:00,0.153605,5.46228,0.25738,215.234,0.344892,358.363,0.171518,303.193,0.204425,68.1569,0.340982,326.216,0.253896,223.038,0.380569,39.5905,0.387725,193.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4078,21.2443,19.2034,21.1361,21.3393,19.1997,19.534,19.2618,19.2072
2021-08-21 08:00:00,2021-08-21,0.0,08:00:00,2021-08-21 08:00:00,0.282169,31.7907,0.173841,108.191,0.208955,353.81,0.152004,4.67181,0.416784,56.1519,0.245209,276.146,0.214262,35.8851,0.463104,39.6574,0.440719,119.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4446,21.3393,19.2247,21.1105,21.2433,19.1277,19.5184,19.1911,19.0975
2021-08-21 09:00:00,2021-08-21,0.0,09:00:00,2021-08-21 09:00:00,0.233612,226.297,0.511451,194.654,0.255636,237.165,0.373871,244.495,0.255575,85.5335,0.523931,247.032,0.42156,217.779,0.250521,72.3858,0.556182,143.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.224,21.0876,18.9873,20.6833,21.2426,18.7851,19.1276,19.0439,19.1584
2021-08-21 10:00:00,2021-08-21,0.0,10:00:00,2021-08-21 10:00:00,0.649198,68.2701,0.358736,119.55,0.62588,45.5087,0.848636,56.4352,0.383699,106.937,0.966876,56.2274,0.678979,59.943,0.191845,83.7679,0.66663,161.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4172,20.8186,19.5218,19.8716,21.3022,18.7825,18.9132,20.1772,20.456
2021-08-21 11:00:00,2021-08-21,0.0,11:00:00,2021-08-21 11:00:00,0.417055,148.863,0.534726,173.593,0.239397,127.835,0.179635,169.164,0.315971,144.734,0.0927942,19.1514,0.595836,167.136,0.366731,115.309,0.936044,174.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9819,22.7264,22.9198,22.1802,22.8064,22.7838,22.4771,23.0599,23.6125
2021-08-21 12:00:00,2021-08-21,0.0,12:00:00,2021-08-21 12:00:00,0.342477,166.4,0.642309,167.627,0.208491,205.032,0.390952,70.0949,0.568704,204.358,0.563681,20.5553,0.579263,129.501,0.647451,219.076,1.03635,184.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4454,25.0428,25.8083,24.9338,25.243,25.5167,25.031,25.8033,25.3517
2021-08-21 13:00:00,2021-08-21,0.0,13:00:00,2021-08-21 13:00:00,0.432282,88.4516,0.667604,123.806,0.254632,67.1569,0.586192,79.0235,0.417287,177.625,0.790324,36.2972,0.832793,108.755,0.740552,203.367,0.931392,155.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7392,27.3826,28.067,27.6953,27.5146,28.066,27.6424,27.9564,27.2636
