,Data,precipitacao_observada,Horario,Datetime,BFatima_ws10,BFatima_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_BFatima,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_BFatima,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-08-19 23:00:00,2021-08-19,0.0,23:00:00,2021-08-19 23:00:00,5.82323,71.7139,5.42978,74.6971,6.38908,66.3762,6.05281,73.572,5.65844,71.3222,6.43172,67.4628,5.77147,75.3531,6.92343,65.6855,5.24841,75.1679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2417,24.4703,24.3048,23.864,24.537,23.8625,24.2741,23.4777,24.8063
2021-08-20 00:00:00,2021-08-20,0.0,00:00:00,2021-08-20 00:00:00,2.06947,89.2113,2.17151,100.916,2.38789,78.7454,2.42618,91.7791,1.99439,87.9548,2.69912,80.5674,2.50973,98.6561,3.4452,76.6677,2.0355,101.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6934,22.7033,22.6808,22.6097,22.776,22.5973,22.6197,22.7636,22.7858
2021-08-20 01:00:00,2021-08-20,0.0,01:00:00,2021-08-20 01:00:00,3.96903,25.8719,3.54814,26.144,4.15275,26.3999,3.55309,31.7382,4.08602,22.1128,4.08623,33.9489,3.12302,26.9805,5.06857,19.5143,3.71883,26.5978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.116,22.0065,22.3922,21.9265,22.2698,22.1225,21.944,22.2379,22.1919
2021-08-20 02:00:00,2021-08-20,0.0,02:00:00,2021-08-20 02:00:00,2.91653,89.3527,2.99746,101.516,2.24725,80.897,3.52457,87.1479,2.1195,99.3574,3.26869,75.1462,3.56158,100.473,1.79667,97.0311,2.238,106.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8868,21.0141,20.8811,20.7708,21.1831,20.7548,20.7664,21.3027,21.3811
2021-08-20 03:00:00,2021-08-20,0.0,03:00:00,2021-08-20 03:00:00,3.09307,63.2772,1.80832,71.265,3.11368,58.3169,3.74835,72.233,2.3937,59.0306,4.20369,65.4448,2.50641,80.8871,3.22084,52.1298,1.55063,61.4825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1121,20.9961,21.2714,20.8719,21.2559,21.0454,20.9983,21.659,21.0485
2021-08-20 04:00:00,2021-08-20,0.0,04:00:00,2021-08-20 04:00:00,0.637156,186.352,0.798793,180.562,1.1505,224.894,1.99755,81.861,0.995832,203.403,1.05369,70.9865,1.6621,89.3875,1.06785,196.975,1.30731,213.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3804,20.3498,20.5165,20.5573,20.6526,20.2186,20.5638,21.5132,20.5164
2021-08-20 05:00:00,2021-08-20,0.0,05:00:00,2021-08-20 05:00:00,0.962792,127.473,1.43954,119.682,1.35361,211.788,2.03104,85.0226,0.750509,150.224,0.710661,21.4001,1.86252,93.2556,1.3615,169.487,1.17093,123.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0676,20.1118,20.301,20.2444,20.4257,20.0419,20.2719,21.5201,20.288
2021-08-20 06:00:00,2021-08-20,0.0,06:00:00,2021-08-20 06:00:00,3.52837,76.629,2.39099,84.1095,3.76759,67.8198,3.89296,79.1424,2.52821,73.4797,4.14988,70.2432,3.16678,82.463,3.39918,61.9604,2.06747,77.3163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7955,20.3634,20.9555,20.7267,20.5679,20.7834,20.7298,21.5304,20.2822
2021-08-20 07:00:00,2021-08-20,0.0,07:00:00,2021-08-20 07:00:00,3.32368,78.9025,2.7361,89.2965,3.60254,69.872,3.60899,81.2721,2.76558,77.3546,3.85596,71.4586,3.15207,87.3585,4.55513,67.5786,2.36518,87.7188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.426,20.1604,20.6039,20.2906,20.4062,20.4038,20.2957,21.5008,20.1482
2021-08-20 08:00:00,2021-08-20,0.0,08:00:00,2021-08-20 08:00:00,2.10275,87.988,2.12343,98.772,2.17876,75.2217,2.17085,88.5886,2.01217,86.4882,2.35232,76.0272,2.18742,94.9883,2.86948,72.6902,2.02855,100.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8088,19.6629,20.0035,19.7817,19.8518,19.9032,19.7891,21.6071,19.8152
2021-08-20 09:00:00,2021-08-20,0.0,09:00:00,2021-08-20 09:00:00,2.2902,81.9477,2.29814,88.1617,2.34171,73.325,2.41339,82.8648,2.21294,82.9158,2.53917,74.1992,2.31504,84.141,3.39782,72.2539,2.30862,93.9231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6339,19.5535,19.8298,19.5765,19.7058,19.7099,19.6534,21.4663,19.712
2021-08-20 10:00:00,2021-08-20,0.0,10:00:00,2021-08-20 10:00:00,2.06947,89.2113,2.17151,100.916,2.38789,78.7454,2.42618,91.7791,1.99439,87.9548,2.69912,80.5674,2.50973,98.6561,3.4452,76.6677,2.0355,101.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8623,19.7225,20.222,19.8684,19.9405,20.1004,19.7937,21.4424,19.8777
2021-08-20 11:00:00,2021-08-20,0.0,11:00:00,2021-08-20 11:00:00,1.65372,80.0312,1.631,97.5163,1.72225,68.861,2.00809,85.9293,1.25429,77.9916,2.10076,74.5339,1.83045,99.4586,1.70582,64.094,1.28805,96.7771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8553,21.8878,22.0081,21.7448,22.0287,21.8105,21.849,21.9493,21.9882
2021-08-20 12:00:00,2021-08-20,0.0,12:00:00,2021-08-20 12:00:00,1.14584,107.575,1.34472,117.456,0.75226,92.4711,1.45926,106.13,0.739098,132.002,1.33832,89.4855,1.54994,114.608,0.206434,214.35,1.0437,130.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5605,24.5206,24.7162,24.4734,24.4328,24.6158,24.6068,22.9313,24.5874
2021-08-20 13:00:00,2021-08-20,0.0,13:00:00,2021-08-20 13:00:00,1.78092,215.653,2.00107,201.664,1.6796,248.925,1.90312,218.773,1.64378,214.08,1.8227,242.074,1.80694,202.71,1.67136,252.349,1.97552,192.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6561,26.1125,25.283,26.0924,25.3811,25.8137,26.5716,22.7708,26.0344
2021-08-20 14:00:00,2021-08-20,0.0,14:00:00,2021-08-20 14:00:00,2.61116,223.572,2.57135,215.67,2.8053,227.469,2.42586,231.032,2.47533,217.234,1.94437,228.412,2.53966,222.078,2.54215,224.206,2.48522,210.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2393,27.4294,27.3735,27.5263,27.0015,27.7385,27.6866,23.7419,27.4721
2021-08-20 15:00:00,2021-08-20,0.0,15:00:00,2021-08-20 15:00:00,2.50805,193.502,2.64309,198.969,2.41465,182.736,2.30287,191.313,2.51566,185.373,2.17775,182.961,2.44265,198.118,2.2204,173.045,2.69801,190.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3728,28.5331,28.2835,28.5428,28.1608,28.4542,28.7677,24.5426,28.529
2021-08-20 16:00:00,2021-08-20,0.0,16:00:00,2021-08-20 16:00:00,2.04508,197.879,1.91198,198.888,2.16095,187.139,2.02047,198.304,2.21316,178.526,2.02164,188.203,2.03676,204.396,2.05591,166.512,2.02303,182.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3135,29.5544,29.1659,29.3786,29.1885,29.3047,29.621,24.9739,29.7099
2021-08-20 17:00:00,2021-08-20,0.0,17:00:00,2021-08-20 17:00:00,2.03928,169.614,1.73356,169.072,2.27839,162.145,2.00017,159.922,2.36577,162.971,2.09898,156.996,1.83456,160.894,2.43643,147.782,1.76446,169.687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1488,30.3825,29.9754,30.0367,30.0458,29.9055,30.3196,25.3111,30.5597
2021-08-20 18:00:00,2021-08-20,0.0,18:00:00,2021-08-20 18:00:00,1.83129,148.756,0.551079,157.89,2.24201,146.809,2.01352,137.438,2.12893,160.665,2.22835,134.226,1.05326,132.775,2.2761,147.732,0.855937,179.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6267,30.9577,30.4812,30.4488,30.5482,30.2859,30.8615,25.7761,31.0688
2021-08-20 19:00:00,2021-08-20,0.0,19:00:00,2021-08-20 19:00:00,2.67687,123.069,2.1749,119.16,3.00846,115.525,2.60121,124.151,2.69758,125.754,3.14893,117.39,2.27272,113.695,2.82756,119.183,1.66764,118.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2148,30.4188,30.1865,30.0437,30.3561,29.8684,30.2854,25.6645,30.9354
2021-08-20 20:00:00,2021-08-20,0.0,20:00:00,2021-08-20 20:00:00,3.04163,101.322,3.30598,100.285,3.56778,102.028,3.04088,102.33,2.9506,102.469,3.59416,103.913,3.39862,101.52,3.5674,103.121,3.10629,98.3722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5199,29.4794,29.267,29.298,29.7491,28.9069,29.2593,25.1685,29.8605
2021-08-20 21:00:00,2021-08-20,0.0,21:00:00,2021-08-20 21:00:00,2.02318,88.9823,2.63345,94.4442,2.95439,95.489,2.15654,94.9811,1.85552,88.4154,3.17826,99.0541,2.7712,96.3894,2.89026,93.196,2.48019,93.5547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0877,28.107,28.0541,27.9061,28.3725,27.8996,27.7165,24.8545,28.5822
2021-08-20 22:00:00,2021-08-20,0.0,22:00:00,2021-08-20 22:00:00,4.4166,72.826,4.04514,73.4033,4.7189,67.8253,4.55232,75.8832,4.2792,70.4415,4.85671,70.0908,4.38703,74.7573,4.5901,65.207,3.67695,72.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3032,26.5048,26.3719,25.9163,26.6553,25.8694,26.2759,24.2188,26.7999
2021-08-20 23:00:00,2021-08-20,0.0,23:00:00,2021-08-20 23:00:00,3.64375,64.972,3.04846,64.4636,3.93519,59.83,3.8882,70.3045,3.25031,60.126,4.20804,63.8477,3.64274,67.8768,3.78357,55.3504,2.6194,61.0931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.461,25.7966,25.3496,24.9917,25.8377,24.7834,25.5834,23.7744,26.0302
2021-08-21 00:00:00,2021-08-21,0.0,00:00:00,2021-08-21 00:00:00,0.178943,53.5088,0.415585,102.411,0.263304,34.4178,0.228111,150.016,0.553428,12.9395,0.174978,112.787,0.579718,122.709,0.65811,1.50693,0.36116,38.9654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2504,23.2559,23.2424,23.1475,23.3526,23.1389,23.1536,23.3453,23.3573
2021-08-21 01:00:00,2021-08-21,0.0,01:00:00,2021-08-21 01:00:00,3.64522,20.83,3.12252,21.9391,3.8872,19.7806,3.39856,22.6281,3.66659,18.5593,3.83018,22.4463,2.84431,20.8181,4.92869,15.5032,3.16201,22.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6057,22.5749,22.8236,22.467,22.7394,22.6497,22.527,22.5381,22.6913
2021-08-21 02:00:00,2021-08-21,0.0,02:00:00,2021-08-21 02:00:00,1.93736,48.4609,1.43582,57.6687,2.12062,41.6911,2.06504,56.7178,1.82141,43.4941,2.29838,47.3616,1.53415,61.8404,2.98425,35.345,1.53202,55.6674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1399,22.0674,22.3004,21.9327,22.3311,22.0792,22.0235,22.5114,22.2669
2021-08-21 03:00:00,2021-08-21,0.0,03:00:00,2021-08-21 03:00:00,1.25081,23.0763,1.15495,341.033,1.69371,46.1935,1.29111,47.9275,1.36634,7.633,1.75058,55.4716,0.812838,326.279,2.01386,31.3619,1.38617,356.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8509,21.8529,21.7761,21.652,21.8758,21.5176,22.078,22.5972,21.7747
2021-08-21 04:00:00,2021-08-21,0.0,04:00:00,2021-08-21 04:00:00,1.4078,69.2309,1.31702,82.7024,1.47734,62.3635,1.4904,77.8863,1.35466,44.7786,1.52696,70.5377,1.53311,87.5492,1.73134,42.9536,1.26219,43.6554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5002,21.4189,21.6986,21.5438,21.4593,21.7054,21.5086,22.6809,21.4173
2021-08-21 05:00:00,2021-08-21,0.0,05:00:00,2021-08-21 05:00:00,0.440064,146.517,0.610083,161.384,0.973369,130.688,0.781016,132.804,0.35575,175.191,1.14467,138.928,0.958475,139.358,0.747356,142.047,0.460212,179.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.014,21.9499,21.6682,21.6367,22.2497,21.5179,21.559,22.6044,22.2313
2021-08-21 06:00:00,2021-08-21,0.0,06:00:00,2021-08-21 06:00:00,1.28807,135.371,1.51144,139.588,1.11749,128.047,1.5138,137.758,1.11745,138.153,1.43451,135.439,1.77932,133.398,0.940577,132.425,1.30416,144.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4925,21.3956,21.7086,21.3924,21.5956,21.4824,21.2744,22.7093,21.5404
2021-08-21 07:00:00,2021-08-21,0.0,07:00:00,2021-08-21 07:00:00,0.431839,121.314,0.77469,132.362,0.422383,90.5073,0.692374,135.355,0.337159,100.774,0.564222,128.357,1.17976,127.962,0.408196,52.7701,0.458586,132.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0031,21.7533,22.1143,21.7972,22.1019,21.9422,21.5081,23.1633,22.0231
2021-08-21 08:00:00,2021-08-21,0.0,08:00:00,2021-08-21 08:00:00,0.765584,74.2617,1.06365,81.0541,0.950016,63.7227,0.954676,96.1148,0.719024,48.6478,1.01003,81.6597,1.16946,101.571,0.855456,40.2365,1.17346,60.1336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6117,21.2599,21.6661,21.3988,21.7407,21.4887,21.2592,22.9999,21.286
2021-08-21 09:00:00,2021-08-21,0.0,09:00:00,2021-08-21 09:00:00,0.703832,85.4984,0.933813,100.087,0.883614,68.0448,0.831796,103.004,0.670903,62.6486,0.947207,85.2059,1.11899,110.042,0.713708,48.1413,0.738811,69.9374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4669,21.2633,21.489,21.3085,21.5677,21.3137,21.1471,22.95,21.3233
2021-08-21 10:00:00,2021-08-21,0.0,10:00:00,2021-08-21 10:00:00,0.178943,53.5088,0.415585,102.411,0.263304,34.4178,0.228111,150.016,0.553428,12.9395,0.174978,112.787,0.579718,122.709,0.65811,1.50693,0.36116,38.9654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8356,21.6581,21.8778,21.825,21.48,21.892,21.5862,22.4983,21.5072
2021-08-21 11:00:00,2021-08-21,0.0,11:00:00,2021-08-21 11:00:00,0.404824,140.953,0.820399,148.869,0.322298,91.6925,0.70232,142.08,0.182101,50.256,0.391318,116.143,1.18713,143.394,0.442205,18.2946,0.355529,144.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3683,23.3649,23.4627,23.3127,23.2522,23.4081,23.2879,22.4368,23.2373
2021-08-21 12:00:00,2021-08-21,0.0,12:00:00,2021-08-21 12:00:00,0.438107,246.67,0.55669,230.726,0.377828,266.45,0.586862,227.28,0.396932,273.99,0.665037,244.107,0.550634,219.98,0.326783,331.323,0.515869,245.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.955,25.0138,24.8761,25.0905,24.9012,25.0851,25.2097,23.1547,24.9508
2021-08-21 13:00:00,2021-08-21,0.0,13:00:00,2021-08-21 13:00:00,0.787973,223.361,0.677806,214.789,0.823646,232.921,0.65703,228.569,0.911761,220.087,0.793843,234.195,0.562257,217.443,0.801665,236.719,0.78286,220.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8502,27.0793,26.4492,27.0827,26.6372,26.9391,27.2772,23.6551,27.0742
2021-08-21 14:00:00,2021-08-21,0.0,14:00:00,2021-08-21 14:00:00,1.29731,212.063,1.13502,209.095,1.0066,228.68,1.1829,221.967,1.09025,200.998,1.28846,230.146,0.876371,218.973,0.728707,240.325,1.27009,198.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8586,29.1865,28.2553,29.2,28.4565,28.9473,29.4518,24.5095,29.0962
2021-08-21 15:00:00,2021-08-21,0.0,15:00:00,2021-08-21 15:00:00,1.91442,209.66,1.6163,210.088,1.50745,230.737,1.76495,215.622,1.74419,202.327,1.77267,223.74,1.16721,218.754,1.323,241.244,1.73929,198.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2475,30.7017,29.6426,30.4592,29.8368,30.1372,30.8656,24.9119,30.7435
2021-08-21 16:00:00,2021-08-21,0.0,16:00:00,2021-08-21 16:00:00,2.56573,185.046,2.54146,195.001,2.706,172.636,2.41793,167.428,2.81338,180.628,2.48212,162.602,2.31667,179.621,2.69018,167.436,2.64969,188.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6523,30.9529,30.4764,30.7727,30.4237,30.5295,31.1746,25.5601,30.9513
2021-08-21 17:00:00,2021-08-21,0.0,17:00:00,2021-08-21 17:00:00,3.28181,168.265,3.2019,170.818,3.42704,162.83,3.20564,157.249,3.59916,168.909,3.24703,154.999,3.21992,158.505,3.46284,159.727,3.44549,176.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5224,30.7901,30.3172,30.4456,30.3356,30.3055,30.7574,25.3319,30.7703
2021-08-21 18:00:00,2021-08-21,0.0,18:00:00,2021-08-21 18:00:00,3.63787,132.002,3.68763,135.333,3.6898,130.998,3.81235,130.773,3.73094,141.607,3.89698,126.061,3.7671,135.49,3.61623,137.882,3.5784,142.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9424,30.162,29.8027,29.6019,29.9755,29.4368,30.0132,25.0934,30.4398
2021-08-21 19:00:00,2021-08-21,0.0,19:00:00,2021-08-21 19:00:00,4.09467,122.945,3.98464,125.229,4.28871,121.741,4.30639,123.277,3.80675,127.705,4.71769,121.538,4.07413,122.244,3.69004,126.519,3.78808,129.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.428,29.7094,29.312,29.1962,29.5564,28.9382,29.6026,24.9971,29.9691
2021-08-21 20:00:00,2021-08-21,0.0,20:00:00,2021-08-21 20:00:00,5.09597,119.49,4.85312,119.978,5.32912,119.22,5.08192,120.727,4.6157,121.535,5.52635,120.36,4.81453,118.556,4.37744,121.874,4.51733,122.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1952,28.5525,27.9415,28.0894,28.3719,27.6442,28.5127,24.5328,28.8263
2021-08-21 21:00:00,2021-08-21,0.0,21:00:00,2021-08-21 21:00:00,3.84355,101.288,4.18684,102.975,4.79841,106.217,3.76974,102.431,3.86427,103.42,5.06014,108.373,4.20059,101.623,4.49232,105.339,4.08424,105.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.889,26.8834,26.7578,26.6183,27.1341,26.4707,26.5689,24.1855,27.2678
2021-08-21 22:00:00,2021-08-21,0.0,22:00:00,2021-08-21 22:00:00,4.25749,91.7002,3.83416,96.9094,4.13796,85.8907,4.49181,92.1133,2.64266,91.0072,4.23996,83.8201,4.4356,98.3078,2.70089,89.9994,1.84923,82.6522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0012,25.5501,26.4286,25.6713,26.3187,25.8299,25.1232,23.9638,26.0416
2021-08-21 23:00:00,2021-08-21,0.0,23:00:00,2021-08-21 23:00:00,1.04842,296.684,1.01422,294.907,1.12906,273.034,1.51991,274.574,0.579115,259.345,1.39705,266.619,1.71372,281.65,1.17536,254.089,0.335194,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0518,24.4412,23.6683,23.8929,24.0024,23.507,24.5446,22.6068,24.3621
2021-08-22 00:00:00,2021-08-22,0.0,00:00:00,2021-08-22 00:00:00,1.20104,63.0963,0.599421,55.3478,1.33821,57.9389,1.2312,70.1191,1.1215,59.6028,1.37774,64.6002,0.725883,62.6122,1.91199,53.3448,0.753945,42.3348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.98,20.9994,20.9596,20.9319,21.0273,20.9145,20.9482,21.004,21.0496
2021-08-22 01:00:00,2021-08-22,0.0,01:00:00,2021-08-22 01:00:00,1.44574,31.1427,1.45252,26.8138,1.39958,31.1635,1.4844,42.1604,1.42493,22.5804,1.56789,40.7054,1.31619,36.597,1.61376,21.4789,1.48675,20.9703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1344,21.1463,21.3117,20.9153,21.2882,20.9911,21.0748,21.3159,21.3095
2021-08-22 02:00:00,2021-08-22,0.0,02:00:00,2021-08-22 02:00:00,2.07391,33.8552,2.03762,35.9102,2.02927,31.2214,2.06424,38.9356,2.04279,27.8063,2.12877,35.8303,1.81932,38.332,2.53898,26.5994,2.09582,33.4566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3869,20.3407,20.5944,20.1344,20.6873,20.299,20.2473,20.8244,20.6405
2021-08-22 03:00:00,2021-08-22,0.0,03:00:00,2021-08-22 03:00:00,1.13846,63.8607,0.964961,72.9011,0.864226,50.3267,1.69531,71.1125,0.878243,40.8269,1.53244,57.8361,1.4135,84.6874,1.11319,32.6898,0.855174,46.8199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4433,19.5869,19.5326,19.2076,19.92,19.1755,19.3075,20.1216,20.0329
2021-08-22 04:00:00,2021-08-22,0.0,04:00:00,2021-08-22 04:00:00,0.645034,163.698,1.08263,164.934,0.446642,151.454,0.683092,146.499,0.845033,175.75,0.593032,124.222,1.11427,152.814,1.28159,175.256,1.14107,172.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.286,19.3137,19.3909,19.1489,19.6015,19.2222,19.178,19.9443,19.6161
2021-08-22 05:00:00,2021-08-22,0.0,05:00:00,2021-08-22 05:00:00,1.49391,161.653,1.56634,163.095,1.40761,160.921,1.47773,166.288,1.52235,153.926,1.53572,161.376,1.45561,168.377,2.32908,157.004,1.49357,153.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2789,19.3248,19.425,19.1679,19.5277,19.2384,19.285,20.0828,19.5475
2021-08-22 06:00:00,2021-08-22,0.0,06:00:00,2021-08-22 06:00:00,1.31031,153.189,1.36353,161.602,1.36859,143.556,1.6866,148.981,1.19282,170.151,1.8107,142.958,1.60638,154.124,1.55765,164.03,1.27234,174.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3172,19.274,19.5408,19.2033,19.4397,19.35,19.2518,20.5612,19.4106
2021-08-22 07:00:00,2021-08-22,0.0,07:00:00,2021-08-22 07:00:00,1.01591,126.547,1.06397,137.937,1.15099,116.656,1.43507,139.749,0.673575,125.432,1.56791,133.189,1.4659,142.108,0.996198,128.261,0.681224,130.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2191,19.2153,19.3493,18.9878,19.4767,19.0403,19.0548,20.6231,19.4875
2021-08-22 08:00:00,2021-08-22,0.0,08:00:00,2021-08-22 08:00:00,1.09061,135.705,1.10093,147.291,1.27363,127.878,1.34312,139.937,0.95882,135.994,1.43971,133.431,1.43703,143.422,1.55389,132.891,0.8938,148.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9919,19.0189,19.087,18.8296,19.1924,18.872,18.8831,20.3862,19.2675
2021-08-22 09:00:00,2021-08-22,0.0,09:00:00,2021-08-22 09:00:00,0.930057,72.8793,1.22425,85.5233,0.924494,55.6191,1.17096,86.7638,0.691897,46.8634,1.21172,76.7167,1.24604,84.4791,0.691438,28.8114,0.939808,80.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9003,18.7264,19.0493,18.7028,19.1072,18.7561,18.6875,20.4161,19.0262
2021-08-22 10:00:00,2021-08-22,0.0,10:00:00,2021-08-22 10:00:00,1.20104,63.0963,0.599421,55.3478,1.33821,57.9389,1.2312,70.1191,1.1215,59.6028,1.37774,64.6002,0.725883,62.6122,1.91199,53.3448,0.753945,42.3348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7525,18.8491,18.8893,18.5576,18.9791,18.6077,18.795,19.8569,18.9509
2021-08-22 11:00:00,2021-08-22,0.0,11:00:00,2021-08-22 11:00:00,1.20417,52.7497,1.01828,63.7264,1.28151,46.3091,1.27628,68.2582,1.15488,41.3499,1.38893,61.8331,1.09549,77.5943,1.41296,34.6332,0.969488,51.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4749,20.3653,20.6799,20.2849,20.6494,20.3271,20.3029,20.579,20.5394
2021-08-22 12:00:00,2021-08-22,0.0,12:00:00,2021-08-22 12:00:00,0.431557,105.861,0.454117,119.027,0.169339,68.2448,0.870016,87.4678,0.316844,179.139,0.947653,68.4648,0.692423,99.6229,0.483509,243.039,0.155592,174.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9923,22.9509,23.0337,23.0308,22.8218,23.0915,23.1148,21.7538,22.8528
2021-08-22 13:00:00,2021-08-22,0.0,13:00:00,2021-08-22 13:00:00,1.02827,191.954,1.01575,180.891,0.850241,215.661,0.820314,160.439,1.14992,190.407,0.61912,187.376,0.917778,158.71,0.721864,217.446,1.19966,188.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.933,25.1233,24.5283,25.182,24.4575,25.1007,25.333,21.9214,25.0524
2021-08-22 14:00:00,2021-08-22,0.0,14:00:00,2021-08-22 14:00:00,1.91742,205.906,2.15301,191.921,1.55197,236.778,1.69555,199.32,1.81098,207.161,1.33755,216.608,1.68126,182.353,1.50929,247.089,2.30895,189.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5268,27.0447,26.1339,27.0764,25.9575,26.8914,27.4843,22.8633,26.7518
2021-08-22 15:00:00,2021-08-22,0.0,15:00:00,2021-08-22 15:00:00,2.75927,211.049,2.7888,214.711,2.69469,192.796,1.98928,200.049,2.98744,204.32,2.17853,174.321,2.28833,218.605,2.65418,197.468,2.94727,204.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.893,28.2027,27.7116,28.3869,27.4107,28.1227,28.7007,23.8689,27.9467
