,Data,precipitacao_observada,Horario,Datetime,BoaVista_ws10,BoaVista_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_BoaVista,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_BoaVista,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-09-10 15:00:00,2021-09-10,0.0,15:00:00,2021-09-10 15:00:00,1.81369,317.995,1.58387,313.013,1.60697,313.895,1.71978,315.602,1.78331,322.001,1.59008,312.339,1.58083,309.108,1.71022,316.74,1.53265,314.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0679,28.1508,28.3026,28.3026,27.9699,28.3505,28.3428,28.2408,27.9437
2021-09-10 16:00:00,2021-09-10,0.0,16:00:00,2021-09-10 16:00:00,1.50896,309.384,1.42637,306.166,1.38818,272.537,1.54508,308.224,1.46647,310.414,1.42555,286.838,1.49844,306.722,1.37605,263.787,1.40804,305.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4727,29.5214,29.459,29.6401,29.4596,29.6534,29.6144,29.2179,29.4344
2021-09-10 17:00:00,2021-09-10,0.0,17:00:00,2021-09-10 17:00:00,2.93031,190.654,2.52284,198.602,3.06003,183.315,2.30049,180.862,3.50123,186.803,2.61221,168.441,1.85987,200.039,3.58204,181.63,3.23557,192.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.73,30.2742,29.1827,30.2898,29.011,29.7287,30.6317,28.2747,29.6834
2021-09-10 18:00:00,2021-09-10,0.0,18:00:00,2021-09-10 18:00:00,5.06797,179.778,5.2333,181.388,4.81216,175.862,4.93703,184.254,5.15514,174.798,4.77156,180.627,5.09961,185.266,4.9303,170.59,5.28073,178.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4553,28.0338,27.0459,28.0626,27.034,27.633,28.4713,26.5483,27.6173
2021-09-10 19:00:00,2021-09-10,0.0,19:00:00,2021-09-10 19:00:00,7.67016,194.005,7.75037,192.784,7.29792,195.017,7.41094,196.942,7.65865,189.187,7.16306,198.237,7.3681,194.812,7.40536,190.225,7.76199,189.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0518,24.4738,23.877,24.2944,24.0572,24.0163,24.6049,23.7407,24.4587
2021-09-10 20:00:00,2021-09-10,0.0,20:00:00,2021-09-10 20:00:00,7.11868,193.449,7.06887,192.385,6.92001,195.154,7.01396,197.495,6.99938,189.073,6.86921,199.872,6.97029,195.035,6.98104,190.31,6.86279,189.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1911,23.5508,23.0675,23.2357,23.3988,23.0073,23.5024,23.177,23.701
2021-09-10 21:00:00,2021-09-10,0.0,21:00:00,2021-09-10 21:00:00,5.14154,196.46,5.04291,193.998,5.20365,198.036,5.30004,201.143,4.81951,191.365,5.32822,202.697,5.10883,198.406,4.92746,193.321,4.84599,189.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6205,22.9538,22.5028,22.5676,22.8932,22.3377,22.816,22.6881,23.1541
2021-09-10 22:00:00,2021-09-10,0.0,22:00:00,2021-09-10 22:00:00,4.67994,191.382,4.51938,188.215,4.78141,194.11,4.733,194.773,4.64257,190.245,4.78333,197.793,4.57585,191.181,4.91098,193.369,4.29226,186.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6185,22.9403,22.502,22.5238,22.8906,22.2827,22.7751,22.7159,23.1332
2021-09-10 23:00:00,2021-09-10,0.0,23:00:00,2021-09-10 23:00:00,4.6743,193.314,4.46626,190.945,4.84447,195.919,4.73317,196.667,4.4652,190.669,4.78173,199.743,4.55316,193.882,4.78953,193.914,4.14024,187.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27329e-11,0.0,22.5267,22.8196,22.4402,22.4459,22.808,22.2398,22.6661,22.6635,23.0125
2021-09-11 00:00:00,2021-09-11,0.0,00:00:00,2021-09-11 00:00:00,1.8069,196.287,1.85062,191.813,1.73247,201.85,1.69035,201.717,1.82961,189.65,1.68343,207.521,1.78339,193.792,1.75132,192.658,1.83585,188.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9923,22.0535,21.93,21.9742,22.0095,21.9141,22.0334,21.9451,22.0729
2021-09-11 01:00:00,2021-09-11,0.0,01:00:00,2021-09-11 01:00:00,2.09968,202.079,2.00347,199.761,2.12956,205.168,2.05421,206.85,1.98026,195.186,2.14728,210.371,1.87831,203.169,2.02326,198.483,1.91747,193.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4593,21.7403,21.3883,21.4637,21.666,21.2693,21.667,21.5338,21.869
2021-09-11 02:00:00,2021-09-11,0.0,02:00:00,2021-09-11 02:00:00,2.06961,170.347,1.92309,168.84,2.10989,171.896,1.98205,177.357,2.07751,163.591,2.0057,180.909,1.88178,172.479,2.15771,164.556,1.90692,164.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3356,21.652,21.2162,21.3217,21.5209,21.0893,21.5469,21.3584,21.7527
2021-09-11 03:00:00,2021-09-11,0.0,03:00:00,2021-09-11 03:00:00,2.86241,177.401,2.78349,174.698,2.76849,180.13,2.81197,179.814,2.94058,175.509,2.72616,183.542,2.73458,174.601,2.97127,178.94,2.84907,174.006,0.0137606,0.0322573,0.0049359,0.0178946,0.0102194,0.0069416,0.0412946,0.0034067,0.0257794,21.071,21.3821,20.9769,21.0751,21.2898,20.8485,21.314,21.1602,21.5058
2021-09-11 04:00:00,2021-09-11,0.0,04:00:00,2021-09-11 04:00:00,2.77137,187.747,2.77145,185.262,2.61927,190.517,2.65531,191.415,2.72567,184.502,2.53882,195.213,2.6271,186.757,2.62098,186.954,2.75919,183.129,0.0137606,0.032257,0.0049359,0.0178946,0.0102194,0.0069416,0.0412934,0.0034067,0.0257793,20.8676,21.1181,20.8295,20.8482,21.0805,20.6892,21.0295,20.996,21.2388
2021-09-11 05:00:00,2021-09-11,0.0,05:00:00,2021-09-11 05:00:00,2.16753,186.496,1.99694,185.431,2.18079,187.721,2.14347,189.566,2.22992,184.62,2.21688,192.545,1.93599,185.257,2.33719,185.181,2.07879,185.341,6.68224e-06,0.0,6.42333e-06,0.0,8.98158e-05,0.0,0.0,5.42626e-05,1.70451e-05,20.9595,21.2355,20.8972,20.8753,21.1886,20.632,21.099,21.0985,21.3528
2021-09-11 06:00:00,2021-09-11,0.0,06:00:00,2021-09-11 06:00:00,2.38672,185.91,2.24544,182.648,2.36578,188.383,2.27012,187.725,2.52427,184.433,2.26258,191.77,2.12294,182.179,2.57875,187.022,2.40095,182.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9789,21.2354,20.9293,20.9252,21.2006,20.7431,21.1267,21.1172,21.3557
2021-09-11 07:00:00,2021-09-11,0.0,07:00:00,2021-09-11 07:00:00,2.89859,181.577,2.74625,179.142,2.8922,182.887,2.68997,182.109,3.06361,181.073,2.64882,185.262,2.58726,177.566,3.10396,181.467,2.92269,180.682,8.62172e-05,1.9744e-07,0.00521228,1.39698e-07,0.000357168,0.00143936,2.01166e-07,0.0116838,0.0,21.0885,21.326,21.0558,21.0641,21.3068,20.9166,21.2323,21.2333,21.4514
2021-09-11 08:00:00,2021-09-11,0.0,08:00:00,2021-09-11 08:00:00,3.41643,192.55,3.23494,191.868,3.2673,192.368,3.22041,193.623,3.42511,191.233,3.14879,195.806,2.93013,189.889,3.32129,190.706,3.4013,191.563,0.00232493,0.00881024,0.0108615,0.00401443,0.004448,0.00363314,0.0147122,0.0227399,0.00430705,21.1093,21.3836,21.0577,21.1099,21.3135,20.9325,21.3016,21.2401,21.4796
2021-09-11 09:00:00,2021-09-11,0.0,09:00:00,2021-09-11 09:00:00,3.73346,191.9,3.63204,191.695,3.42678,191.298,3.65586,194.322,3.62757,189.292,3.41608,195.457,3.43053,191.387,3.44365,188.134,3.63252,190.899,0.0173737,0.0222548,0.019264,0.0120578,0.0168224,0.00551283,0.0327465,0.0326681,0.0152619,21.2079,21.4312,21.1915,21.1624,21.4386,21.0248,21.3107,21.3824,21.5697
2021-09-11 10:00:00,2021-09-11,0.0,10:00:00,2021-09-11 10:00:00,1.8069,196.287,1.85062,191.813,1.73247,201.85,1.69035,201.717,1.82961,189.65,1.68343,207.521,1.78339,193.792,1.75132,192.658,1.83585,188.819,0.0173708,0.0231599,0.0146445,0.0120577,0.0175799,0.00408523,0.0348467,0.0220743,0.0168398,21.1936,21.4843,21.0995,21.208,21.3961,21.0035,21.4086,21.2551,21.6002
2021-09-11 11:00:00,2021-09-11,0.0,11:00:00,2021-09-11 11:00:00,0.929413,26.964,0.916209,34.7083,0.949146,17.8549,0.862598,29.8803,0.988603,13.269,0.912225,27.7555,0.871824,28.4075,0.937,3.28534,0.921282,22.1611,0.0151321,0.0143498,0.00899521,0.00804337,0.013489,0.00189144,0.0201347,0.0110182,0.0125328,21.7643,21.9548,21.8021,21.7523,21.9718,21.6643,21.9106,21.9823,22.099
2021-09-11 12:00:00,2021-09-11,0.0,12:00:00,2021-09-11 12:00:00,1.56383,35.5905,1.53822,36.6373,1.6051,33.9614,1.39345,36.0671,1.70717,35.7533,1.42719,35.7106,1.4302,36.0696,1.70016,32.2736,1.71593,40.7469,8.33087e-05,0.000905294,0.000592718,0.0,0.00111465,1.17607e-05,0.00210038,0.00108994,0.00157787,22.551,22.7782,22.5255,22.5376,22.767,22.3886,22.7254,22.7666,22.8655
2021-09-11 13:00:00,2021-09-11,0.0,13:00:00,2021-09-11 13:00:00,1.94157,32.8848,1.95333,33.2444,1.90699,34.3346,1.93195,38.2144,2.01815,32.187,1.98221,41.1678,1.94607,35.9311,1.91108,28.976,2.06974,39.3033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0975,24.2365,24.1118,24.1093,24.2008,24.0302,24.2212,24.2361,24.2867
2021-09-11 14:00:00,2021-09-11,0.0,14:00:00,2021-09-11 14:00:00,1.07352,125.677,0.853307,120.003,1.06994,163.602,1.34663,109.403,1.26439,155.171,1.30288,103.668,1.17928,118.744,2.14766,197.766,0.962262,114.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2792,26.4959,26.1071,26.3533,26.2705,26.201,26.5448,25.3004,26.4951
2021-09-11 15:00:00,2021-09-11,0.0,15:00:00,2021-09-11 15:00:00,4.3656,150.787,4.43101,148.136,4.60415,152.23,4.4073,142.468,4.96391,164.555,4.55142,142.513,4.403,141.214,5.36585,161.895,4.75577,164.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.114,27.7379,26.6317,27.0782,26.815,26.5956,27.5793,26.1526,27.5179
2021-09-11 16:00:00,2021-09-11,0.0,16:00:00,2021-09-11 16:00:00,5.77818,147.167,5.83392,147.812,5.81885,147.425,6.07552,145.801,5.86132,155.307,6.20888,143.981,6.0226,147.426,6.19455,155.544,5.63624,154.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0017,26.4748,25.6408,25.8809,25.9943,25.4876,26.3071,25.3072,26.5961
2021-09-11 17:00:00,2021-09-11,0.0,17:00:00,2021-09-11 17:00:00,5.95189,150.586,5.91139,150.459,6.09932,151.006,6.43945,146.693,6.11396,159.504,6.67706,145.734,6.31893,147.738,6.46342,159.264,5.80261,158.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2538,25.7042,24.946,25.1603,25.1663,24.8298,25.5226,24.6238,25.7142
2021-09-11 18:00:00,2021-09-11,0.0,18:00:00,2021-09-11 18:00:00,5.89913,160.392,5.83499,158.668,5.93021,162.005,5.83748,153.912,6.39005,164.441,5.81962,155.068,5.99694,153.389,6.53832,163.656,6.12821,164.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7571,25.1995,24.4518,24.8201,24.6208,24.528,25.1058,24.2034,25.0785
2021-09-11 19:00:00,2021-09-11,0.0,19:00:00,2021-09-11 19:00:00,4.00949,159.48,3.88762,158.344,3.98994,159.678,4.04884,154.017,4.16607,163.84,3.97034,154.823,4.04402,153.083,4.19548,161.995,3.99058,164.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.83,25.2271,24.5515,24.8778,24.722,24.5904,25.1437,24.2892,25.1493
2021-09-11 20:00:00,2021-09-11,0.0,20:00:00,2021-09-11 20:00:00,3.68615,168.408,3.69296,167.179,3.52406,168.735,3.50482,166.218,4.00722,168.397,3.33071,166.762,3.54697,163.739,3.8526,169.652,4.0365,167.549,1.49478,1.2898,1.05638,1.20364,1.49304,1.15345,1.20622,0.615283,1.63928,23.0311,23.3844,22.8605,23.1266,23.0945,22.861,23.3823,22.8745,23.3622
2021-09-11 21:00:00,2021-09-11,0.0,21:00:00,2021-09-11 21:00:00,1.44937,163.36,1.39158,151.386,1.44649,170.852,1.03385,155.024,1.63658,166.352,1.20509,172.29,1.17681,134.341,1.50739,169.992,1.64803,163.701,1.6525,1.46478,1.23841,1.36224,1.66975,1.31986,1.75035,0.795931,1.76797,22.8209,23.1029,22.6854,22.8174,22.8956,22.6133,22.9547,22.6554,23.1662
2021-09-11 22:00:00,2021-09-11,0.0,22:00:00,2021-09-11 22:00:00,1.80611,131.161,1.92441,114.284,1.64827,147.091,1.70043,121.251,1.87911,147.815,1.65945,133.332,1.8298,108.099,1.89127,159.937,1.79892,132.474,1.65271,1.49829,1.23883,1.43052,1.66975,1.32352,1.87553,0.796075,1.77605,23.0792,23.4637,22.8361,23.0497,23.1154,22.7715,23.2584,22.8405,23.5139
2021-09-11 23:00:00,2021-09-11,0.0,23:00:00,2021-09-11 23:00:00,1.90239,65.2326,1.73878,60.7477,2.08691,63.1499,1.931,66.9683,1.71179,64.4802,2.20344,64.6732,1.76332,61.3188,1.91908,62.5603,1.66051,60.1346,1.05017,1.10291,1.00658,1.06966,1.06584,0.99884,1.48221,0.945069,1.06934,22.7811,23.0641,22.7115,22.732,23.0072,22.558,22.9633,22.9187,23.2
2021-09-12 00:00:00,2021-09-12,0.0,00:00:00,2021-09-12 00:00:00,3.10786,83.954,2.56501,88.1785,3.12641,76.6846,3.38257,84.4131,2.85133,84.1047,3.59167,78.6476,2.99137,84.7646,2.50773,75.221,2.30374,88.5026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4182,21.3997,21.4349,21.4154,21.42,21.433,21.3962,21.4361,21.4023
2021-09-12 01:00:00,2021-09-12,0.0,01:00:00,2021-09-12 01:00:00,1.02899,335.113,0.93426,327.565,1.11897,337.538,0.985062,336.969,1.06295,333.121,1.03536,339.613,0.898632,333.509,1.17376,333.881,1.04423,334.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2212,21.3607,21.2847,21.2727,21.2805,21.2019,21.3734,21.3324,21.3035
2021-09-12 02:00:00,2021-09-12,0.0,02:00:00,2021-09-12 02:00:00,1.20082,1.26556,1.03752,4.35355,1.36384,0.25705,0.920747,356.582,1.36717,4.11298,1.12617,0.468994,0.802439,359.351,1.51339,359.78,1.23199,8.18903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8726,21.0245,20.9541,20.8773,21.0754,20.8033,21.0066,21.0934,21.1366
2021-09-12 03:00:00,2021-09-12,0.0,03:00:00,2021-09-12 03:00:00,3.82957,78.8306,3.66363,80.8055,3.69793,77.6967,4.28029,82.6933,3.25996,74.3394,4.35352,80.6851,4.09243,83.8915,2.9201,76.1835,3.18288,74.2755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9934,21.1797,21.1712,20.7528,21.3528,20.9392,20.9662,21.4167,21.4059
2021-09-12 04:00:00,2021-09-12,0.0,04:00:00,2021-09-12 04:00:00,1.22996,214.951,1.29583,232.512,1.13176,190.494,1.04155,221.692,1.44426,205.41,0.842504,188.804,1.08805,234.301,1.76029,183.054,1.42222,226.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9314,21.1147,20.9648,20.9389,21.0666,20.7996,21.0766,21.0533,21.1772
2021-09-12 05:00:00,2021-09-12,0.0,05:00:00,2021-09-12 05:00:00,1.19164,251.792,1.29403,247.926,1.16582,251.826,1.18384,260.672,1.31289,242.408,1.22873,259.949,1.21379,258.651,1.38274,238.721,1.33085,237.741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0731,21.3076,21.0323,21.1912,21.224,21.005,21.2639,21.1774,21.4061
2021-09-12 06:00:00,2021-09-12,0.0,06:00:00,2021-09-12 06:00:00,0.843455,251.406,1.69004,284.393,0.847832,172.087,0.476393,229.263,1.05484,240.892,1.09227,144.998,0.99619,286.685,1.36479,187.782,1.56196,283.636,0.0223772,0.00471199,0.0389721,0.014902,0.0296763,0.03747,0.00161535,0.0404342,0.0101824,21.7117,21.7095,21.6577,21.81,21.7946,21.6015,21.7778,21.7542,21.7548
2021-09-12 07:00:00,2021-09-12,0.0,07:00:00,2021-09-12 07:00:00,1.99737,173.301,2.12565,174.372,1.78093,172.167,1.87969,182.756,2.15396,167.074,1.71644,177.948,1.99479,182.638,1.99478,166.686,2.24087,169.43,0.0223772,0.00471199,0.0389721,0.014902,0.0296763,0.03747,0.00161535,0.0404342,0.0101824,20.9223,21.1619,20.8481,20.852,21.1578,20.6559,21.0517,21.0744,21.2777
2021-09-12 08:00:00,2021-09-12,0.0,08:00:00,2021-09-12 08:00:00,2.16755,125.996,1.83287,127.023,2.4292,121.846,2.59108,120.914,2.06519,134.283,3.05602,120.391,2.28228,119.474,2.11138,129.435,1.82621,136.477,0.0223772,0.00471199,0.0389721,0.014902,0.0296763,0.03747,0.00161535,0.0404342,0.0101824,21.2716,21.4969,21.1401,21.3705,21.2951,21.169,21.4951,21.1278,21.4614
2021-09-12 09:00:00,2021-09-12,0.0,09:00:00,2021-09-12 09:00:00,0.624966,190.027,0.577491,173.738,0.719411,177.433,0.926461,121.773,1.03259,207.602,1.30805,125.276,1.03307,119.113,1.33562,199.188,0.84706,220.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2832,21.4584,21.2073,21.3034,21.467,21.2387,21.3807,21.3473,21.5746
2021-09-12 10:00:00,2021-09-12,0.0,10:00:00,2021-09-12 10:00:00,3.10786,83.954,2.56501,88.1785,3.12641,76.6846,3.38257,84.4131,2.85133,84.1047,3.59167,78.6476,2.99137,84.7646,2.50773,75.221,2.30374,88.5026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.471,21.7327,21.5231,21.4601,21.6294,21.4351,21.7769,21.5556,21.6985
2021-09-12 11:00:00,2021-09-12,0.0,11:00:00,2021-09-12 11:00:00,0.671014,125.766,0.742063,162.347,0.494616,98.2714,0.49182,126.939,0.691338,119.506,0.375338,87.1172,0.676799,185.687,0.428316,106.866,0.503789,155.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.152,22.4013,22.2018,22.2242,22.3895,22.1658,22.3493,22.3115,22.5623
2021-09-12 12:00:00,2021-09-12,0.0,12:00:00,2021-09-12 12:00:00,0.975026,178.232,1.0217,127.764,1.55532,214.695,0.727324,121.107,1.58734,194.135,0.78419,196.537,1.12509,116.894,1.82684,211.434,0.984532,162.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.282,24.6208,23.8507,24.4557,24.1379,24.2397,24.5775,23.5273,24.567
2021-09-12 13:00:00,2021-09-12,0.0,13:00:00,2021-09-12 13:00:00,3.37155,190.099,3.03022,198.511,3.70045,180.699,2.60958,174.801,3.87507,188.909,3.17696,166.303,2.30387,196.319,4.14852,182.096,3.544,193.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5486,25.7944,25.3594,25.8871,25.2681,25.6131,25.9496,24.9405,25.6009
2021-09-12 14:00:00,2021-09-12,0.0,14:00:00,2021-09-12 14:00:00,4.09894,155.825,4.03356,157.435,4.17737,155.185,4.20476,150.666,4.44763,165.588,4.20111,147.728,4.18006,154.048,4.74021,162.543,4.2014,168.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6769,26.1634,25.3036,25.692,25.4592,25.2928,26.0906,24.847,26.0099
2021-09-12 15:00:00,2021-09-12,0.0,15:00:00,2021-09-12 15:00:00,3.99475,144.023,3.90597,144.464,4.09531,145.427,4.17294,142.47,4.17102,158.141,4.31442,139.737,4.01252,144.668,4.54656,159.09,3.83522,155.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2574,26.6769,25.9645,26.1704,26.2292,25.7984,26.5577,25.5886,26.7557
2021-09-12 16:00:00,2021-09-12,0.0,16:00:00,2021-09-12 16:00:00,4.17886,142.431,4.09687,142.665,4.24123,144.128,4.33018,141.318,4.37119,156.804,4.4544,138.613,4.1642,143.249,4.78855,158.655,4.03318,153.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.826,27.2703,26.5137,26.7009,26.8075,26.3088,27.0998,26.1029,27.378
2021-09-12 17:00:00,2021-09-12,0.0,17:00:00,2021-09-12 17:00:00,4.48767,135.157,4.40387,137.13,4.55234,133.887,4.57957,136.868,4.28486,142.495,4.83305,134.347,4.40865,137.541,4.5637,146.01,4.13405,139.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8142,27.209,26.5885,26.6661,27.0931,26.2803,27.0486,26.5023,27.5127
2021-09-12 18:00:00,2021-09-12,0.0,18:00:00,2021-09-12 18:00:00,4.51236,130.628,4.3277,130.172,4.62844,129.076,4.53933,129.291,4.36062,133.84,4.81057,128.851,4.45988,127.55,4.53235,134.618,4.15692,132.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.829,27.2777,26.5595,26.7744,27.1054,26.3224,27.1132,26.6454,27.4915
2021-09-12 19:00:00,2021-09-12,0.0,19:00:00,2021-09-12 19:00:00,4.71175,127.201,4.59308,126.714,4.81256,125.114,4.77423,124.461,4.56119,130.241,5.02282,125.102,4.8986,123.258,4.66311,128.613,4.31177,130.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4919,26.9172,26.1649,26.4073,26.749,25.9491,26.6622,26.2759,27.1589
2021-09-12 20:00:00,2021-09-12,0.0,20:00:00,2021-09-12 20:00:00,5.01758,113.882,5.37728,115.167,4.94877,114.175,5.23316,110.952,4.80672,116.877,5.13398,114.089,5.75327,113.333,4.77028,116.624,4.93553,116.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2403,25.4124,25.0027,25.0563,25.5902,24.8058,25.0636,25.1863,25.7941
2021-09-12 21:00:00,2021-09-12,0.0,21:00:00,2021-09-12 21:00:00,5.24664,107.369,5.25453,110.258,5.37957,109.055,5.83141,106.649,4.43772,110.14,5.8467,108.124,5.90497,109.429,4.74063,112.685,4.46392,110.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9624,24.0039,23.9033,23.721,24.3453,23.6707,23.6693,24.0779,24.3844
2021-09-12 22:00:00,2021-09-12,0.0,22:00:00,2021-09-12 22:00:00,4.42512,102.909,4.00036,106.463,4.44453,102.203,5.60743,103.299,2.33042,105.46,5.46661,101.575,5.34573,106.448,2.38694,109.716,2.33091,109.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6746,23.8782,23.6436,23.4921,23.9644,23.4202,23.654,23.7883,24.0838
2021-09-12 23:00:00,2021-09-12,0.0,23:00:00,2021-09-12 23:00:00,0.480088,96.4125,0.629877,145.999,0.0815143,239.531,1.4664,94.6784,0.539429,139.473,1.26729,83.0136,0.811191,113.135,0.777556,178.927,0.91986,124.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4165,23.6608,23.382,23.2426,23.7237,23.2325,23.4756,23.3774,23.9415
2021-09-13 00:00:00,2021-09-13,0.0,00:00:00,2021-09-13 00:00:00,0.559543,139.678,0.79099,196.14,0.746978,87.1651,0.983151,93.5583,0.59957,181.835,1.31515,76.3655,0.54859,168.64,0.521476,139.65,0.749774,207.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0246,22.0546,21.9932,22.0081,22.0397,21.976,22.0388,22.009,22.0689
2021-09-13 01:00:00,2021-09-13,0.0,01:00:00,2021-09-13 01:00:00,2.67025,90.4613,1.94499,93.5422,2.36856,84.7385,2.83849,90.6333,2.46279,92.592,2.63826,85.7201,2.18269,92.9207,2.1329,88.2635,1.78041,94.4946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1274,22.4848,22.1354,22.0112,22.4026,21.9262,22.3572,22.3893,22.6368
2021-09-13 02:00:00,2021-09-13,0.0,02:00:00,2021-09-13 02:00:00,1.26255,63.0634,1.34757,61.8584,1.48871,61.5338,1.42824,66.705,1.12142,61.8517,1.73558,63.0534,1.3976,65.9824,1.29951,66.3527,1.39905,58.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6746,21.9378,21.5749,21.5681,21.9732,21.3803,21.7914,21.8182,22.1233
2021-09-13 03:00:00,2021-09-13,0.0,03:00:00,2021-09-13 03:00:00,0.876357,69.4547,0.734026,77.8733,0.975162,60.3806,0.952776,77.2451,0.785214,65.4716,1.29566,66.0806,0.766226,80.8801,0.741784,60.6814,0.721995,72.2893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.354,21.5381,21.3495,21.2901,21.6021,21.1566,21.4052,21.5782,21.7186
2021-09-13 04:00:00,2021-09-13,0.0,04:00:00,2021-09-13 04:00:00,1.08702,82.4695,0.740145,84.626,1.29632,65.6958,1.20604,78.6889,0.811142,87.2484,1.48443,68.6616,0.856574,80.61,0.890004,74.8706,0.691293,86.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.141,21.386,21.1114,20.9986,21.4451,20.8692,21.2141,21.3883,21.585
2021-09-13 05:00:00,2021-09-13,0.0,05:00:00,2021-09-13 05:00:00,1.90013,82.049,1.27648,91.4693,2.16743,72.7609,2.1502,85.8689,1.67732,84.2839,2.51393,77.1683,1.4954,91.0551,1.79331,75.3452,1.32204,88.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7211,20.9896,20.7129,20.6021,20.9922,20.5203,20.8232,20.9235,21.1829
2021-09-13 06:00:00,2021-09-13,0.0,06:00:00,2021-09-13 06:00:00,2.0157,73.3173,1.91864,72.4474,2.31019,69.1886,2.17516,72.9538,1.73193,72.2622,2.48315,69.8602,2.12906,71.4604,2.09459,68.9787,1.55846,70.2352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6564,20.8749,20.6031,20.5676,20.91,20.3875,20.7502,20.8374,21.0301
