,Data,precipitacao_observada,Horario,Datetime,Barreto_ws10,Barreto_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_Barreto,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_Barreto,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-08-16 17:00:00,2021-08-16,0.0,17:00:00,2021-08-16 17:00:00,1.63598,57.8129,1.52068,52.592,1.72511,59.472,1.76999,58.3643,1.25679,39.3638,1.66356,59.1459,1.75698,49.992,1.29932,41.4193,1.37167,49.2159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0395,29.1255,28.9954,28.7202,29.2212,28.7849,28.8623,29.0869,29.2244
2021-08-16 18:00:00,2021-08-16,0.0,18:00:00,2021-08-16 18:00:00,4.21153,120.571,4.12135,123.682,4.23953,117.867,4.35173,122.288,4.09512,119.113,4.34673,118.912,4.36954,125.332,4.19501,117.806,3.94522,121.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0672,28.3339,27.8727,27.5131,28.4396,27.4042,27.7871,28.1219,28.6753
2021-08-16 19:00:00,2021-08-16,0.0,19:00:00,2021-08-16 19:00:00,4.91222,109.336,4.71616,110.443,5.05458,106.705,4.95677,112.505,4.91982,108.068,5.05764,109.909,4.80147,116.479,5.0218,105.184,4.65951,108.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3306,27.7237,27.049,26.7744,27.6255,26.5864,27.1328,27.3141,28.0839
2021-08-16 20:00:00,2021-08-16,0.0,20:00:00,2021-08-16 20:00:00,6.37139,77.2021,6.09797,77.8655,6.09808,77.3006,6.66604,78.1311,5.98173,76.1111,6.36752,77.4079,6.28814,79.3677,5.78083,75.8788,5.85686,76.8023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5412,26.6796,26.5817,26.0387,26.8869,26.2234,26.2091,26.7855,27.0093
2021-08-16 21:00:00,2021-08-16,0.0,21:00:00,2021-08-16 21:00:00,6.07098,80.3259,5.90628,79.0805,5.84567,83.9574,6.65929,82.3085,5.30601,78.4152,6.50626,84.2144,6.33382,82.4282,5.0133,81.6092,5.36758,77.1412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8867,24.016,23.9061,23.3861,24.2254,23.522,23.5386,24.1362,24.3506
2021-08-16 22:00:00,2021-08-16,3.0,22:00:00,2021-08-16 22:00:00,6.75798,85.0281,6.61883,83.4333,6.33964,88.5605,7.35539,85.6604,5.50542,84.8063,6.97422,86.248,7.04298,86.7305,5.25361,88.8433,5.74017,81.7456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5554,22.6081,22.5247,22.0658,22.8661,22.1592,22.1679,22.7294,22.9147
2021-08-16 23:00:00,2021-08-16,3.0,23:00:00,2021-08-16 23:00:00,3.91725,69.0373,4.66697,71.0377,3.30562,69.7159,6.3724,75.8437,1.14102,21.682,5.91835,77.0477,5.95511,77.6053,1.21267,5.77307,2.35803,57.4662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5615,22.5951,22.5365,22.1234,22.7531,22.2364,22.1983,22.648,22.7753
2021-08-17 00:00:00,2021-08-17,1.0,00:00:00,2021-08-17 00:00:00,1.70549,26.6064,1.56183,41.6297,1.7665,14.6628,2.08131,23.6518,1.20078,28.9907,1.86883,12.1974,2.09717,36.9638,1.59892,18.0974,0.724422,52.5306,3.11201e-14,4.14077e-10,0.0,0.0,4.30931e-11,0.0,1.83477e-12,3.2134e-11,9.75211e-09,22.3948,22.4242,22.3724,21.999,22.5504,22.0809,22.0793,22.4539,22.5376
2021-08-17 01:00:00,2021-08-17,0.0,01:00:00,2021-08-17 01:00:00,1.69903,215.936,1.77027,220.995,1.66327,217.595,1.58626,206.987,1.8493,229.387,1.45698,206.763,1.64349,215.982,1.89034,232.429,2.00049,229.312,3.11201e-14,4.14077e-10,0.0,0.0,4.30931e-11,0.0,1.83477e-12,3.2134e-11,9.75211e-09,22.357,22.4367,22.3109,21.9616,22.5449,22.0185,22.0809,22.3773,22.5871
2021-08-17 02:00:00,2021-08-17,0.0,02:00:00,2021-08-17 02:00:00,2.35755,40.2233,2.74767,49.6117,2.07226,39.4013,2.50819,47.1647,2.18067,36.2358,2.22543,42.477,2.90195,59.1747,2.05574,35.7245,2.64647,44.4334,0.000268877,7.05226e-08,0.00225333,0.00169634,3.46552e-05,0.00442335,0.00023607,0.0013572,6.61818e-08,22.5396,22.3955,22.5639,22.0269,22.827,22.2157,21.8876,22.6908,22.765
2021-08-17 03:00:00,2021-08-17,0.0,03:00:00,2021-08-17 03:00:00,4.32527,47.2009,4.32184,53.7148,3.97668,41.2263,4.88839,49.1761,3.72436,47.2164,4.53548,44.7619,4.76333,54.0804,3.53814,39.9979,3.97149,53.8963,0.04768,0.0886435,0.035916,0.0350308,0.0655878,0.0263003,0.0669454,0.0514151,0.11433,22.1248,22.1262,22.1159,21.7823,22.3417,21.8188,21.7635,22.2276,22.3824
2021-08-17 04:00:00,2021-08-17,0.0,04:00:00,2021-08-17 04:00:00,4.27019,87.0774,4.28956,86.1194,3.94496,91.9657,5.02485,85.6986,3.24443,91.5381,4.54065,88.1089,4.87314,88.9907,3.33651,95.566,3.46747,86.4821,0.04768,0.0886435,0.035916,0.0350308,0.0655878,0.0263003,0.0669454,0.0514151,0.11433,21.7618,21.8527,21.6036,21.3691,21.9104,21.3293,21.4995,21.6935,21.979
2021-08-17 05:00:00,2021-08-17,0.0,05:00:00,2021-08-17 05:00:00,3.222,94.9871,3.23143,94.183,2.59015,98.7673,5.38432,90.9299,1.35744,105.335,4.42696,94.2989,5.45384,93.8304,1.53998,99.2386,0.8751,112.263,0.0474111,0.0886434,0.0336627,0.0333344,0.0655531,0.021877,0.0667093,0.0500579,0.11433,21.2549,21.4525,20.7155,20.921,21.3138,20.4388,21.1427,20.7855,21.3808
2021-08-17 06:00:00,2021-08-17,0.0,06:00:00,2021-08-17 06:00:00,4.91933,96.348,4.60258,93.9429,4.84055,97.7105,6.06133,93.4301,2.17708,94.9726,5.41889,92.8194,6.10801,95.7089,3.1604,98.4968,1.38501,86.4543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3893,21.4644,21.1381,20.9922,21.3539,20.8542,21.1069,21.163,21.2219
2021-08-17 07:00:00,2021-08-17,0.0,07:00:00,2021-08-17 07:00:00,4.2865,81.3422,4.61115,82.3373,4.19827,84.3934,5.74607,82.5573,1.06379,73.5096,5.43546,81.2076,5.54277,87.9354,1.53843,79.7027,1.61582,81.7299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2793,21.2408,21.0645,20.9241,20.8331,20.8045,20.8739,20.8046,20.9424
2021-08-17 08:00:00,2021-08-17,0.0,08:00:00,2021-08-17 08:00:00,2.71862,79.3174,3.74057,80.9035,2.36074,81.4975,4.95711,78.2503,0.748411,164.15,4.52568,78.1775,4.81591,84.2507,0.52451,142.319,1.46946,100.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8372,20.9344,20.6517,20.6724,20.5552,20.5548,20.6525,20.4477,20.6656
2021-08-17 09:00:00,2021-08-17,0.0,09:00:00,2021-08-17 09:00:00,0.277969,51.2325,0.588483,99.0558,0.453157,23.2953,3.28888,76.7899,0.946069,285.558,2.96592,74.9457,3.37291,82.9756,0.740443,311.656,0.630861,296.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2833,20.2883,20.141,20.405,20.3321,20.302,20.442,20.2255,20.3336
2021-08-17 10:00:00,2021-08-17,0.0,10:00:00,2021-08-17 10:00:00,0.429454,90.4252,2.11975,80.5099,0.354202,249.42,2.91043,69.5156,0.691256,316.38,1.83281,61.4705,3.36652,75.8669,0.523101,283.325,0.914735,61.2083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2874,20.5968,20.2303,20.4802,20.3404,20.2177,20.4337,20.2728,20.4185
2021-08-17 11:00:00,2021-08-17,0.0,11:00:00,2021-08-17 11:00:00,0.885331,47.1043,1.56789,56.5728,0.348332,21.3642,1.64798,60.9832,0.497562,40.3425,1.23504,56.2511,2.00216,66.8881,0.06074,353.369,1.21703,51.6607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2398,22.1165,21.968,22.1667,22.0099,22.2518,21.9975,21.6044,22.0251
2021-08-17 12:00:00,2021-08-17,0.0,12:00:00,2021-08-17 12:00:00,0.503851,226.035,0.121369,110.42,0.411335,210.799,0.497202,190.783,0.455668,221.421,0.41802,170.398,0.351303,93.0103,0.317202,199.98,0.0572118,181.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7414,23.8962,23.6545,23.7015,23.6828,23.6486,23.8255,23.5459,23.7892
2021-08-17 13:00:00,2021-08-17,0.0,13:00:00,2021-08-17 13:00:00,1.156,159.76,0.777215,186.995,1.0996,146.745,1.29792,147.018,1.00465,181.288,1.26184,145.157,0.958555,159.114,0.76029,175.036,0.696322,193.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.932,25.8971,25.8864,25.7791,25.7986,25.7488,25.8777,25.7241,25.7405
2021-08-17 14:00:00,2021-08-17,0.0,14:00:00,2021-08-17 14:00:00,1.73821,154.738,1.66587,135.72,1.98766,164.391,1.78683,122.307,2.16628,179.535,1.83462,140.133,1.92458,118.53,2.23549,182.716,2.01957,161.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0734,28.267,27.8489,27.9068,27.8554,27.8698,28.0449,27.514,28.1763
2021-08-17 15:00:00,2021-08-17,0.0,15:00:00,2021-08-17 15:00:00,2.42676,128.674,2.15892,111.272,3.15519,137.982,2.5749,127.166,2.43371,128.905,3.33234,135.363,2.23484,110.221,3.02248,134.184,2.0909,110.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6058,29.8407,29.142,29.2453,29.7698,28.8833,29.5195,29.2595,30.0159
2021-08-17 16:00:00,2021-08-17,0.0,16:00:00,2021-08-17 16:00:00,3.45604,120.748,3.67679,124.8,3.50845,115.891,3.7239,120.952,3.33321,120.502,3.75167,116.497,3.89084,123.857,3.33536,114.996,3.46467,125.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7769,30.0283,29.5845,29.3458,29.9964,29.2599,29.6693,29.7209,30.238
2021-08-17 17:00:00,2021-08-17,0.0,17:00:00,2021-08-17 17:00:00,3.02668,122.404,2.7452,89.2852,3.30369,125.323,2.8671,93.9016,3.29675,127.633,3.1789,122.866,3.40348,69.6586,3.34458,119.143,2.85916,117.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7738,31.2566,30.309,30.7003,30.7377,30.2988,30.9988,30.3367,31.2332
2021-08-17 18:00:00,2021-08-17,0.0,18:00:00,2021-08-17 18:00:00,5.42145,77.1983,5.28824,79.5193,5.19575,74.7717,5.65462,77.0473,5.27529,77.0219,5.30381,74.9012,5.51509,79.5277,5.17267,73.7371,5.16229,78.9566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4151,30.5702,30.3965,29.9414,30.7089,30.0578,30.1227,30.5712,30.8402
2021-08-17 19:00:00,2021-08-17,0.0,19:00:00,2021-08-17 19:00:00,5.67862,82.9857,5.61916,85.3094,5.44687,82.3788,5.98236,83.0897,5.40129,82.846,5.67658,82.6209,5.88878,85.3464,5.24579,81.2818,5.3653,85.5684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5443,29.6479,29.5755,29.1097,29.8184,29.2667,29.2355,29.73,29.9092
2021-08-17 20:00:00,2021-08-17,0.0,20:00:00,2021-08-17 20:00:00,5.90341,83.5797,5.81058,84.4646,5.7448,85.2573,6.15943,84.4988,5.53317,82.4221,5.98995,84.7964,5.99642,86.2453,5.38625,84.2428,5.54895,83.3127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.188,28.2744,28.2744,27.6935,28.5241,27.9074,27.8074,28.4865,28.6047
2021-08-17 21:00:00,2021-08-17,0.0,21:00:00,2021-08-17 21:00:00,6.43587,82.4235,6.11798,82.3712,6.0835,84.6484,6.71567,83.7256,5.80602,80.9327,6.43374,83.7015,6.40998,85.7523,5.50049,84.369,5.68278,79.8327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2108,26.1987,26.247,25.693,26.5508,25.8497,25.7213,26.4875,26.5551
2021-08-17 22:00:00,2021-08-17,0.0,22:00:00,2021-08-17 22:00:00,6.85602,80.6519,6.77488,81.1363,6.46191,82.8252,7.23077,81.989,6.1989,79.1023,6.86597,81.5878,6.91777,85.1085,5.92281,83.4618,6.53744,78.1649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8217,24.8269,24.8427,24.2655,25.1866,24.4405,24.3596,25.0903,25.1477
2021-08-17 23:00:00,2021-08-17,0.0,23:00:00,2021-08-17 23:00:00,7.04927,79.3118,6.73208,79.4157,6.40714,82.4166,7.58224,80.2468,5.92325,78.1185,7.04009,80.214,7.0752,83.7232,5.39717,84.4781,6.22771,75.9992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.155,24.0793,24.0622,23.6458,24.4608,23.6583,23.6348,24.2937,24.3891
2021-08-18 00:00:00,2021-08-18,0.0,00:00:00,2021-08-18 00:00:00,2.38724,66.908,3.3958,71.9426,1.97486,75.3525,4.11881,71.6727,0.170102,115.853,3.74669,72.8708,3.92479,77.8287,0.989453,92.7275,1.82242,77.7858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8624,21.8859,21.8362,21.819,21.9049,21.7934,21.8418,21.8782,21.9287
2021-08-18 01:00:00,2021-08-18,0.0,01:00:00,2021-08-18 01:00:00,1.63868,46.0475,2.04175,46.1374,1.02404,46.4445,2.64934,55.8951,1.32995,40.5138,1.91001,59.6468,2.83378,52.412,1.08578,38.2321,1.57275,40.7587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9436,22.003,21.9374,21.5445,22.1477,21.6902,21.6799,22.0436,22.1616
2021-08-18 02:00:00,2021-08-18,0.0,02:00:00,2021-08-18 02:00:00,1.74053,61.8532,1.77644,63.2266,1.53652,60.9983,2.20683,66.0764,1.68028,62.2838,1.72775,66.0633,2.11492,67.4375,1.72488,59.3004,1.78521,63.9162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0214,21.1271,20.9329,20.502,21.2922,20.5525,20.7256,21.1472,21.3378
2021-08-18 03:00:00,2021-08-18,0.0,03:00:00,2021-08-18 03:00:00,3.17799,65.8361,3.42099,66.7841,2.69432,67.6342,4.53863,68.6935,2.17561,63.112,3.94437,69.6679,4.32836,71.6099,1.94251,63.0183,2.69824,64.7822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7681,20.619,20.7311,20.5254,20.7712,20.5268,20.3957,20.6514,20.7052
2021-08-18 04:00:00,2021-08-18,0.0,04:00:00,2021-08-18 04:00:00,2.17792,68.9694,2.91131,70.6814,1.13896,64.619,4.12797,70.9943,0.702276,59.1703,3.50902,69.6658,3.9803,76.4662,0.533614,265.554,1.57274,66.2864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6861,20.6801,20.3426,20.6968,20.4778,20.6257,20.5524,20.396,20.5359
2021-08-18 05:00:00,2021-08-18,0.0,05:00:00,2021-08-18 05:00:00,1.61739,78.1592,1.29789,77.17,1.473,78.1531,4.08085,79.4371,0.741323,163.013,3.88339,78.7083,3.8267,84.2136,0.286229,143.666,0.926759,190.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1023,20.0301,19.9295,20.5273,20.0227,20.4198,20.4699,19.9229,20.1208
2021-08-18 06:00:00,2021-08-18,0.0,06:00:00,2021-08-18 06:00:00,1.73406,80.7335,2.17049,82.3587,1.57433,82.7941,3.97607,76.198,0.266041,168.753,3.60497,77.0864,3.98094,83.6188,0.183084,102.541,0.550676,106.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.978,20.3037,19.7461,20.8751,20.0359,20.5332,20.7485,19.9495,19.8857
2021-08-18 07:00:00,2021-08-18,0.0,07:00:00,2021-08-18 07:00:00,2.07771,75.8511,1.92483,79.0936,1.90998,82.6633,3.83355,75.2266,0.639071,131.207,3.54214,75.5187,3.80332,83.3106,0.94591,96.8707,0.560006,181.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1009,20.0274,19.7677,20.973,19.9197,20.6031,20.8435,19.6167,19.9018
2021-08-18 08:00:00,2021-08-18,0.0,08:00:00,2021-08-18 08:00:00,2.9726,91.7318,2.45386,92.2039,3.24458,92.4533,3.87462,89.2385,1.81633,97.4648,3.90385,85.4015,3.70788,95.3108,2.11905,98.4716,1.17023,96.6066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4626,20.2612,20.2271,20.6962,19.6946,20.3633,20.7407,19.6653,19.7366
2021-08-18 09:00:00,2021-08-18,0.0,09:00:00,2021-08-18 09:00:00,3.81823,75.1565,4.09717,78.4057,3.61882,78.4933,4.35882,78.5175,1.69719,72.0402,4.26299,75.6653,4.25239,84.7889,1.88396,80.6333,2.76103,77.3235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5643,20.4974,20.3424,20.4109,19.4962,20.3174,20.3111,19.433,20.0346
2021-08-18 10:00:00,2021-08-18,0.0,10:00:00,2021-08-18 10:00:00,2.38724,66.908,3.3958,71.9426,1.97486,75.3525,4.11881,71.6727,0.170102,115.853,3.74669,72.8708,3.92479,77.8287,0.989453,92.7275,1.82242,77.7858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3648,20.4883,20.0091,20.5807,19.9637,20.4102,20.3936,19.6395,19.9127
2021-08-18 11:00:00,2021-08-18,0.0,11:00:00,2021-08-18 11:00:00,0.323682,90.0181,1.29573,79.9764,0.56108,100.748,1.41821,69.9808,0.362125,187.001,1.23788,75.6541,2.0361,75.4827,0.534487,123.304,0.734476,100.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8837,22.1029,21.757,22.0392,21.5999,21.9476,22.0005,21.6004,21.8815
2021-08-18 12:00:00,2021-08-18,0.0,12:00:00,2021-08-18 12:00:00,0.639479,265.741,0.658392,263.84,0.590326,280.717,0.628785,260.188,0.280867,230.63,0.302925,271.491,0.336753,282.838,0.284025,275.408,0.374097,257.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.301,23.3957,23.3458,23.4289,23.2499,23.5362,23.5581,23.1824,23.2717
2021-08-18 13:00:00,2021-08-18,0.0,13:00:00,2021-08-18 13:00:00,1.09282,203.633,1.20838,206.538,0.980028,200.933,1.21612,193.83,1.20051,209.122,1.07208,180.854,1.23777,205.285,1.21182,211.951,1.06474,206.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3372,25.3794,25.3622,25.2069,25.3294,25.281,25.2752,25.2956,25.3783
2021-08-18 14:00:00,2021-08-18,0.0,14:00:00,2021-08-18 14:00:00,1.72546,198.111,1.50847,193.965,1.77887,196.2,1.57205,195.341,1.8545,196.26,1.69981,199.186,1.3534,191.536,1.84524,194.61,1.48657,191.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9216,27.1399,26.7757,26.7799,26.9114,26.7105,27.0078,26.703,27.1855
2021-08-18 15:00:00,2021-08-18,0.0,15:00:00,2021-08-18 15:00:00,1.77048,191.801,1.61223,187.12,1.84699,191.887,1.45819,181.432,1.82468,191.285,1.72029,185.307,0.768031,149.773,1.91841,190.211,1.76146,181.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4556,28.6986,28.2239,28.4621,28.4313,28.2841,28.7594,28.1442,28.6966
2021-08-18 16:00:00,2021-08-18,0.0,16:00:00,2021-08-18 16:00:00,0.281739,80.5902,0.649087,355.283,1.31384,164.683,1.41968,51.0509,2.57731,200.473,1.36022,65.9512,1.35992,39.8249,2.79697,196.216,1.48843,210.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1443,30.1817,29.9355,29.8583,29.7498,29.9043,30.0088,29.2616,30.052
2021-08-18 17:00:00,2021-08-18,0.0,17:00:00,2021-08-18 17:00:00,2.72428,184.47,2.98487,213.506,2.90716,174.32,2.54337,121.008,3.87887,200.643,2.80156,131.471,0.70318,122.671,3.84704,193.085,3.79131,204.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0249,30.196,29.6115,29.974,29.258,29.6187,30.4175,28.9159,29.5584
2021-08-18 18:00:00,2021-08-18,0.0,18:00:00,2021-08-18 18:00:00,2.2128,181.714,2.36993,195.681,2.1834,169.526,2.38143,141.87,3.33583,202.979,2.4405,139.16,2.09813,142.14,3.18732,197.946,3.48521,203.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9499,30.138,29.7879,29.6735,29.6062,29.5545,30.0266,29.4164,29.7758
2021-08-18 19:00:00,2021-08-18,0.0,19:00:00,2021-08-18 19:00:00,2.39924,147.997,2.36664,149.171,2.43593,148.186,2.46053,142.087,2.48269,163.42,2.45856,139.728,2.34308,142.948,2.54763,162.377,2.51324,163.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0447,30.2702,29.8521,29.6598,30.1338,29.6001,29.9422,29.8464,30.3507
2021-08-18 20:00:00,2021-08-18,0.0,20:00:00,2021-08-18 20:00:00,5.15144,80.0616,5.1112,83.8409,4.87457,79.1268,5.21441,79.6339,5.05993,81.1238,4.99451,79.0699,5.1298,83.6146,4.81585,78.3909,5.01856,84.4581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8462,28.9749,28.8967,28.3293,29.1512,28.5157,28.4871,29.0775,29.2829
2021-08-18 21:00:00,2021-08-18,0.0,21:00:00,2021-08-18 21:00:00,6.02117,82.1074,5.92504,81.1594,5.885,85.1888,6.3172,83.9385,5.39537,80.6051,6.24031,84.2633,6.05397,85.137,5.24963,85.2627,5.59803,78.6268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0945,26.1585,26.0893,25.5752,26.4132,25.6916,25.6982,26.2965,26.4556
2021-08-18 22:00:00,2021-08-18,0.0,22:00:00,2021-08-18 22:00:00,6.39747,75.5724,6.17904,77.4944,6.11342,76.6752,6.66204,77.45,5.92093,73.6777,6.37475,76.4421,6.2861,81.1251,5.63708,76.3417,5.83111,74.6478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8571,24.8615,24.8586,24.3392,25.1485,24.4943,24.4395,25.0532,25.1243
2021-08-18 23:00:00,2021-08-18,0.0,23:00:00,2021-08-18 23:00:00,6.66179,75.187,6.11939,78.1406,6.17141,75.0328,6.9752,76.057,5.89996,73.9019,6.52735,73.856,6.3565,81.8622,5.37597,75.9716,5.77447,75.1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6298,24.4299,24.4906,24.0941,24.8468,24.0832,24.0143,24.693,24.6492
2021-08-19 00:00:00,2021-08-19,0.0,00:00:00,2021-08-19 00:00:00,3.18096,77.9641,3.06844,86.1902,3.16738,78.9367,3.54057,79.7483,2.59763,75.9873,3.69382,75.52,3.49867,89.8552,2.29072,87.425,2.72513,80.5313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8142,22.8535,22.7708,22.7651,22.8622,22.7213,22.8048,22.8193,22.9008
2021-08-19 01:00:00,2021-08-19,0.0,01:00:00,2021-08-19 01:00:00,2.97962,28.8971,2.98959,37.8624,2.59243,22.1419,3.70907,33.5509,2.63681,26.7916,3.01912,28.3098,3.51811,40.6302,2.50552,22.3906,2.82646,35.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7424,22.744,22.7759,22.329,22.9164,22.4729,22.351,22.8845,22.8643
2021-08-19 02:00:00,2021-08-19,0.0,02:00:00,2021-08-19 02:00:00,2.57231,46.6169,2.62977,52.3698,2.08869,42.7708,3.68296,52.4091,2.04958,41.6587,2.92845,50.2118,3.48564,57.2087,2.03787,37.5864,2.15158,47.6582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9912,21.92,21.9137,21.8318,22.1165,21.869,21.6053,21.9937,22.1238
2021-08-19 03:00:00,2021-08-19,0.0,03:00:00,2021-08-19 03:00:00,3.62753,71.0338,3.93847,71.0286,2.97055,74.3995,5.19044,73.5509,1.84053,67.4146,4.6694,73.4378,4.97187,77.4644,1.32748,71.0399,2.87862,65.9988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9574,21.7156,21.7548,21.8391,21.6992,21.7139,21.5761,21.4443,21.6184
2021-08-19 04:00:00,2021-08-19,0.0,04:00:00,2021-08-19 04:00:00,0.710666,106.601,1.64509,87.922,1.07205,96.1417,3.4232,70.7315,0.914893,213.076,2.69477,72.5981,3.93218,77.8571,0.99046,161.797,0.663702,116.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0121,21.128,20.8478,21.5989,21.0637,21.2604,21.5898,20.9312,21.0644
2021-08-19 05:00:00,2021-08-19,0.0,05:00:00,2021-08-19 05:00:00,0.922353,162.446,0.920303,172.219,0.978322,196.165,2.32049,77.9329,1.28781,217.218,1.36811,93.7155,2.16486,80.1388,1.0091,199.991,1.35959,215.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7144,20.7261,20.5614,21.1251,20.6605,20.4102,20.9872,20.6684,20.7686
2021-08-19 06:00:00,2021-08-19,0.0,06:00:00,2021-08-19 06:00:00,2.40617,71.1429,2.31355,76.208,2.33641,76.5606,3.58295,72.726,1.15484,93.4014,3.51442,70.963,3.64357,81.6672,1.63083,93.0847,0.757619,103.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9441,20.8584,20.6789,21.5424,20.6255,21.3012,21.4713,20.2761,20.685
2021-08-19 07:00:00,2021-08-19,0.0,07:00:00,2021-08-19 07:00:00,3.37434,85.1179,2.96778,84.6948,3.35057,91.9752,4.2364,81.614,2.01449,96.7514,4.00371,82.3184,4.14496,88.694,2.42521,102.665,0.978159,101.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2455,21.0847,20.7218,21.4572,20.2191,20.925,21.4772,20.2691,20.3903
2021-08-19 08:00:00,2021-08-19,0.0,08:00:00,2021-08-19 08:00:00,2.38662,78.7413,2.04945,81.6553,2.59272,89.142,3.84949,79.3527,0.783149,105.018,3.84974,79.2574,3.74083,86.0163,1.8878,99.8074,0.457762,236.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6017,20.307,20.3725,21.3799,20.2192,20.9993,21.2353,19.7271,20.3162
