,Data,precipitacao_observada,Horario,Datetime,RiodoOuro_ws10,RiodoOuro_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_RiodoOuro,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_RiodoOuro,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-08-19 22:00:00,2021-08-19,0.0,22:00:00,2021-08-19 22:00:00,7.33749,65.9232,6.69696,69.1079,6.92099,63.5193,8.21204,66.8763,6.23211,66.0343,7.89735,64.0005,7.64892,69.8228,6.21056,62.3044,6.61018,70.1865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9846,23.1351,23.1642,22.9136,22.9424,23.3261,23.9014,22.8162,23.0493
2021-08-19 23:00:00,2021-08-19,0.0,23:00:00,2021-08-19 23:00:00,6.77829,61.4269,5.97869,65.6013,6.16243,58.4257,7.53241,64.8294,5.5299,60.9869,7.24839,61.2111,6.93139,68.1451,5.23502,55.4904,5.83163,67.0409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2956,22.1493,22.5557,22.1447,22.0928,22.7466,22.9746,21.9774,21.9917
2021-08-20 00:00:00,2021-08-20,0.0,00:00:00,2021-08-20 00:00:00,3.17471,55.1319,2.80931,66.5361,2.93442,45.4991,3.6162,54.2778,2.85181,60.1269,3.25096,46.1016,3.37618,66.1102,2.86435,48.0067,2.82094,71.1902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8557,21.8549,21.8546,21.7942,21.9167,21.7958,21.7907,21.9134,21.9182
2021-08-20 01:00:00,2021-08-20,0.0,01:00:00,2021-08-20 01:00:00,4.31696,28.0266,2.64628,39.4813,4.21101,18.3994,4.68362,28.2808,2.95532,30.2092,5.4633,19.213,4.07593,41.4319,3.67584,18.9496,2.60719,38.2664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9576,18.4154,18.9365,18.2114,18.0695,18.8864,19.739,18.4605,18.4422
2021-08-20 02:00:00,2021-08-20,0.0,02:00:00,2021-08-20 02:00:00,3.09391,42.8596,2.53727,58.4025,2.74193,27.7793,3.80043,43.9503,2.28294,47.3054,3.5124,34.3713,3.91513,57.0739,2.34565,24.3896,2.36704,64.1908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9786,17.1534,16.9761,17.8701,16.2907,18.7729,19.9385,15.9204,16.9686
2021-08-20 03:00:00,2021-08-20,0.0,03:00:00,2021-08-20 03:00:00,3.90564,51.9341,3.75971,61.4962,2.82073,43.5354,4.1829,51.8663,2.66655,51.7623,3.31001,51.0796,4.40578,57.2557,2.43716,36.9863,2.88535,64.3266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3696,18.99,17.4455,18.4559,16.7227,18.7685,20.1285,16.2837,17.8548
2021-08-20 04:00:00,2021-08-20,0.0,04:00:00,2021-08-20 04:00:00,2.95328,51.676,2.69179,54.3045,2.97481,52.1102,4.34359,56.9504,1.98949,51.047,3.82972,53.3154,3.72781,63.4854,1.9894,54.9471,1.19477,39.2155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9855,17.9335,18.2181,19.6245,17.1402,20.2929,21.2074,16.9965,17.564
2021-08-20 05:00:00,2021-08-20,0.0,05:00:00,2021-08-20 05:00:00,2.40163,46.851,2.67426,56.0681,2.36496,44.428,4.1085,52.3267,1.35036,43.2859,3.66638,46.9294,3.37703,60.3086,1.83108,36.8376,1.48518,59.9864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1207,17.4517,17.5021,18.9007,16.7306,19.831,20.5286,16.6252,17.1358
2021-08-20 06:00:00,2021-08-20,0.0,06:00:00,2021-08-20 06:00:00,3.06923,46.0974,2.99557,58.1499,3.17956,35.2614,4.36706,51.7356,1.65407,34.9218,4.62758,42.5729,3.87908,59.9006,2.33556,26.0483,2.39862,63.6022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0078,17.4321,17.7364,18.7931,16.2756,20.6029,20.2747,16.2004,16.6828
2021-08-20 07:00:00,2021-08-20,0.0,07:00:00,2021-08-20 07:00:00,4.04429,53.2419,3.22536,63.3998,3.77506,43.5105,4.53769,52.7941,3.30329,56.3724,4.92496,44.6797,4.12369,62.2096,3.35271,43.6479,3.24354,67.4623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0736,17.7299,19.072,18.4736,17.2634,20.2984,20.075,17.1504,17.6361
2021-08-20 08:00:00,2021-08-20,0.0,08:00:00,2021-08-20 08:00:00,2.93192,52.1129,2.88677,64.3873,3.27874,41.2374,3.97475,52.0614,2.45665,51.3678,3.73309,43.1021,3.42053,65.3964,2.66783,37.422,2.02152,65.3099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9385,16.8847,17.5562,17.833,16.1784,18.8704,20.1244,16.1395,16.3019
2021-08-20 09:00:00,2021-08-20,0.0,09:00:00,2021-08-20 09:00:00,2.98812,55.1924,3.03183,67.2723,3.27487,44.9007,3.84012,53.4734,2.98552,55.6223,3.54072,44.4429,3.24408,66.0443,3.04207,44.1783,2.7883,66.6927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8249,16.8037,17.405,17.5283,16.3674,18.2627,19.9205,16.3507,16.3428
2021-08-20 10:00:00,2021-08-20,0.0,10:00:00,2021-08-20 10:00:00,3.17471,55.1319,2.80931,66.5361,2.93442,45.4991,3.6162,54.2778,2.85181,60.1269,3.25096,46.1016,3.37618,66.1102,2.86435,48.0067,2.82094,71.1902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3591,18.6921,19.1481,18.9836,18.5083,19.6438,20.4326,18.4864,18.4782
2021-08-20 11:00:00,2021-08-20,0.0,11:00:00,2021-08-20 11:00:00,2.58736,54.2535,2.57373,66.1288,2.52352,44.0745,3.46355,52.0616,2.3372,60.1824,3.00384,44.5197,2.88624,62.6578,2.21916,46.7634,2.43248,71.927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5356,22.4996,22.7989,23.0384,22.374,23.2548,22.6412,22.377,22.4196
2021-08-20 12:00:00,2021-08-20,0.0,12:00:00,2021-08-20 12:00:00,2.89688,55.4131,2.96847,64.0412,2.64213,48.9372,3.72043,50.6873,2.47447,62.9579,3.1342,44.544,3.25277,59.634,2.32153,55.707,2.58295,69.4798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1725,25.3421,25.2747,25.4762,25.0902,25.5428,25.3388,24.9962,25.3
2021-08-20 13:00:00,2021-08-20,0.0,13:00:00,2021-08-20 13:00:00,2.42367,94.7414,2.34434,90.411,2.4118,98.7369,2.93264,85.383,2.19038,104.4,2.78301,89.5769,2.54916,80.815,2.20648,107.37,2.18518,100.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5515,27.6542,27.4867,27.7559,27.3918,27.7564,27.6485,27.1859,27.6095
2021-08-20 14:00:00,2021-08-20,0.0,14:00:00,2021-08-20 14:00:00,1.26736,55.2861,1.19444,63.6287,0.956595,70.0438,1.66653,38.2285,0.946083,141.588,1.57669,37.7694,1.3705,36.9814,1.92009,175.088,0.948624,79.8624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5977,28.6671,28.5951,28.6251,28.6156,28.7093,28.6281,28.4361,28.7911
2021-08-20 15:00:00,2021-08-20,0.0,15:00:00,2021-08-20 15:00:00,2.1123,201.665,1.11649,210.664,2.84501,209.293,1.08039,0.721741,2.70818,205.456,0.660217,254.442,1.09315,12.9447,2.92791,204.5,2.55003,210.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2005,29.5059,28.6177,29.5857,28.5677,29.4763,29.7512,28.1017,29.0475
2021-08-20 16:00:00,2021-08-20,0.0,16:00:00,2021-08-20 16:00:00,3.06306,205.438,2.67917,209.865,3.00444,204.476,3.68779,208.325,2.84476,195.8,3.26759,210.061,2.81098,205.137,2.95023,193.06,2.66236,200.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0852,29.4226,28.4219,29.2967,28.6007,29.0535,29.9129,28.153,29.1921
2021-08-20 17:00:00,2021-08-20,0.0,17:00:00,2021-08-20 17:00:00,2.49709,184.904,2.45972,181.897,2.31673,181.615,3.17134,183.922,2.24774,177.839,2.84937,171.583,2.89534,191.492,2.3044,178.39,2.13722,178.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3507,29.5232,28.8936,29.322,29.042,29.1769,29.6851,28.7218,29.5409
2021-08-20 18:00:00,2021-08-20,0.0,18:00:00,2021-08-20 18:00:00,3.15173,151.432,3.15663,155.562,2.99217,145.52,3.64212,154.452,3.16134,150.674,3.28184,149.851,3.30354,160.004,3.19295,144.25,3.16423,155.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1609,29.2372,28.4738,28.8886,28.689,28.7744,29.3928,28.3545,29.1852
2021-08-20 19:00:00,2021-08-20,0.0,19:00:00,2021-08-20 19:00:00,3.73212,129.588,3.3814,134.44,3.73027,126.959,4.13577,128.43,3.6333,131.768,4.03256,125.528,3.22483,134.879,3.7143,126.734,3.65072,134.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9035,28.8712,27.9753,28.6208,28.1803,28.3975,29.3524,27.6456,28.7023
2021-08-20 20:00:00,2021-08-20,0.0,20:00:00,2021-08-20 20:00:00,3.14911,119.113,2.32342,119.252,2.20072,120.731,3.12957,113.352,2.3255,123.193,2.64824,114.979,3.44792,115.761,2.25083,120.093,2.45268,124.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9273,27.2011,25.9283,26.9656,26.044,26.666,28.5265,25.3117,26.984
2021-08-20 21:00:00,2021-08-20,0.0,21:00:00,2021-08-20 21:00:00,4.51774,74.0345,3.59617,67.28,3.43093,82.5659,4.13776,77.9429,3.47703,77.9094,3.68933,76.1372,4.8006,73.9274,3.20155,91.5045,3.5215,70.6791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5636,24.3889,22.5825,23.339,22.3906,23.8895,26.7583,21.4808,24.054
2021-08-20 22:00:00,2021-08-20,0.0,22:00:00,2021-08-20 22:00:00,4.93277,57.5004,3.39522,62.5438,4.40588,51.8356,5.26875,58.2009,3.46037,57.9247,5.62051,51.6168,5.26282,64.0436,3.67063,50.1815,3.55071,65.7798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8959,22.1088,23.3758,22.9458,20.5886,24.3578,24.7484,20.7576,22.1712
2021-08-20 23:00:00,2021-08-20,0.0,23:00:00,2021-08-20 23:00:00,4.97906,52.4863,3.37618,61.7073,4.56444,43.2603,5.57469,52.6172,3.5145,53.5128,5.97401,43.7105,5.28668,63.1384,3.7323,42.4726,3.33053,63.6725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8646,21.0228,22.6221,22.2092,19.7088,23.5768,23.6489,20.1058,20.786
2021-08-21 00:00:00,2021-08-21,0.0,00:00:00,2021-08-21 00:00:00,0.833797,56.5295,0.959834,76.207,0.795544,22.3687,1.22432,54.6242,0.872574,86.272,0.791959,28.5314,1.28076,62.8359,0.493738,51.2223,1.06534,97.1449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2654,22.2641,22.2653,22.2027,22.3299,22.2054,22.1984,22.3274,22.3309
2021-08-21 01:00:00,2021-08-21,0.0,01:00:00,2021-08-21 01:00:00,3.79671,16.8193,2.58207,27.6344,3.40895,6.90582,3.62309,20.5685,2.95855,17.1449,4.46808,10.5086,3.40862,34.531,3.24628,5.14673,2.60478,27.2697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0179,18.3587,19.1766,18.0443,17.6394,19.4168,20.7599,17.878,18.4617
2021-08-21 02:00:00,2021-08-21,0.0,02:00:00,2021-08-21 02:00:00,2.72585,25.4988,2.10304,47.5247,2.84111,9.84412,3.27494,26.4328,2.30749,28.6294,3.33819,15.7819,2.8131,46.8032,2.77001,6.87836,2.0889,49.8599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9967,16.8881,16.8039,17.1667,16.2003,18.2739,20.0989,15.9312,16.9483
2021-08-21 03:00:00,2021-08-21,0.0,03:00:00,2021-08-21 03:00:00,1.83116,35.7703,1.93059,55.7606,2.16521,16.5918,2.77186,39.747,1.53662,42.2297,2.69184,27.3259,2.14813,57.8131,1.85494,14.5801,1.54085,61.8047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1349,18.1641,18.2838,19.0041,17.7484,19.4681,21.2664,17.5029,18.0138
2021-08-21 04:00:00,2021-08-21,0.0,04:00:00,2021-08-21 04:00:00,0.611493,67.3099,0.578736,91.5163,0.743173,40.9256,0.979256,79.6881,0.797177,65.7629,0.846324,69.2128,0.783271,81.1191,0.918572,39.377,0.707958,85.6109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8969,18.8225,18.5797,18.9436,18.141,19.3106,21.014,17.9091,18.6168
2021-08-21 05:00:00,2021-08-21,0.0,05:00:00,2021-08-21 05:00:00,1.16744,163.451,1.55532,156.895,0.608111,171.285,0.989525,154.54,1.32944,163.312,0.665006,161.202,0.984971,141.937,0.684681,184.628,1.76235,155.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2443,18.2488,18.1351,18.4742,17.9497,18.3395,20.947,18.1689,18.1904
2021-08-21 06:00:00,2021-08-21,0.0,06:00:00,2021-08-21 06:00:00,0.717917,142.387,0.82705,128.331,0.409956,144.007,0.581138,116.132,0.944033,146.331,0.568167,124.828,0.749609,85.1433,0.520658,161.472,1.19094,138.923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7381,18.9807,18.6318,19.5223,18.2472,19.3375,21.5522,18.3777,18.5753
2021-08-21 07:00:00,2021-08-21,0.0,07:00:00,2021-08-21 07:00:00,0.660545,195.363,0.899749,177.847,0.484512,233.789,0.646601,171.988,0.763537,205.396,0.275029,202.843,0.795806,170.97,0.680954,227.681,0.892065,182.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.946,18.8946,18.9581,18.9521,18.8513,19.0582,20.8517,18.7932,19.0889
2021-08-21 08:00:00,2021-08-21,0.0,08:00:00,2021-08-21 08:00:00,0.286649,269.448,0.137987,153.479,0.461777,284.217,0.122936,355.836,0.357074,240.53,0.332287,336.018,0.390613,88.4258,0.467822,252.753,0.249778,212.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2366,19.2713,19.2257,19.0133,19.2572,18.994,20.7832,19.1944,19.447
2021-08-21 09:00:00,2021-08-21,0.0,09:00:00,2021-08-21 09:00:00,0.575306,179.147,0.778707,176.588,0.373073,208.017,0.671414,167.817,0.650207,177.099,0.279766,198.838,0.820364,170.808,0.68418,189.383,0.630611,172.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7053,18.5252,18.8784,18.8716,18.6827,19.0432,20.8342,18.8004,18.74
2021-08-21 10:00:00,2021-08-21,0.0,10:00:00,2021-08-21 10:00:00,0.833797,56.5295,0.959834,76.207,0.795544,22.3687,1.22432,54.6242,0.872574,86.272,0.791959,28.5314,1.28076,62.8359,0.493738,51.2223,1.06534,97.1449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4206,19.241,19.507,19.6613,19.3291,19.9902,20.4539,19.7592,19.1165
2021-08-21 11:00:00,2021-08-21,0.0,11:00:00,2021-08-21 11:00:00,0.557225,35.4498,0.861988,66.4327,0.686157,0.83725,1.11235,29.6484,0.475242,77.329,0.861125,353.938,1.23561,57.0931,0.414421,9.77686,0.629385,100.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6588,22.6743,23.1011,23.3588,22.9678,23.7358,22.6983,23.2612,22.9151
2021-08-21 12:00:00,2021-08-21,0.0,12:00:00,2021-08-21 12:00:00,0.444347,60.768,0.718872,79.6025,0.499108,47.4625,0.607762,5.35535,0.599354,88.7849,0.428207,348.162,0.740518,43.0616,0.408821,90.1776,0.706231,91.6208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2277,25.4482,25.7413,25.7583,25.584,25.9553,25.3004,25.7718,25.6383
2021-08-21 13:00:00,2021-08-21,0.0,13:00:00,2021-08-21 13:00:00,0.278142,93.7281,0.658927,98.2865,0.457475,56.0527,0.536932,321.413,0.243141,80.1609,0.231134,8.12231,0.30753,359.951,0.429374,72.2372,0.534963,63.7951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7991,28.031,28.0187,28.1208,27.891,28.297,27.889,27.7868,28.0599
2021-08-21 14:00:00,2021-08-21,0.0,14:00:00,2021-08-21 14:00:00,0.513804,29.0111,0.760125,53.6044,0.791377,73.5887,0.371881,355.344,0.703459,53.0826,1.59032,134.782,0.681784,351.151,0.606839,73.4607,0.844452,45.3007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.764,29.9556,29.6689,29.8624,29.6393,29.6047,29.9066,29.4678,29.9301
2021-08-21 15:00:00,2021-08-21,0.0,15:00:00,2021-08-21 15:00:00,2.59535,137.865,1.34977,117.929,2.66682,135.715,3.5376,147.784,1.69525,131.332,3.11707,146.177,1.82263,140.588,2.57368,139.979,0.684757,61.8147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1438,30.7262,29.4822,29.7642,30.2717,29.2476,30.5583,29.5716,30.8394
2021-08-21 16:00:00,2021-08-21,0.0,16:00:00,2021-08-21 16:00:00,3.45503,148.608,3.55478,151.366,3.19727,146.118,4.22431,150.626,3.27336,147.758,3.72012,148.296,3.7482,155.606,3.18558,145.814,3.40015,148.861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8706,29.1642,28.3276,28.565,28.7643,28.4032,29.1075,28.3552,29.3594
2021-08-21 17:00:00,2021-08-21,0.0,17:00:00,2021-08-21 17:00:00,4.77635,142.382,4.8361,146.062,4.35969,138.523,5.71063,142.798,4.55637,141.492,5.02454,139.663,4.98408,146.788,4.3759,138.591,4.68251,144.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5813,28.7081,28.0037,28.3549,28.2964,28.1882,28.869,27.9398,28.7502
2021-08-21 18:00:00,2021-08-21,0.0,18:00:00,2021-08-21 18:00:00,5.08175,140.427,5.18497,144.465,4.62738,136.123,6.10049,138.576,4.7859,140.81,5.37781,136.099,5.47676,142.437,4.47089,135.431,5.03086,144.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.825,27.8652,27.1368,27.6245,27.3824,27.4077,28.1946,27.0264,27.841
2021-08-21 19:00:00,2021-08-21,0.0,19:00:00,2021-08-21 19:00:00,4.85273,136.124,4.93332,139.805,4.36279,133.449,5.79935,133.878,4.5134,137.228,5.05254,132.511,5.2788,137.194,4.22581,133.2,4.79184,140.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3379,27.2899,26.4546,27.0885,26.6813,26.7964,27.7926,26.2754,27.184
2021-08-21 20:00:00,2021-08-21,0.0,20:00:00,2021-08-21 20:00:00,5.03125,134.741,4.68384,138.01,4.03451,132.407,5.74946,132.337,4.30132,134.685,4.78606,132.178,5.47454,134.298,3.92034,130.345,4.71284,138.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7691,25.4587,24.1974,25.2428,24.4941,24.7207,26.6119,23.886,25.271
2021-08-21 21:00:00,2021-08-21,0.0,21:00:00,2021-08-21 21:00:00,4.61993,136.313,3.37586,135.776,3.2871,133.638,4.28455,130.371,3.52692,136.008,3.76175,132.812,4.87748,128.767,3.46787,129.816,3.89735,137.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0141,22.6891,21.0328,22.1951,21.4782,22.099,25.9232,20.4605,22.9676
2021-08-21 22:00:00,2021-08-21,0.0,22:00:00,2021-08-21 22:00:00,2.4512,105.336,2.72993,89.452,2.71707,118.906,3.41379,96.1116,2.61346,113.571,3.14015,109.524,3.01753,88.0097,2.71488,114.607,2.56771,100.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0575,21.9687,19.8152,21.769,19.9018,21.451,26.0516,18.9135,21.5949
2021-08-21 23:00:00,2021-08-21,0.0,23:00:00,2021-08-21 23:00:00,2.55635,53.4673,2.49935,58.411,2.88218,55.5833,3.82437,61.4104,1.65057,36.6716,3.57064,63.3645,3.11201,61.2132,2.04392,29.3523,1.34125,52.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4771,20.9453,20.2344,21.281,20.2203,21.7296,24.7066,19.4246,21.2779
2021-08-22 00:00:00,2021-08-22,0.0,00:00:00,2021-08-22 00:00:00,1.24458,40.7312,1.65814,63.7855,1.43156,16.7822,1.83714,39.4656,1.27971,56.1854,1.57726,22.0191,1.67841,60.2346,1.1826,22.0047,1.55118,77.0449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5006,20.4813,20.519,20.4664,20.5336,20.4893,20.4427,20.548,20.5183
2021-08-22 01:00:00,2021-08-22,0.0,01:00:00,2021-08-22 01:00:00,1.83528,31.0898,1.58112,40.7608,1.86204,23.0666,2.14873,32.4505,1.66917,32.6917,2.20379,25.9519,1.97069,41.8542,1.77661,19.9601,1.6326,43.0721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6869,17.3268,16.7699,16.7538,16.6018,17.1143,19.4717,16.1175,17.3893
2021-08-22 02:00:00,2021-08-22,0.0,02:00:00,2021-08-22 02:00:00,2.45805,35.6534,1.89513,54.2969,2.42598,23.4383,2.76346,35.076,2.2042,40.1445,2.74866,25.8593,2.54191,52.7801,2.46711,22.5458,2.02727,56.4292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8462,15.6559,15.4687,15.4787,15.1353,16.3781,17.6797,14.8452,15.9001
2021-08-22 03:00:00,2021-08-22,0.0,03:00:00,2021-08-22 03:00:00,1.94112,42.2391,1.75314,62.5029,2.11426,26.0933,2.78814,39.5592,1.75745,49.7094,2.71474,28.9193,2.51159,56.1267,2.03464,27.2606,1.76445,69.5037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3499,15.494,15.3996,15.7601,15.0925,16.2139,18.3755,14.831,15.5221
2021-08-22 04:00:00,2021-08-22,0.0,04:00:00,2021-08-22 04:00:00,0.51921,138.706,0.51372,141.12,0.414608,157.612,0.981974,89.7277,0.676464,158.009,0.70498,96.3042,0.793135,88.4357,0.560889,162.969,0.674622,158.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5641,16.3743,16.234,16.618,15.762,16.9931,18.7488,15.636,16.2125
2021-08-22 05:00:00,2021-08-22,0.0,05:00:00,2021-08-22 05:00:00,2.06654,164.281,2.60392,164.446,2.07148,165.017,2.46074,159.283,2.674,160.936,2.09812,157.551,2.46648,162.051,2.28541,163.802,2.74657,161.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5999,16.1155,15.623,15.6195,15.7454,15.9422,18.719,15.2852,16.3651
2021-08-22 06:00:00,2021-08-22,0.0,06:00:00,2021-08-22 06:00:00,2.70472,168.175,2.80669,166.815,2.38534,172.407,2.94956,161.424,2.91285,165.235,2.46737,162.793,3.3091,162.121,2.61774,170.09,2.90613,164.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3424,16.342,15.4068,15.5381,15.9729,15.7207,18.5043,15.1925,16.8283
2021-08-22 07:00:00,2021-08-22,0.0,07:00:00,2021-08-22 07:00:00,1.72755,158.482,2.46545,157.904,1.64225,159.62,2.20527,149.891,2.40156,157.775,1.68591,149.625,2.18029,152.876,1.88776,160.344,2.58683,157.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9193,15.6581,15.1017,15.213,15.2549,15.4699,18.293,14.8056,15.8877
2021-08-22 08:00:00,2021-08-22,0.0,08:00:00,2021-08-22 08:00:00,1.03714,160.03,1.42709,153.483,0.677656,178.042,0.879393,152.186,1.20921,161.345,0.5187,167.87,0.893097,139.637,0.817425,181.914,1.53366,153.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.744,15.6066,15.3314,15.4994,15.36,15.6384,18.1245,15.2148,15.7631
2021-08-22 09:00:00,2021-08-22,0.0,09:00:00,2021-08-22 09:00:00,1.42743,43.63,1.8991,60.2137,1.51533,28.3504,2.03292,40.2307,1.54305,56.6661,1.77613,28.7334,1.56171,56.3745,1.32854,31.8053,1.83884,71.2943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3216,14.7411,14.624,14.8965,14.4983,15.1801,17.4963,14.2668,14.8288
