,Data,precipitacao_observada,Horario,Datetime,prec_prev_Maceio,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_Maceio,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-08-20 03:00:00,2021-08-20,0.0,03:00:00,2021-08-20 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1872,19.9491,19.2381,17.6838,19.4597,19.6019,19.6834,19.9916,20.503
2021-08-20 04:00:00,2021-08-20,0.0,04:00:00,2021-08-20 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9841,20.0008,18.5302,17.6579,19.0627,19.1171,19.6678,18.5693,20.6528
2021-08-20 05:00:00,2021-08-20,0.0,05:00:00,2021-08-20 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6334,19.9953,18.192,17.3496,18.3166,18.8217,19.4306,18.8861,20.0141
2021-08-20 06:00:00,2021-08-20,0.0,06:00:00,2021-08-20 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0982,19.8872,18.1206,16.942,18.4962,18.2834,19.3458,19.2227,20.3404
2021-08-20 07:00:00,2021-08-20,0.0,07:00:00,2021-08-20 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8263,19.3603,17.5127,16.7067,17.8959,17.8956,18.8452,18.3356,19.8798
2021-08-20 08:00:00,2021-08-20,0.0,08:00:00,2021-08-20 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5919,18.8908,17.0141,16.6128,17.0757,17.2241,18.6858,17.4201,19.4137
2021-08-20 09:00:00,2021-08-20,0.0,09:00:00,2021-08-20 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3683,18.8467,16.572,16.3815,16.8649,16.8246,18.5924,16.9057,19.2697
2021-08-20 10:00:00,2021-08-20,0.0,10:00:00,2021-08-20 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.823,19.2664,18.1161,17.8091,18.5565,18.3517,19.0239,18.5519,19.6613
2021-08-20 11:00:00,2021-08-20,0.0,11:00:00,2021-08-20 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.559,21.3042,21.941,21.5514,21.915,22.3376,21.2574,22.0897,21.5721
2021-08-20 12:00:00,2021-08-20,0.0,12:00:00,2021-08-20 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5982,24.2381,24.3049,24.6559,24.8027,24.6035,24.4077,24.4961,24.3474
2021-08-20 13:00:00,2021-08-20,0.0,13:00:00,2021-08-20 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5797,26.7009,25.8898,26.5919,26.6664,26.1132,26.7795,26.224,26.4742
2021-08-20 14:00:00,2021-08-20,0.0,14:00:00,2021-08-20 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7501,27.4836,25.718,26.1717,27.5365,25.6794,27.149,26.5336,27.7291
2021-08-20 15:00:00,2021-08-20,0.0,15:00:00,2021-08-20 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2215,27.8516,26.5879,26.9981,27.8448,26.837,27.7224,27.014,28.1747
2021-08-20 16:00:00,2021-08-20,0.0,16:00:00,2021-08-20 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3767,28.9529,27.7718,28.0733,28.7946,27.7891,28.8444,28.0544,29.1288
2021-08-20 17:00:00,2021-08-20,0.0,17:00:00,2021-08-20 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7097,29.3029,28.3391,28.6342,29.1183,28.578,29.2881,28.5926,29.5149
2021-08-20 18:00:00,2021-08-20,0.0,18:00:00,2021-08-20 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0651,29.615,28.7628,28.789,29.4513,28.811,29.5024,29.0221,29.8624
2021-08-20 19:00:00,2021-08-20,0.0,19:00:00,2021-08-20 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3782,29.3547,28.318,28.103,28.7588,28.2655,29.2484,28.6866,29.5436
2021-08-20 20:00:00,2021-08-20,0.0,20:00:00,2021-08-20 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0796,28.3295,25.8236,25.7986,26.622,25.8615,28.1612,26.5728,28.5599
2021-08-20 21:00:00,2021-08-20,0.0,21:00:00,2021-08-20 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6197,27.9201,21.8834,22.4738,23.5145,21.9364,27.9763,22.7927,27.8711
2021-08-20 22:00:00,2021-08-20,0.0,22:00:00,2021-08-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5609,24.687,22.7336,21.2135,23.4162,23.0904,24.3395,23.526,25.2922
2021-08-20 23:00:00,2021-08-20,0.0,23:00:00,2021-08-20 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2707,23.5925,21.6508,20.0152,22.1496,22.0186,23.1859,22.3988,24.147
2021-08-21 00:00:00,2021-08-21,0.0,00:00:00,2021-08-21 00:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,22.9229,22.9336,22.9112,22.8231,23.0251,22.8116,22.8336,23.0132,23.0357
2021-08-21 01:00:00,2021-08-21,0.0,01:00:00,2021-08-21 01:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,18.834,22.1416,20.3419,18.9483,19.5225,20.3976,21.8802,20.6568,22.3953
2021-08-21 02:00:00,2021-08-21,0.0,02:00:00,2021-08-21 02:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,17.3783,21.309,18.1588,17.1842,18.097,18.5157,20.958,18.3259,21.7264
2021-08-21 03:00:00,2021-08-21,0.0,03:00:00,2021-08-21 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9062,20.7104,18.3537,18.0603,18.2295,18.5608,20.6128,18.8855,21.0995
2021-08-21 04:00:00,2021-08-21,0.0,04:00:00,2021-08-21 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6434,21.0379,19.7487,19.0681,19.976,19.4245,20.6524,20.3775,21.4624
2021-08-21 05:00:00,2021-08-21,0.0,05:00:00,2021-08-21 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4203,21.0793,18.4036,18.39,18.9347,18.5422,21.0131,18.7524,21.29
2021-08-21 06:00:00,2021-08-21,0.0,06:00:00,2021-08-21 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6371,21.0699,18.6529,18.7549,18.9976,18.998,21.0977,18.8414,21.2134
2021-08-21 07:00:00,2021-08-21,0.0,07:00:00,2021-08-21 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3797,21.4284,19.4929,19.3159,19.7259,19.5538,21.4255,19.7636,21.6552
2021-08-21 08:00:00,2021-08-21,0.0,08:00:00,2021-08-21 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6446,21.162,19.4355,19.4966,19.9054,19.5723,21.2158,19.7919,21.277
2021-08-21 09:00:00,2021-08-21,0.0,09:00:00,2021-08-21 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4687,21.0775,19.293,19.4137,19.5402,19.435,21.139,19.5294,21.1456
2021-08-21 10:00:00,2021-08-21,0.0,10:00:00,2021-08-21 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6286,21.4663,20.6646,20.7164,20.8382,20.7992,21.4754,20.8382,21.6479
2021-08-21 11:00:00,2021-08-21,0.0,11:00:00,2021-08-21 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7272,22.7012,23.907,23.6217,23.8585,24.0009,22.3496,23.8371,23.1422
2021-08-21 12:00:00,2021-08-21,0.0,12:00:00,2021-08-21 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7759,25.3491,25.8435,25.9217,25.5707,25.9109,25.4721,25.5563,25.1972
2021-08-21 13:00:00,2021-08-21,0.0,13:00:00,2021-08-21 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3788,27.3118,27.2041,27.4401,27.2168,27.3719,27.4853,27.0066,27.1476
2021-08-21 14:00:00,2021-08-21,0.0,14:00:00,2021-08-21 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7255,29.1989,27.9859,28.6641,28.9836,28.187,29.2551,28.2803,29.1852
2021-08-21 15:00:00,2021-08-21,0.0,15:00:00,2021-08-21 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1969,30.0782,28.2043,29.0519,29.6901,28.5567,30.0983,28.6717,30.122
2021-08-21 16:00:00,2021-08-21,0.0,16:00:00,2021-08-21 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2701,29.8289,28.8405,29.2208,29.6754,29.0971,29.8956,29.019,30.0842
2021-08-21 17:00:00,2021-08-21,0.0,17:00:00,2021-08-21 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8525,29.4534,28.5375,28.4734,29.3867,28.4561,29.226,28.8323,29.8034
2021-08-21 18:00:00,2021-08-21,0.0,18:00:00,2021-08-21 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0634,28.7061,27.8386,27.7219,28.4956,27.7954,28.5681,28.1279,28.9492
2021-08-21 19:00:00,2021-08-21,0.0,19:00:00,2021-08-21 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4186,28.299,27.2984,27.1074,27.8174,27.2365,28.1943,27.6186,28.5287
2021-08-21 20:00:00,2021-08-21,0.0,20:00:00,2021-08-21 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3531,27.0739,25.1232,25.1064,25.8365,25.0986,26.9711,25.7712,27.2761
2021-08-21 21:00:00,2021-08-21,0.0,21:00:00,2021-08-21 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2891,25.9284,23.2358,24.0291,24.9949,23.293,25.7913,24.2345,26.1556
2021-08-21 22:00:00,2021-08-21,0.0,22:00:00,2021-08-21 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4691,24.9226,23.0573,22.6675,23.453,23.1043,24.821,24.1656,25.3647
2021-08-21 23:00:00,2021-08-21,0.0,23:00:00,2021-08-21 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2332,24.5462,19.8312,20.3562,20.1918,20.0704,24.5028,20.3146,24.0205
2021-08-22 00:00:00,2021-08-22,0.0,00:00:00,2021-08-22 00:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,20.8121,20.8235,20.8008,20.7706,20.8543,20.7626,20.7786,20.8399,20.8689
2021-08-22 01:00:00,2021-08-22,0.0,01:00:00,2021-08-22 01:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,16.8565,20.1709,16.5336,16.6527,17.5453,16.5573,19.9141,17.1373,20.5335
2021-08-22 02:00:00,2021-08-22,0.0,02:00:00,2021-08-22 02:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,16.2719,19.5811,16.4554,16.0751,16.9713,16.8669,19.2063,16.7975,19.9164
2021-08-22 03:00:00,2021-08-22,0.0,03:00:00,2021-08-22 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5038,18.4647,15.8996,15.3603,16.0799,16.0057,18.1482,16.4277,18.8913
2021-08-22 04:00:00,2021-08-22,0.0,04:00:00,2021-08-22 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4542,18.8538,16.7666,16.4508,16.7515,16.8045,18.7998,17.0182,19.0329
2021-08-22 05:00:00,2021-08-22,0.0,05:00:00,2021-08-22 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9907,18.913,15.789,15.8106,16.5445,15.8684,18.739,16.2687,19.0873
2021-08-22 06:00:00,2021-08-22,0.0,06:00:00,2021-08-22 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.903,18.9791,15.6072,15.7912,16.5587,15.6292,18.9427,16.1681,19.1847
2021-08-22 07:00:00,2021-08-22,0.0,07:00:00,2021-08-22 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6944,18.5594,15.4293,15.6093,16.2311,15.5383,18.5043,15.8917,18.7453
2021-08-22 08:00:00,2021-08-22,0.0,08:00:00,2021-08-22 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6451,18.3389,15.4586,15.5497,16.1935,15.6223,18.2558,15.8802,18.5826
2021-08-22 09:00:00,2021-08-22,0.0,09:00:00,2021-08-22 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7185,18.1331,15.838,15.4895,16.1895,15.6134,17.9473,16.3323,18.4032
2021-08-22 10:00:00,2021-08-22,0.0,10:00:00,2021-08-22 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4077,17.8133,16.8084,16.3213,16.8579,16.8606,17.5961,17.2218,18.2018
2021-08-22 11:00:00,2021-08-22,0.0,11:00:00,2021-08-22 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9497,19.7383,20.4272,19.7983,20.3428,20.6326,19.6818,20.9163,20.0372
2021-08-22 12:00:00,2021-08-22,0.0,12:00:00,2021-08-22 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6893,22.5402,22.7781,22.4882,23.1358,22.8062,22.4251,23.0578,22.7946
2021-08-22 13:00:00,2021-08-22,0.0,13:00:00,2021-08-22 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.036,24.9437,24.8685,24.8734,25.2811,24.9611,24.9004,24.9475,25.1206
2021-08-22 14:00:00,2021-08-22,0.0,14:00:00,2021-08-22 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2672,26.9928,25.227,26.2121,26.8441,25.4132,27.1406,25.8055,27.1011
2021-08-22 15:00:00,2021-08-22,0.0,15:00:00,2021-08-22 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4138,27.2419,25.6496,26.4038,26.9641,26.095,27.3905,25.8529,27.7474
2021-08-22 16:00:00,2021-08-22,0.0,16:00:00,2021-08-22 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8725,27.5229,26.4317,26.7827,27.235,26.6218,27.4939,26.4782,27.7144
2021-08-22 17:00:00,2021-08-22,0.0,17:00:00,2021-08-22 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2492,27.8584,26.7412,27.1534,27.4867,27.0456,27.7898,26.762,27.9897
2021-08-22 18:00:00,2021-08-22,0.0,18:00:00,2021-08-22 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2092,27.8045,26.821,26.9882,27.4825,26.9588,27.6687,26.8596,28.0009
2021-08-22 19:00:00,2021-08-22,0.0,19:00:00,2021-08-22 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.896,27.7009,26.7314,26.5804,27.3417,26.6182,27.5819,27.0485,27.9545
2021-08-22 20:00:00,2021-08-22,0.0,20:00:00,2021-08-22 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6135,27.2918,25.4,25.4114,26.0266,25.4192,27.1589,25.9472,27.4628
2021-08-22 21:00:00,2021-08-22,0.0,21:00:00,2021-08-22 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8906,26.3904,22.0605,22.8744,24.5919,22.2281,26.1544,24.1608,26.712
2021-08-22 22:00:00,2021-08-22,0.0,22:00:00,2021-08-22 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8851,24.0253,22.34,20.3073,23.192,22.3613,23.7785,23.1436,24.4053
2021-08-22 23:00:00,2021-08-22,0.0,23:00:00,2021-08-22 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2069,23.2822,21.5629,19.7637,22.5898,21.6562,23.0198,22.4829,23.6564
2021-08-23 00:00:00,2021-08-23,0.0,00:00:00,2021-08-23 00:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,22.6232,22.653,22.5933,22.5584,22.6885,22.5296,22.5873,22.6578,22.7192
2021-08-23 01:00:00,2021-08-23,0.0,01:00:00,2021-08-23 01:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,19.0893,22.0204,20.3483,19.1519,19.8366,20.3907,21.8795,20.8263,22.3781
2021-08-23 02:00:00,2021-08-23,0.0,02:00:00,2021-08-23 02:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,17.2898,20.5591,19.1815,16.9692,18.4826,19.3191,20.1186,19.9775,21.0262
2021-08-23 03:00:00,2021-08-23,0.0,03:00:00,2021-08-23 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6315,20.8518,18.9551,17.2224,18.6351,19.3162,20.3342,19.4215,21.5277
2021-08-23 04:00:00,2021-08-23,0.0,04:00:00,2021-08-23 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.819,20.386,17.9446,17.7822,18.0988,18.124,20.3527,18.4142,20.6606
2021-08-23 05:00:00,2021-08-23,0.0,05:00:00,2021-08-23 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5738,20.1588,17.8252,17.6425,17.881,17.8559,20.1017,18.294,20.5436
2021-08-23 06:00:00,2021-08-23,0.0,06:00:00,2021-08-23 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3017,19.8654,17.6716,17.3498,17.7632,17.8778,19.7178,18.1186,20.2975
2021-08-23 07:00:00,2021-08-23,0.0,07:00:00,2021-08-23 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4163,19.6622,18.1294,17.5149,17.7672,18.3389,19.5845,18.4614,20.0866
2021-08-23 08:00:00,2021-08-23,0.0,08:00:00,2021-08-23 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5151,19.576,18.4974,17.6326,17.8521,18.6728,19.4737,18.7848,20.0212
2021-08-23 09:00:00,2021-08-23,0.0,09:00:00,2021-08-23 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7353,19.5362,18.7707,18.0101,17.9163,19.0123,19.5012,18.9355,19.8984
2021-08-23 10:00:00,2021-08-23,0.0,10:00:00,2021-08-23 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2516,20.0703,19.8094,19.3955,19.6498,20.0004,20.0724,20.0744,20.399
2021-08-23 11:00:00,2021-08-23,0.0,11:00:00,2021-08-23 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4259,22.7786,23.9897,23.3409,23.7224,24.2096,22.8257,24.2733,23.1328
2021-08-23 12:00:00,2021-08-23,0.0,12:00:00,2021-08-23 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6678,25.2967,25.7242,25.6134,25.6214,25.9769,25.2826,25.4,25.343
2021-08-23 13:00:00,2021-08-23,0.0,13:00:00,2021-08-23 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.545,27.4427,27.4985,27.6152,27.4678,27.841,27.6198,27.2148,27.3428
2021-08-23 14:00:00,2021-08-23,0.0,14:00:00,2021-08-23 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2521,29.4127,29.0578,29.2046,29.4629,29.193,29.4983,29.0572,29.5066
2021-08-23 15:00:00,2021-08-23,0.0,15:00:00,2021-08-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6966,30.9513,30.5229,30.5799,31.0479,30.5819,30.9928,30.6652,31.0786
2021-08-23 16:00:00,2021-08-23,0.0,16:00:00,2021-08-23 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5877,31.8238,31.2227,31.4115,31.8453,31.3074,31.8134,31.3021,31.9387
2021-08-23 17:00:00,2021-08-23,0.0,17:00:00,2021-08-23 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7487,31.6088,30.4556,30.3947,31.5011,30.2362,31.1353,30.7878,32.1959
2021-08-23 18:00:00,2021-08-23,0.0,18:00:00,2021-08-23 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5693,30.4376,29.4582,29.2485,29.9935,29.3641,30.2381,29.8675,30.711
2021-08-23 19:00:00,2021-08-23,0.0,19:00:00,2021-08-23 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8497,29.8313,28.7273,28.5501,29.2072,28.6537,29.6307,29.1188,30.1437
2021-08-23 20:00:00,2021-08-23,0.0,20:00:00,2021-08-23 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9893,28.9285,26.7294,26.6898,27.4817,26.724,28.7261,27.4331,29.2482
2021-08-23 21:00:00,2021-08-23,0.0,21:00:00,2021-08-23 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.524,27.6943,24.9903,25.4132,26.4023,24.8188,27.5388,26.1795,27.9762
2021-08-23 22:00:00,2021-08-23,0.0,22:00:00,2021-08-23 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6649,27.3762,24.9451,24.701,25.9443,24.8674,27.2432,26.1813,27.6618
2021-08-23 23:00:00,2021-08-23,0.0,23:00:00,2021-08-23 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8594,25.2238,23.5857,22.005,24.4733,23.7231,24.9549,24.5115,25.7741
2021-08-24 00:00:00,2021-08-24,0.0,00:00:00,2021-08-24 00:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,23.8786,23.9244,23.8324,23.7892,23.9694,23.7444,23.8338,23.9221,24.0162
2021-08-24 01:00:00,2021-08-24,0.0,01:00:00,2021-08-24 01:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,20.4471,23.4597,21.619,20.4129,21.1968,21.739,23.2595,22.0318,23.8778
2021-08-24 02:00:00,2021-08-24,0.0,02:00:00,2021-08-24 02:00:00,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,19.0109,21.9758,20.1112,18.7671,19.6505,20.2152,21.5412,20.6021,22.4238
2021-08-24 03:00:00,2021-08-24,0.0,03:00:00,2021-08-24 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0482,22.1821,19.5009,18.8902,19.4222,19.6577,21.6662,19.7424,22.6678
2021-08-24 04:00:00,2021-08-24,0.0,04:00:00,2021-08-24 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5013,21.5119,19.4457,18.5227,18.9417,19.9281,21.2243,19.6027,21.8907
2021-08-24 05:00:00,2021-08-24,0.0,05:00:00,2021-08-24 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6691,21.0561,18.8341,18.5704,19.057,18.7646,20.8301,19.4312,21.4984
2021-08-24 06:00:00,2021-08-24,0.0,06:00:00,2021-08-24 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3195,20.6087,18.7174,18.2068,18.8055,18.7694,20.3228,19.2294,21.2388
2021-08-24 07:00:00,2021-08-24,0.0,07:00:00,2021-08-24 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0446,20.304,18.5471,18.0716,18.4645,18.6236,20.1224,19.0215,20.7634
2021-08-24 08:00:00,2021-08-24,0.0,08:00:00,2021-08-24 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5363,20.3682,19.6754,18.7555,18.709,20.0379,20.2233,19.6128,20.8216
2021-08-24 09:00:00,2021-08-24,0.0,09:00:00,2021-08-24 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6259,20.8283,20.0134,19.6041,20.0486,20.1398,20.7554,20.1336,21.21
2021-08-24 10:00:00,2021-08-24,0.0,10:00:00,2021-08-24 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2713,21.8431,21.3688,21.0659,21.8237,21.5008,21.6446,21.6682,22.245
2021-08-24 11:00:00,2021-08-24,0.0,11:00:00,2021-08-24 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3502,24.735,24.7953,25.121,25.5704,24.7595,24.5216,25.2599,24.873
2021-08-24 12:00:00,2021-08-24,0.0,12:00:00,2021-08-24 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4409,26.2381,26.0665,26.3786,26.3692,26.0071,26.4673,26.1782,26.1397
2021-08-24 13:00:00,2021-08-24,0.0,13:00:00,2021-08-24 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7741,27.7591,27.4639,27.7665,27.7981,27.5429,27.8865,27.6093,27.6931
2021-08-24 14:00:00,2021-08-24,0.0,14:00:00,2021-08-24 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.46,29.6963,28.9288,29.3013,29.7859,29.0613,29.6678,29.2707,29.8015
2021-08-24 15:00:00,2021-08-24,0.0,15:00:00,2021-08-24 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2538,30.7954,29.5732,30.086,30.6226,29.7146,30.7714,29.8691,30.8713
