,Data,precipitacao_observada,Horario,Datetime,TBeltrao_ws10,TBeltrao_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_TBeltrao,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_TBeltrao,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-09-19 20:00:00,2021-09-19,0.0,20:00:00,2021-09-19 20:00:00,5.71063,119.86,4.97246,114.766,6.33499,123.455,5.9022,120.867,5.58585,117.203,7.24858,122.933,4.86082,114.154,6.01937,121.4,5.11097,115.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.564,23.8788,22.9149,23.3431,23.9288,22.5213,23.6044,23.5622,24.156
2021-09-19 21:00:00,2021-09-19,0.0,21:00:00,2021-09-19 21:00:00,5.87721,113.787,5.05343,107.315,6.47495,118.487,6.23311,115.188,5.4875,112.418,7.23116,116.974,5.10884,108.388,6.17502,118.058,4.84608,107.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2172,22.4662,21.3824,22.0026,22.5674,20.9505,22.1642,22.1025,22.7971
2021-09-19 22:00:00,2021-09-19,0.0,22:00:00,2021-09-19 22:00:00,5.62026,110.923,5.04391,107.247,6.10997,115.772,5.58738,112.465,5.35742,109.914,6.63664,114.212,4.84541,107.205,5.89087,115.484,4.76128,108.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.766,22.0159,20.8987,21.5672,22.0734,20.5401,21.7193,21.557,22.3299
2021-09-19 23:00:00,2021-09-19,0.0,23:00:00,2021-09-19 23:00:00,5.17461,107.439,4.85609,106.943,5.18816,112.242,5.0344,106.99,4.84544,107.923,5.46379,109.553,4.74588,105.814,5.1431,111.652,4.18322,107.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4258,21.598,20.738,21.2264,21.7296,20.4477,21.3104,21.307,21.9187
2021-09-20 00:00:00,2021-09-20,0.0,00:00:00,2021-09-20 00:00:00,4.21957,71.2555,4.48923,76.2574,3.92249,69.167,3.84318,68.2442,4.10356,70.8096,4.2262,64.3888,4.21695,74.8889,3.48076,70.2151,4.15362,73.1013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9976,23.0759,22.9192,22.9786,23.0155,22.899,23.0584,22.9387,23.0923
2021-09-20 01:00:00,2021-09-20,0.0,01:00:00,2021-09-20 01:00:00,2.66,87.4324,2.65039,91.6671,2.68536,92.5415,2.81644,87.9464,2.33879,87.3961,2.92291,91.3266,2.70881,92.2713,2.47095,92.2049,2.42452,89.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6595,22.6374,21.3674,22.4279,22.9955,20.7699,22.3656,22.0815,22.9478
2021-09-20 02:00:00,2021-09-20,0.0,02:00:00,2021-09-20 02:00:00,2.74997,84.6119,2.83968,88.1281,3.02664,90.5013,2.94647,86.9406,2.43018,83.7529,3.28959,90.0614,2.84696,89.5579,2.61566,90.9192,2.64089,85.7908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3961,22.296,21.3972,22.1671,22.7083,20.7802,22.0615,21.8946,22.556
2021-09-20 03:00:00,2021-09-20,0.0,03:00:00,2021-09-20 03:00:00,2.67537,88.1501,2.3319,89.9133,2.91323,95.5105,3.04151,90.8013,2.15905,85.9002,3.24623,95.8658,2.34521,92.0896,2.36395,94.5647,2.26086,87.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2553,21.9533,21.1526,22.1076,22.5189,20.5587,21.6965,21.524,22.2574
2021-09-20 04:00:00,2021-09-20,0.0,04:00:00,2021-09-20 04:00:00,2.72555,96.3384,2.36139,94.0623,3.15787,99.941,2.6735,96.0792,2.53619,95.1766,3.36695,99.0332,2.54765,93.2158,3.14253,99.3628,2.12065,92.4812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.839,21.788,20.78,21.6626,22.0775,20.5345,21.6863,21.3496,22.0361
2021-09-20 05:00:00,2021-09-20,0.0,05:00:00,2021-09-20 05:00:00,2.57425,92.6747,2.69305,94.4315,3.22124,98.4887,2.58427,93.1569,2.44912,93.0517,3.52818,98.2033,2.48408,93.5749,2.95655,97.5053,2.60001,95.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9749,21.7968,21.8557,21.7635,22.2832,21.5249,21.5315,22.2431,22.1124
2021-09-20 06:00:00,2021-09-20,0.0,06:00:00,2021-09-20 06:00:00,3.30181,99.8177,3.36674,97.5359,3.86204,102.495,3.37739,100.088,2.79666,98.6667,3.93803,100.848,3.42905,98.1873,3.62425,101.811,2.73467,96.3915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1058,21.2694,20.445,20.938,21.3647,19.9861,21.0391,20.8997,21.5214
2021-09-20 07:00:00,2021-09-20,0.0,07:00:00,2021-09-20 07:00:00,3.49934,86.6355,3.47751,87.4839,3.03137,93.0246,3.70116,86.4477,2.7884,85.8975,3.1417,90.9147,3.58329,87.964,2.57725,93.2413,2.88522,85.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2592,21.1827,20.2063,21.0806,21.5295,19.6579,20.977,20.4565,21.42
2021-09-20 08:00:00,2021-09-20,0.0,08:00:00,2021-09-20 08:00:00,2.2693,90.248,2.33641,91.2287,2.21591,98.9626,2.74703,89.2046,0.989376,95.4086,2.53027,94.5026,2.63324,89.9291,1.73906,106.456,1.08722,95.4624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9471,20.8424,19.0344,20.8051,21.0646,18.7724,20.6579,19.524,20.989
2021-09-20 09:00:00,2021-09-20,0.0,09:00:00,2021-09-20 09:00:00,2.82053,88.3715,2.57497,89.2078,2.53595,94.7977,3.03289,87.3484,1.92289,85.6846,2.63375,91.9395,2.74745,88.3032,2.16748,97.4126,1.32724,79.5661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8941,20.8379,19.7864,20.8046,21.0651,18.9203,20.6688,19.715,20.8864
2021-09-20 10:00:00,2021-09-20,0.0,10:00:00,2021-09-20 10:00:00,4.21957,71.2555,4.48923,76.2574,3.92249,69.167,3.84318,68.2442,4.10356,70.8096,4.2262,64.3888,4.21695,74.8889,3.48076,70.2151,4.15362,73.1013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3845,21.3559,21.4446,21.0933,21.6912,21.146,21.0657,21.8615,21.6061
2021-09-20 11:00:00,2021-09-20,0.0,11:00:00,2021-09-20 11:00:00,4.6202,69.3024,4.63838,73.1074,4.59041,67.818,4.58771,66.5153,4.27163,69.749,5.08112,64.2561,4.65965,70.6316,4.10949,69.3537,4.21468,72.0285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8831,22.8235,22.8882,22.7813,23.0122,22.6803,22.7512,23.1778,22.8777
2021-09-20 12:00:00,2021-09-20,0.0,12:00:00,2021-09-20 12:00:00,3.83651,60.994,3.94848,63.121,4.02045,58.121,3.89454,59.4623,3.70743,61.354,4.53166,56.0455,4.05191,62.5992,3.79587,58.5717,3.72724,63.0784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2101,25.1916,25.2488,25.0582,25.4579,24.9562,25.0688,25.6908,25.3896
2021-09-20 13:00:00,2021-09-20,0.0,13:00:00,2021-09-20 13:00:00,3.02626,61.8258,2.99809,65.2111,2.9831,57.7801,3.18564,60.8805,2.84505,61.5878,3.50111,55.1619,3.20057,65.7921,2.66297,57.8449,2.80481,64.7134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6656,26.6628,26.6753,26.5202,26.9128,26.3839,26.5462,27.1101,26.8385
2021-09-20 14:00:00,2021-09-20,0.0,14:00:00,2021-09-20 14:00:00,2.87491,62.7676,2.96926,66.5702,2.81662,62.1904,3.16027,62.9092,2.77454,63.7512,3.33825,59.4683,3.2026,68.0717,2.15523,51.9982,2.67423,66.4189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0985,28.0925,28.0028,27.9078,28.3217,27.7196,27.9609,28.4883,28.3017
2021-09-20 15:00:00,2021-09-20,0.0,15:00:00,2021-09-20 15:00:00,3.53422,73.4005,4.01213,74.9711,4.5783,100.276,3.52667,76.9858,3.52912,72.2676,5.56169,103.978,4.04484,74.3706,3.93873,95.714,3.8196,72.5125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2028,29.1273,28.5862,28.9755,29.5019,27.996,28.932,29.2206,29.4313
2021-09-20 16:00:00,2021-09-20,0.0,16:00:00,2021-09-20 16:00:00,5.25535,108.94,4.92022,108.287,5.89185,108.069,5.21461,109.728,5.23336,108.357,6.35999,108.566,4.96017,111.226,5.6958,106.767,4.8886,106.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6257,29.0574,27.9352,28.367,28.9729,27.5552,28.8002,28.5409,29.4177
2021-09-20 17:00:00,2021-09-20,0.0,17:00:00,2021-09-20 17:00:00,5.29038,105.811,4.39082,81.9508,6.08678,108.02,5.39345,106.777,5.09297,105.579,6.58147,107.659,4.574,85.0625,5.88664,107.809,4.1626,78.6996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5109,30.4091,28.3207,29.2072,29.9171,27.9452,30.1462,28.9659,30.7102
2021-09-20 18:00:00,2021-09-20,0.0,18:00:00,2021-09-20 18:00:00,5.51293,68.6708,5.59765,74.8365,4.67066,82.7571,5.61161,67.2875,5.34944,69.4832,5.19353,79.0605,5.63924,74.425,4.48236,85.1612,5.51905,74.5309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.156,30.1126,29.653,29.9048,30.5237,29.3649,29.9121,30.1501,30.4054
2021-09-20 19:00:00,2021-09-20,0.0,19:00:00,2021-09-20 19:00:00,5.5147,74.1754,6.0709,75.0071,5.74582,73.4364,5.52352,73.0704,5.32968,74.8134,6.31438,72.335,6.14488,74.3431,5.50497,73.6776,5.83412,74.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6378,29.5688,29.1036,29.3962,29.9812,28.7863,29.3496,29.6951,29.8657
2021-09-20 20:00:00,2021-09-20,0.0,20:00:00,2021-09-20 20:00:00,5.80339,73.6781,6.23936,76.3541,5.4204,74.6493,5.62937,71.9867,5.75939,74.3497,5.88836,72.0917,6.10994,74.7831,5.29526,75.5665,6.12848,76.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2348,28.1361,27.5482,27.9701,28.6087,27.1869,27.8962,28.2064,28.4615
2021-09-20 21:00:00,2021-09-20,0.0,21:00:00,2021-09-20 21:00:00,6.18511,74.6649,6.57049,80.0267,5.32616,73.9373,5.55507,71.9832,6.48627,75.8508,5.10943,70.1444,6.01877,76.892,5.69425,75.4656,6.67523,80.5574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8405,25.726,24.9468,25.58,26.2212,24.3983,25.4836,25.644,26.0724
2021-09-20 22:00:00,2021-09-20,0.0,22:00:00,2021-09-20 22:00:00,6.73637,72.4258,6.91299,78.3431,5.98839,67.392,6.0441,68.2581,7.01549,74.061,5.53624,61.7065,6.4711,73.9797,6.63765,69.5913,6.89394,79.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.364,24.3331,23.6441,24.098,24.759,23.1426,24.0915,24.3011,24.6836
2021-09-20 23:00:00,2021-09-20,0.0,23:00:00,2021-09-20 23:00:00,6.81684,69.6607,7.02287,76.5223,6.43275,63.7417,6.13026,65.181,7.13696,71.5073,6.0025,56.7874,6.48726,71.7457,7.00028,66.6335,7.09261,78.0548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7382,23.7628,23.1381,23.4773,24.2069,22.6318,23.4955,23.7881,24.1155
2021-09-21 00:00:00,2021-09-21,0.0,00:00:00,2021-09-21 00:00:00,0.576519,327.255,0.649689,305.064,0.347598,15.6847,0.625746,288.76,0.735839,357.909,0.671441,308.247,0.911903,289.256,0.764223,46.1903,0.731209,328.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9943,23.075,22.9137,22.9287,23.0604,22.85,23.0077,22.9781,23.1428
2021-09-21 01:00:00,2021-09-21,0.0,01:00:00,2021-09-21 01:00:00,2.86989,60.8987,2.61553,67.1989,2.24574,60.1001,3.19221,65.6516,2.2743,51.7304,2.86967,58.7027,3.0235,72.6491,1.70893,52.3563,2.10149,55.3441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2891,23.2798,21.52,22.8845,23.7373,21.1697,22.9316,22.5485,23.6465
2021-09-21 02:00:00,2021-09-21,0.0,02:00:00,2021-09-21 02:00:00,3.72709,64.2536,3.71196,72.4041,3.64437,61.6477,3.84131,64.9857,3.21786,60.0858,4.3295,58.0079,3.80204,72.3095,2.73084,59.0209,3.30403,67.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0933,21.9952,21.084,21.702,22.5623,20.4843,21.6726,21.853,22.4208
2021-09-21 03:00:00,2021-09-21,0.0,03:00:00,2021-09-21 03:00:00,3.49443,56.7664,3.08499,63.574,3.6753,57.3588,3.39913,59.8936,2.97964,47.8902,3.96866,55.1088,3.23765,65.5586,2.6409,49.5577,2.62174,52.2563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8295,21.799,20.8516,21.4239,22.2073,20.2707,21.5033,21.3946,22.0564
2021-09-21 04:00:00,2021-09-21,0.0,04:00:00,2021-09-21 04:00:00,3.12754,71.7404,2.84433,83.6559,3.1886,70.2233,2.73275,73.0106,2.72923,67.6259,2.78038,64.1875,2.56944,84.813,2.6877,67.6522,2.62636,76.7315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7211,21.7385,20.8839,21.2526,22.0208,19.7003,21.2767,21.1937,22.0458
2021-09-21 05:00:00,2021-09-21,0.0,05:00:00,2021-09-21 05:00:00,1.85441,72.3663,1.74816,86.695,2.28141,72.6423,1.58783,72.072,1.64928,67.4761,2.10102,67.5491,1.54114,80.6851,2.21397,69.2069,1.56484,84.9333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0862,22.054,20.2353,21.5927,22.4331,19.7506,21.5743,21.0915,22.3038
2021-09-21 06:00:00,2021-09-21,0.0,06:00:00,2021-09-21 06:00:00,1.43415,63.9828,1.23688,67.0486,1.56499,64.7746,1.15985,66.0345,1.56635,57.8445,1.29814,53.382,0.987553,69.3102,1.86619,64.968,1.32614,61.1606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0576,22.0352,20.4919,21.7838,22.3717,20.2932,21.8175,21.1257,22.2269
2021-09-21 07:00:00,2021-09-21,0.0,07:00:00,2021-09-21 07:00:00,0.966847,6.17804,0.851928,341.147,0.935459,27.1957,0.402047,26.4893,1.26353,12.2864,0.663762,32.6,0.462809,342.566,1.33055,32.0317,1.17533,347.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3409,22.2927,20.8759,22.343,22.3685,20.6884,22.3322,21.2791,22.2831
2021-09-21 08:00:00,2021-09-21,0.0,08:00:00,2021-09-21 08:00:00,0.488202,193.469,0.471336,204.912,0.619718,210.203,0.989348,217.51,0.58594,127.038,1.15439,233.516,0.886113,226.721,0.621207,136.691,0.4879,149.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0651,23.0069,21.8744,22.6482,23.216,21.1974,22.6293,22.4051,23.1296
2021-09-21 09:00:00,2021-09-21,0.0,09:00:00,2021-09-21 09:00:00,0.79065,312.671,0.652669,320.74,0.789046,305.448,0.773109,309.558,0.732472,317.814,1.30086,303.142,0.883343,311.315,0.429566,338.662,0.691438,321.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1324,23.1398,21.8499,22.8946,23.308,21.3218,22.9058,22.5912,23.1515
2021-09-21 10:00:00,2021-09-21,0.0,10:00:00,2021-09-21 10:00:00,0.576519,327.255,0.649689,305.064,0.347598,15.6847,0.625746,288.76,0.735839,357.909,0.671441,308.247,0.911903,289.256,0.764223,46.1903,0.731209,328.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.239,24.1205,25.0161,24.0755,24.2905,24.8626,24.0064,25.0511,24.1309
2021-09-21 11:00:00,2021-09-21,0.0,11:00:00,2021-09-21 11:00:00,0.849712,303.123,0.869493,286.797,1.21739,297.427,0.958139,288.778,0.802231,322.556,1.60727,295.27,0.942727,281.177,0.886298,320.549,0.863393,300.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6061,26.5301,27.1157,26.4586,26.7982,26.9324,26.3977,27.2,26.6752
2021-09-21 12:00:00,2021-09-21,0.0,12:00:00,2021-09-21 12:00:00,1.08596,278.378,1.24238,284.15,1.59564,281.946,1.39371,280.059,0.867398,282.211,2.11096,285.535,1.53819,283.119,1.01239,288.077,1.13332,286.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.043,29.1042,29.1866,29.0905,29.128,29.1609,29.0947,29.1301,29.2433
2021-09-21 13:00:00,2021-09-21,0.0,13:00:00,2021-09-21 13:00:00,1.87921,261.49,1.74874,259.373,2.138,273.4,2.242,266.151,1.53379,252.967,2.85553,275.893,2.06537,264.686,1.54148,276.785,1.50891,250.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5457,31.6752,31.5902,31.7509,31.2961,31.6824,31.783,31.1166,31.5492
2021-09-21 14:00:00,2021-09-21,0.0,14:00:00,2021-09-21 14:00:00,2.2559,247.315,2.40945,249.391,2.00117,261.123,2.57964,254.257,1.90886,237.707,2.5518,260.721,2.66799,257.35,1.5484,253.877,2.1992,237.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6822,34.0894,33.5755,33.9673,33.3263,33.6116,34.2729,33.1688,33.7522
2021-09-21 15:00:00,2021-09-21,0.0,15:00:00,2021-09-21 15:00:00,3.57388,210.41,3.54744,217.32,3.33135,200.997,3.55136,204.233,3.94116,205.134,3.87216,194.914,3.27224,222.182,3.58088,201.363,3.95534,207.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0884,35.5439,34.407,35.153,34.6548,33.9347,35.7176,34.3053,35.1133
2021-09-21 16:00:00,2021-09-21,0.0,16:00:00,2021-09-21 16:00:00,5.94964,210.005,6.17994,207.801,6.14354,210.476,6.09135,210.89,6.12471,202.672,6.51509,208.604,6.26122,212.406,6.45821,205.384,6.12383,200.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.7831,32.9962,32.3837,33.1435,32.227,32.2656,33.4494,31.9426,32.5097
2021-09-21 17:00:00,2021-09-21,0.0,17:00:00,2021-09-21 17:00:00,4.93968,212.969,5.70555,208.048,5.02442,215.317,4.93605,217.38,5.22062,205.467,4.97919,214.487,5.93842,215.24,5.89479,211.457,5.57244,201.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2119,30.6649,29.6675,30.1496,30.5533,29.3984,30.5715,30.0645,31.0061
2021-09-21 18:00:00,2021-09-21,0.0,18:00:00,2021-09-21 18:00:00,9.60444,221.83,8.74387,220.635,10.2938,222.301,9.09465,224.102,10.2603,218.205,10.8446,222.557,8.40532,224.745,11.1917,220.26,8.9637,217.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6515,26.0087,24.9037,25.5961,25.9374,24.8163,25.8737,25.2617,26.2779
2021-09-21 19:00:00,2021-09-21,0.0,19:00:00,2021-09-21 19:00:00,10.1065,218.024,10.0171,217.332,8.87828,219.809,10.6759,220.152,9.41694,212.873,10.9416,219.646,10.0326,221.721,7.72261,215.711,9.75426,212.374,0.0154492,0.00391036,0.0417906,0.0129534,0.0134844,0.033141,0.00347697,0.0355355,0.00340423,23.1438,23.6146,22.3487,23.0354,23.543,22.1475,23.4161,22.9498,23.9274
2021-09-21 20:00:00,2021-09-21,0.0,20:00:00,2021-09-21 20:00:00,8.48339,230.589,8.47789,229.657,7.606,234.027,8.44693,231.034,8.70239,231.146,8.56731,232.689,8.0737,231.504,7.45544,233.91,9.14762,229.045,0.0327914,0.00806204,0.0944554,0.0246468,0.0348871,0.0658298,0.00667821,0.104506,0.00854758,23.1818,23.3463,22.4642,22.9715,23.5124,22.1219,23.1855,23.1022,23.5175
2021-09-21 21:00:00,2021-09-21,0.0,21:00:00,2021-09-21 21:00:00,5.77409,231.907,5.66631,231.516,6.01418,233.868,6.01169,235.454,5.99142,230.369,6.86797,235.588,5.56239,233.731,5.86861,229.794,6.54222,233.14,0.0599473,0.0257197,0.1573,0.0385227,0.0983863,0.122064,0.012655,0.202872,0.0473075,22.875,23.093,22.2039,22.6622,23.2395,21.8957,22.8889,22.8306,23.3391
2021-09-21 22:00:00,2021-09-21,1.0,22:00:00,2021-09-21 22:00:00,7.36828,238.751,7.27896,238.347,6.91509,238.624,7.25687,238.907,7.64881,238.035,7.57177,236.634,7.08716,240.494,7.06682,239.188,7.83169,236.705,0.176225,0.0767315,0.403051,0.160482,0.218473,0.37288,0.0634282,0.425326,0.109407,22.7769,22.8916,22.1678,22.5876,23.0509,21.8021,22.7687,22.7878,23.0552
2021-09-21 23:00:00,2021-09-21,0.0,23:00:00,2021-09-21 23:00:00,6.19205,239.49,6.65111,237.846,5.87776,238.835,6.66174,238.12,5.69654,239.122,6.7547,237.633,6.92272,238.592,5.48967,238.699,6.39751,236.255,0.158903,0.0725808,0.350472,0.149044,0.19707,0.340794,0.0603012,0.356355,0.104263,22.3804,22.4675,21.7958,22.1219,22.6739,21.246,22.2914,22.3924,22.7022
2021-09-22 00:00:00,2021-09-22,0.0,00:00:00,2021-09-22 00:00:00,7.87955,223.53,7.88691,222.043,7.2636,225.451,8.09669,224.491,7.44447,222.48,8.30292,225.132,7.9129,223.239,7.18457,223.818,7.58501,222.268,0.131747,0.0549231,0.287628,0.135168,0.133571,0.284561,0.0543256,0.257989,0.0655035,21.868,21.9132,21.4367,21.7098,22.168,21.1513,21.8011,21.9539,22.1177
2021-09-22 01:00:00,2021-09-22,0.0,01:00:00,2021-09-22 01:00:00,6.89465,225.029,6.55299,224.692,6.41304,225.798,6.69416,226.195,6.94071,223.556,7.14519,225.135,6.23506,226.892,6.42164,224.828,6.71062,223.612,2.04593e-05,9.53674e-07,8.64565e-05,0.000255778,0.0,0.000603765,7.54595e-05,0.0,0.0,21.3072,21.4178,20.7877,21.1256,21.6454,20.437,21.2503,21.3426,21.6508
2021-09-22 02:00:00,2021-09-22,0.0,02:00:00,2021-09-22 02:00:00,6.09668,223.568,6.08627,223.008,5.5052,223.796,5.87627,224.112,6.19959,221.592,6.13349,222.15,5.77104,224.702,5.67403,222.548,6.1611,221.392,0.0,0.0,0.0,0.0,0.0,1.54972e-06,1.2517e-06,0.0,0.0,21.0407,21.1599,20.5484,20.8628,21.3678,20.189,21.0252,21.0997,21.3463
2021-09-22 03:00:00,2021-09-22,0.0,03:00:00,2021-09-22 03:00:00,7.02603,214.813,7.0876,213.895,6.62529,214.513,6.87189,215.021,7.42564,212.96,7.65075,212.683,6.59171,215.431,6.85521,213.532,7.5227,212.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9321,20.9799,20.6267,20.7827,21.2282,20.3082,20.8519,21.1021,21.1852
2021-09-22 04:00:00,2021-09-22,0.0,04:00:00,2021-09-22 04:00:00,7.58461,206.823,7.69648,205.241,6.98355,207.5,7.77937,207.119,7.72655,204.863,8.25805,206.305,7.49162,205.981,6.92936,206.381,7.98856,204.369,3.99649e-05,0.000135466,4.79817e-06,2.30968e-06,4.53442e-05,0.0,2.99513e-05,2.67625e-05,0.000381172,20.6171,20.6464,20.3124,20.4649,20.9038,19.9763,20.5254,20.772,20.8464
2021-09-22 05:00:00,2021-09-22,0.0,05:00:00,2021-09-22 05:00:00,6.40682,209.068,6.97097,207.867,5.68874,208.676,6.81489,209.295,6.4898,206.204,6.95791,207.291,6.91772,209.398,5.64457,207.257,7.11962,205.81,3.99649e-05,0.000135466,4.79817e-06,2.30968e-06,4.53442e-05,0.0,2.99513e-05,2.67625e-05,0.000381306,20.1681,20.2206,19.6505,20.0353,20.4823,19.3098,20.0885,20.1404,20.4643
2021-09-22 06:00:00,2021-09-22,0.0,06:00:00,2021-09-22 06:00:00,5.77376,208.214,5.97173,208.716,5.48478,207.369,5.97181,206.483,6.00243,207.003,6.47341,205.427,5.83775,207.331,5.51318,206.818,6.26819,208.032,3.99649e-05,0.000135466,4.79817e-06,2.30968e-06,4.53442e-05,0.0,2.99513e-05,2.67625e-05,0.000381306,20.1258,20.1569,19.8174,19.9984,20.4075,19.4907,20.0427,20.2292,20.3851
2021-09-22 07:00:00,2021-09-22,0.0,07:00:00,2021-09-22 07:00:00,5.30564,207.26,5.55044,206.065,4.65243,206.702,5.45778,207.785,5.62626,204.42,5.54089,205.632,5.28162,207.455,5.02054,205.158,5.88226,204.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3411e-07,19.8881,19.9608,19.1559,19.7201,20.343,18.7354,19.7944,20.0778,20.2325
2021-09-22 08:00:00,2021-09-22,1.0,08:00:00,2021-09-22 08:00:00,4.63572,208.265,4.81458,209.346,4.44777,208.496,5.03737,208.42,4.758,205.785,5.28464,209.052,4.6906,209.05,3.91187,206.39,5.17179,206.323,0.0,1.57207e-06,0.0,0.0,3.8743e-07,0.0,0.000257023,0.0,1.0334e-05,19.8519,19.8955,19.6647,19.8446,20.1611,19.2975,19.76,19.5224,20.1586
2021-09-22 09:00:00,2021-09-22,0.0,09:00:00,2021-09-22 09:00:00,4.5378,203.75,4.53829,205.545,3.86679,205.942,4.80456,210.377,4.40591,200.921,4.62125,214.225,4.54614,206.092,3.62634,198.205,4.77419,207.194,0.000970706,1.9744e-06,0.0354945,0.14814,0.000323638,0.126938,0.0868983,0.00241861,3.72306e-05,19.2032,19.4735,18.2999,19.0187,19.6324,17.8685,19.2034,18.8919,19.9155
2021-09-22 10:00:00,2021-09-22,0.0,10:00:00,2021-09-22 10:00:00,4.56895,214.742,4.47203,209.547,4.43347,212.928,4.30929,206.41,5.08715,212.114,5.22253,199.44,4.10188,206.714,4.61062,216.171,5.08593,206.121,0.257748,0.144243,0.528501,0.687771,0.126458,0.799488,0.557947,0.25541,0.0550384,19.889,19.8744,19.6897,20.0074,19.963,19.5871,19.9258,19.9422,19.939
2021-09-22 11:00:00,2021-09-22,0.0,11:00:00,2021-09-22 11:00:00,5.1113,192.379,4.99359,191.631,5.44027,192.478,5.45879,193.075,5.28688,191.006,6.31332,192.327,5.1675,192.416,5.51902,191.916,5.18217,190.863,0.262954,0.172771,0.528718,0.688119,0.140105,0.799495,0.560113,0.256142,0.118397,20.5009,20.4532,20.6071,20.532,20.826,20.1998,20.6499,21.1715,20.7027
