,Data,precipitacao_obsevada,Horario,Barreto_ws10,Barreto_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_Barreto,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_Barreto,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
22097,2021-10-15,0.0,01:00:00,1.89436,25.3589,1.94225,32.8613,1.72809,20.8079,2.58263,29.5943,1.73444,21.1775,2.20551,24.2723,2.53929,36.4809,1.67141,17.6597,1.95407,28.7599,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,24.9259,24.9225,24.9257,24.5974,24.8916,24.7463,24.6422,24.8484,24.8208
22098,2021-10-15,0.0,02:00:00,1.78335,75.0146,2.12368,75.475,1.52692,76.3035,2.57993,70.7221,1.52037,78.6853,2.04795,73.7566,2.70784,73.9276,1.50345,75.2079,1.83849,79.8779,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,24.2949,24.3159,24.2181,24.1618,24.381,24.1051,24.1635,24.2645,24.4118
22099,2021-10-15,0.0,03:00:00,2.19951,63.9185,3.47908,62.8242,1.5551,75.4566,4.79652,66.0974,1.17162,47.5663,3.83178,69.9525,4.7359,70.4271,0.598196,63.7533,2.19679,52.9306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.521,24.5118,24.0358,25.0297,24.046,24.6577,24.574,24.0357,24.1927
22100,2021-10-15,0.0,04:00:00,1.31722,192.123,1.73948,210.133,1.20493,189.59,0.89487,128.761,1.61866,217.642,0.950379,149.681,0.782834,166.298,1.42511,211.607,1.76274,220.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2721,23.4745,23.1208,23.2083,23.4056,23.069,23.4384,23.2725,23.4519
22101,2021-10-15,0.6,05:00:00,1.47797,206.437,1.53102,206.311,1.47437,212.357,1.41947,189.769,1.6229,214.906,1.35815,198.182,1.52243,189.043,1.59012,217.406,1.79457,216.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9838,23.0929,22.9015,22.8374,23.1365,22.7943,22.9481,23.0343,23.1807
22102,2021-10-15,0.0,06:00:00,2.36361,174.837,1.97168,173.675,3.06035,184.243,3.08347,180.445,1.74832,170.641,3.37814,187.415,3.04273,180.922,2.58882,179.474,1.36919,170.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.483,23.4752,23.5414,23.4094,23.4534,23.4722,23.5119,23.5475,23.3392
22103,2021-10-15,0.0,07:00:00,3.74491,166.327,3.82162,162.601,3.88359,174.722,3.86988,169.295,3.43715,165.07,3.89959,176.484,4.13642,167.804,3.59898,171.531,3.30216,159.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2208,23.3476,23.1652,22.8902,23.5123,22.8743,23.1284,23.4166,23.5117
22104,2021-10-15,0.0,08:00:00,3.75819,159.267,3.98165,160.254,3.68092,165.598,3.6693,157.695,4.11963,165.772,3.29757,161.729,4.2729,161.723,4.37272,169.689,3.82093,163.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4914,22.6224,22.4218,22.2594,22.7865,22.2484,22.5017,22.6151,22.7571
22105,2021-10-15,0.0,09:00:00,3.26961,158.834,3.47019,160.095,3.24682,165.208,3.28346,156.753,3.48305,164.819,3.02289,160.499,3.77658,161.004,3.79784,169.436,3.26811,162.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9776,23.0945,22.9403,22.7688,23.1146,22.7715,23.0079,23.0032,23.1312
22106,2021-10-15,0.0,10:00:00,2.24516,143.665,2.44313,149.573,2.06338,145.742,2.39934,141.031,2.00926,150.354,2.18971,140.019,2.68297,149.135,2.10043,154.497,2.0418,153.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6904,23.8853,23.5591,23.5867,23.7249,23.4681,23.8806,23.6045,23.7906
22107,2021-10-15,0.0,11:00:00,1.43452,114.136,0.689681,95.9489,1.63989,116.638,1.80717,104.427,1.09734,118.823,1.85601,105.486,1.26508,98.6497,1.27951,118.393,0.570764,113.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2986,25.3989,25.1954,25.0948,25.3864,25.0403,25.3469,25.1611,25.5127
22108,2021-10-15,0.0,12:00:00,1.03591,270.387,1.07669,254.544,0.673558,297.177,0.563326,239.548,0.874179,279.719,0.37278,121.518,0.894008,248.483,0.933125,296.25,0.96742,265.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0536,25.3298,25.2125,25.493,24.9237,25.4882,25.8209,24.9274,24.918
22109,2021-10-15,0.0,13:00:00,0.365442,216.585,0.604173,215.089,0.220687,96.8967,0.458739,107.87,0.318132,203.653,0.635508,100.815,0.155466,152.811,0.216322,102.269,0.40692,206.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2544,26.1539,26.7759,26.7919,26.336,26.8992,26.7589,26.7528,26.2829
22110,2021-10-15,0.0,14:00:00,1.03984,55.9269,1.5613,61.1698,1.17554,72.7102,1.46872,61.3646,0.763426,52.2975,1.54264,74.9727,1.77317,58.9531,0.894725,59.5538,1.13908,62.4475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.401,31.5078,31.3192,31.2981,31.2567,31.2643,31.3099,31.1563,31.387
22111,2021-10-15,0.0,15:00:00,1.3433,31.3378,1.2555,24.9467,1.30366,33.6306,1.7776,41.8244,1.14496,8.95889,1.67789,44.3438,1.81155,46.6967,0.960891,11.2654,1.05649,344.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0286,33.9395,33.9415,33.7261,33.9904,33.7858,33.8036,33.9173,33.5326
22112,2021-10-15,0.0,16:00:00,1.37342,303.156,1.28437,292.603,1.46891,311.738,1.24727,309.058,1.42456,337.691,1.08159,312.491,1.12258,298.525,1.15419,318.9,1.18946,334.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.1095,35.1323,35.0614,34.9141,35.218,34.9724,34.9896,35.109,35.1483
22113,2021-10-15,0.0,17:00:00,2.8442,134.807,2.57143,137.317,3.22553,133.463,3.40882,131.605,2.45532,134.343,3.56306,129.802,3.00775,133.408,2.66211,133.586,1.12328,127.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7084,34.9466,34.5518,34.2766,34.9964,34.1284,34.4489,34.7307,35.4433
22114,2021-10-15,0.0,18:00:00,3.61459,117.896,3.43845,117.874,3.70756,113.376,3.58848,117.515,3.68031,117.007,3.71344,115.2,3.54837,117.691,3.72871,111.274,3.41481,119.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3861,34.6771,34.12,34.0256,34.5972,33.8361,34.3319,34.3282,34.8477
22115,2021-10-15,0.0,19:00:00,5.08075,108.921,4.78492,108.886,5.27285,107.319,5.24108,109.668,4.82847,109.042,5.32947,107.81,5.02177,111.735,5.05708,106.533,4.51141,108.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.577,33.8661,33.3439,33.0362,33.9607,32.933,33.3197,33.6407,34.3395
22116,2021-10-15,0.0,20:00:00,5.98859,84.0596,5.59503,88.7921,4.95141,83.4625,5.86894,83.6089,5.73189,83.8611,5.11146,83.1431,5.51968,88.3278,4.93876,85.8827,5.77181,87.0586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6224,33.7406,33.5119,33.1635,33.9656,33.2675,33.3575,33.6237,34.0066
22117,2021-10-15,0.0,21:00:00,1.44683,100.321,1.52733,110.957,1.35449,85.1854,2.31307,70.4458,0.79367,79.803,2.34484,62.2708,2.07187,77.0184,0.771179,85.6909,1.2146,69.7544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.433,31.2742,31.6151,31.8885,31.4374,32.0218,31.9776,31.3808,31.6575
22118,2021-10-15,0.0,22:00:00,4.46546,68.5401,4.11948,69.9415,4.29454,65.4639,5.08537,70.6025,3.55404,63.8517,4.81253,67.8615,4.74459,73.9044,3.50488,60.925,3.31476,62.9007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1021,31.2261,31.1189,30.5894,31.4797,30.8004,30.7806,31.3085,31.6624
22119,2021-10-15,0.0,23:00:00,3.73442,68.6075,3.4851,74.0455,3.80894,65.4288,4.03307,71.0881,3.26769,66.462,4.0771,65.8216,3.74005,78.7582,3.40033,64.3516,3.06968,70.3962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6509,30.6984,30.6438,30.0612,30.9537,30.3326,30.2354,30.8128,30.9588
22120,2021-10-16,0.0,00:00:00,1.90124,342.593,1.71786,351.626,2.13064,335.283,2.21473,328.905,1.88279,348.252,2.46141,326.733,1.7742,332.18,2.10933,337.621,1.90197,0.420654,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,24.8324,24.8669,24.7944,24.7811,24.8837,24.7448,24.8141,24.8441,24.9198
22121,2021-10-16,0.0,01:00:00,0.918922,263.461,0.996926,268.551,0.947215,250.239,1.11629,263.612,0.774858,264.53,1.14399,256.489,1.17835,260.438,0.756614,243.178,0.931111,282.546,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,24.7813,24.6641,24.9373,24.6407,24.7971,24.8021,24.6293,24.9481,24.6137
22122,2021-10-16,0.0,02:00:00,2.3207,346.162,2.4365,326.665,2.50893,2.12305,2.35704,355.889,2.44369,324.556,2.56444,2.66562,1.99226,346.022,2.10385,344.314,3.25019,317.359,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,24.4686,24.4885,24.5016,24.2465,24.6021,24.3447,24.3162,24.5425,24.6034
22123,2021-10-16,0.0,03:00:00,1.32558,300.549,1.36308,290.418,1.32851,311.028,1.34162,298.621,1.54333,298.411,1.34085,311.178,1.30939,284.41,1.50009,306.315,1.67066,292.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2858,24.3357,24.2516,24.0133,24.4264,24.0643,24.0962,24.3189,24.4365
22124,2021-10-16,0.0,04:00:00,1.01777,45.8303,0.888963,60.2303,1.14849,37.438,0.969582,42.2704,1.22312,47.9152,1.10587,31.5748,0.788388,70.5352,1.34675,42.8381,1.03295,53.7571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8124,23.8059,23.8113,23.6483,23.9098,23.7022,23.6724,23.8339,23.8979
22125,2021-10-16,0.0,05:00:00,1.61592,104.465,1.60173,104.469,2.42193,101.538,2.10207,100.663,1.40912,109.082,2.55075,94.0565,2.27601,106.103,2.29213,106.889,1.4151,93.9415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9053,23.9431,23.8777,23.773,24.0132,23.7092,23.8022,23.9443,24.0384
22126,2021-10-16,0.0,06:00:00,2.96411,136.717,2.50492,136.225,2.97686,140.222,3.29435,129.586,2.5494,145.852,3.16165,134.944,2.98397,131.906,2.66893,145.802,2.10023,147.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4888,23.7404,23.3778,23.2733,23.583,23.1784,23.6279,23.4631,23.6909
22127,2021-10-16,0.0,07:00:00,3.10899,168.58,3.17565,169.96,3.1093,172.437,3.47706,159.069,3.36969,174.04,3.18967,161.666,3.75814,162.352,3.71768,175.861,3.13622,174.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0039,23.1164,22.941,22.8039,23.1246,22.8067,23.0432,22.9717,23.1785
22128,2021-10-16,0.0,08:00:00,3.69559,173.245,3.83111,174.241,3.71735,177.202,3.61466,173.473,3.77967,175.935,3.35103,176.845,4.14842,175.964,3.97151,177.431,3.68309,175.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6958,22.8006,22.6246,22.4254,22.8565,22.4484,22.5965,22.6912,22.9275
22129,2021-10-16,0.0,09:00:00,3.61643,180.765,3.47217,179.299,3.89517,185.68,3.73135,185.547,3.526,177.615,3.764,190.556,3.98537,184.607,3.89663,180.305,3.09102,176.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.627,22.7017,22.5919,22.2928,22.8531,22.3427,22.4327,22.7574,22.8638
22130,2021-10-16,0.0,10:00:00,1.90124,342.593,1.71786,351.626,2.13064,335.283,2.21473,328.905,1.88279,348.252,2.46141,326.733,1.7742,332.18,2.10933,337.621,1.90197,0.420654,1.68945e-06,1.23426e-08,0.000104536,1.25344e-06,6.21056e-07,0.000132261,1.71204e-08,1.95015e-08,7.67275e-13,23.8003,23.8338,23.8102,23.5452,23.8632,23.6395,23.6166,23.8495,23.8227
22131,2021-10-16,0.0,11:00:00,1.71748,13.183,1.75624,23.8066,1.83992,1.13614,2.85805,6.80933,1.97306,10.2532,2.87626,357.419,2.35965,18.0215,2.14421,4.3028,2.05214,16.3027,0.809275,0.895355,0.729403,0.896127,0.741175,0.816982,0.978978,0.66792,0.82149,23.7105,23.8168,23.6201,23.7271,23.8254,23.7285,23.7508,23.6689,23.8719
22132,2021-10-16,0.0,12:00:00,3.96718,41.7321,4.04681,45.4376,3.53463,37.3568,4.83966,46.3938,3.18742,38.2608,4.51725,43.275,4.59504,48.7361,2.93851,32.5497,3.4793,43.8225,0.809275,0.895355,0.729403,0.896127,0.741175,0.816982,0.978978,0.66792,0.82149,25.4697,25.4937,25.4695,25.1994,25.5567,25.3669,25.2409,25.4111,25.609
22133,2021-10-16,0.0,13:00:00,0.787387,343.317,0.500493,337.037,0.998036,337.615,1.18678,354.02,0.49905,311.064,1.32488,341.608,0.872128,5.35193,0.696561,332.773,0.548252,285.839,0.809273,0.895355,0.729298,0.896126,0.741175,0.81685,0.978978,0.66792,0.82149,27.28,27.4642,27.0897,27.1947,27.0991,27.1473,27.4314,26.8936,27.0444
22134,2021-10-16,0.0,14:00:00,0.882488,236.307,1.01341,236.74,0.700797,248.566,0.912299,253.443,0.906681,231.901,0.757804,262.027,1.07368,250.89,0.745839,236.812,1.04438,230.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.96046e-08,0.0,27.5967,27.8875,27.4007,27.7128,27.4109,27.4822,27.9499,27.1157,27.7351
22135,2021-10-16,0.0,15:00:00,1.55478,189.682,1.66839,198.167,1.46551,190.37,1.78149,195.47,1.44983,191.238,1.47146,190.838,2.15718,205.733,1.57485,190.807,1.34446,195.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4328,28.7007,28.2206,28.098,28.5551,27.9657,28.3993,28.3309,28.739
22136,2021-10-16,0.0,16:00:00,4.81197,228.849,4.91169,231.694,4.5101,228.582,4.74384,228.226,4.97628,229.538,4.52445,230.795,4.87577,230.128,4.56777,227.002,5.03664,230.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4189,30.6017,30.1128,29.7086,30.5893,29.5924,30.05,30.2297,30.7611
22137,2021-10-16,0.0,17:00:00,5.62177,208.149,5.75944,208.533,5.67274,206.394,5.42634,210.237,5.92241,206.655,5.43867,208.861,5.59394,210.636,5.85978,204.659,6.08621,206.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2359,28.4009,28.354,28.0389,28.746,28.2041,28.165,28.299,28.7785
22138,2021-10-16,0.0,18:00:00,6.01616,187.896,5.93405,186.976,5.84878,190.539,5.70333,190.017,6.17283,185.474,5.40045,193.672,5.85399,189.053,6.0919,186.588,6.08982,184.858,1.2517e-06,0.00273871,4.76837e-07,0.00117195,5.96046e-07,5.36442e-07,0.0107418,0.0,9.41753e-05,26.7111,26.8564,26.5691,26.471,26.6003,26.4484,26.6528,26.3174,26.8888
22139,2021-10-16,0.0,19:00:00,5.57927,187.016,5.12597,188.562,5.45481,188.177,5.3872,188.469,5.68575,185.503,5.18416,190.781,5.27456,189.715,5.60956,184.389,5.06648,188.749,0.165685,0.0808514,0.146811,0.201114,0.110141,0.213168,0.0897833,0.0867538,0.0602587,25.3864,25.5897,25.1454,24.991,25.6659,24.9162,25.2592,25.2785,25.8949
22140,2021-10-16,0.0,20:00:00,3.07914,198.626,2.60402,197.288,3.89391,198.157,2.84311,198.584,3.26186,203.415,3.64177,197.829,2.39796,199.796,4.08941,202.135,2.66939,202.19,0.166312,0.0809548,0.151073,0.201948,0.110978,0.214651,0.0900224,0.0925885,0.0602595,26.0223,26.1957,25.7734,25.4445,26.3622,25.3738,25.6908,26.002,26.5643
22141,2021-10-16,0.0,21:00:00,3.20497,205.704,3.43983,204.468,3.02733,208.321,3.30362,205.405,3.26626,204.754,3.12731,207.996,3.54052,205.374,3.12421,208.769,3.5005,200.886,0.16631,0.0782161,0.151073,0.200776,0.110977,0.21465,0.0792806,0.0925885,0.0601653,25.6065,25.7549,25.3931,25.0811,25.8118,24.9998,25.3235,25.5257,25.963
22142,2021-10-16,0.0,22:00:00,2.83314,203.382,2.54712,200.068,2.83846,212.386,2.79703,207.52,2.62144,199.579,2.64092,216.821,2.84185,203.099,2.95495,207.762,2.10895,199.967,0.000626922,0.000103414,0.00426215,0.000833988,0.000836313,0.00148237,0.000239134,0.0058347,8.34465e-07,25.2403,25.4055,25.0419,24.7952,25.4339,24.7204,25.0257,25.1917,25.561
22143,2021-10-16,0.0,23:00:00,2.35155,245.015,3.08768,220.786,1.8311,255.683,2.37809,234.018,2.48671,250.595,1.93696,232.178,3.13613,219.416,2.23079,274.134,3.20461,221.778,1.61804,1.19269,0.780812,1.23756,1.97221,0.650809,1.06913,1.04066,1.28743,23.5954,23.6462,23.9059,23.355,23.537,23.7097,23.4487,23.7373,23.6346
22144,2021-10-17,0.0,00:00:00,1.49725,225.278,1.10607,234.952,2.3974,226.483,2.29554,223.033,1.04374,232.583,2.96065,226.338,1.54086,225.596,1.68632,228.914,1.02885,239.577,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,22.5863,22.5866,22.5833,22.5788,22.5933,22.5762,22.5787,22.5899,22.5941
22145,2021-10-17,0.0,01:00:00,1.73715,272.665,1.67274,274.339,1.77407,272.835,1.94294,268.805,1.61437,276.405,1.93506,270.992,1.90215,269.486,1.66571,274.104,1.47079,278.816,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,22.6105,22.5779,22.615,22.3302,22.6921,22.4101,22.3816,22.6513,22.5694
22146,2021-10-17,3.6,02:00:00,1.69958,301.962,1.8595,298.043,1.59541,307.564,1.83765,297.827,1.7276,303.537,1.77315,303.92,1.86752,292.811,1.53782,308.465,1.99366,299.727,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,22.4125,22.5403,22.346,22.176,22.5694,22.1989,22.2927,22.4362,22.6257
22147,2021-10-17,1.2,03:00:00,2.43915,278.374,2.53674,276.655,2.33846,280.898,2.55863,277.484,2.50454,277.638,2.42206,282.124,2.5893,274.775,2.42552,278.066,2.61924,277.834,0.0379445,0.0163019,0.19042,0.217132,0.0366717,0.519983,0.0490232,0.0112492,0.0576292,22.1832,22.2143,22.1877,21.8964,22.3264,21.9654,21.9846,22.2696,22.2909
22148,2021-10-17,0.6,04:00:00,1.74556,291.921,1.90915,290.398,1.52946,293.407,1.749,296.375,1.94411,282.601,1.46571,300.344,1.9332,288.683,1.81386,280.904,1.99046,290.695,0.751926,0.729529,0.96296,1.00499,0.669471,1.4368,0.871067,0.63762,0.579589,21.933,21.9468,21.9918,21.5762,22.1184,21.6947,21.6414,22.0848,22.0812
22149,2021-10-17,0.6,05:00:00,1.65647,241.709,1.62514,249.453,1.49557,228.406,1.79782,235.256,1.54722,246.017,1.64552,217.623,1.86232,245.46,1.55343,233.085,1.45541,255.392,1.22934,1.13802,1.41304,1.69737,1.0391,2.25199,1.40066,0.769776,1.0675,21.7701,21.7751,21.7682,21.4773,21.9316,21.5728,21.5278,21.8303,21.8479
22150,2021-10-17,1.8,06:00:00,2.33874,210.861,1.91504,205.927,2.68704,214.804,2.66919,212.057,2.04293,210.654,2.7736,216.61,2.54989,211.475,2.67655,215.862,1.31966,196.581,3.27443,3.77651,2.84366,3.98886,3.36383,3.60808,4.67156,2.69615,4.03722,21.4829,21.5141,21.5117,21.1306,21.6643,21.2186,21.2115,21.618,21.6431
22151,2021-10-17,0.0,07:00:00,1.69765,229.447,1.30169,245.979,2.05838,224.227,2.35307,222.369,1.02147,259.885,2.37749,222.815,2.17479,228.401,1.55208,237.913,1.07013,280.713,3.34904,3.71484,3.62904,3.97615,3.71659,4.20091,4.65051,3.7457,4.1223,21.3993,21.4089,21.4109,21.1137,21.4526,21.1506,21.2202,21.4371,21.4222
22152,2021-10-17,0.0,08:00:00,1.14463,274.234,1.26276,261.483,1.13438,284.083,1.30548,282.618,1.10129,268.702,1.4052,292.988,1.34184,267.157,0.97742,275.97,1.25644,257.827,4.01986,4.47225,4.53882,4.57018,4.44753,4.78791,5.2262,4.86743,4.85165,21.2194,21.303,21.183,20.8389,21.4624,20.907,20.9473,21.3261,21.5079
22153,2021-10-17,0.0,09:00:00,0.323806,288.982,0.852825,282.755,0.628474,211.993,0.624176,255.768,0.280393,344.679,1.10749,222.923,0.881378,279.115,0.282355,181.344,0.937407,282.141,1.94611,1.9279,2.91948,2.06856,2.10606,2.91546,1.96889,2.93059,2.03385,21.6074,21.624,21.5812,21.2592,21.7683,21.33,21.3398,21.6845,21.7338
22154,2021-10-17,0.0,10:00:00,1.49725,225.278,1.10607,234.952,2.3974,226.483,2.29554,223.033,1.04374,232.583,2.96065,226.338,1.54086,225.596,1.68632,228.914,1.02885,239.577,1.25519,1.32306,1.50549,1.39565,1.19933,1.5132,1.26382,1.38476,1.46103,21.6434,21.6209,21.6614,21.3581,21.7548,21.4206,21.3747,21.6992,21.7366
22155,2021-10-17,0.0,11:00:00,2.15882,227.254,1.84744,227.739,2.38887,221.317,1.95266,216.19,2.55938,223.594,2.03667,211.149,1.67861,220.243,2.99236,218.634,1.94192,225.575,0.54687,0.463027,0.908589,0.783851,0.334313,0.886809,0.692859,0.557041,0.387868,21.6102,21.7565,21.4855,21.2431,21.8289,21.2256,21.4221,21.6729,21.9001
22156,2021-10-17,0.0,12:00:00,2.85276,199.476,2.62271,207.013,3.07467,194.595,2.96357,199.413,2.83777,204.214,2.96263,200.29,3.03183,204.897,3.15378,195.112,2.61702,207.735,1.04637,0.732216,1.45934,1.7186,0.531302,1.40008,1.64827,1.00898,0.349291,21.7781,21.9526,21.7491,21.525,21.9969,21.6144,21.681,21.8076,22.1389
22157,2021-10-17,0.4,13:00:00,3.16468,199.212,3.01303,202.018,3.2063,197.362,3.09816,201.193,3.13542,198.641,3.02655,195.377,3.13091,204.474,3.19062,199.941,3.07811,198.238,1.31976,1.25286,1.43632,1.78436,0.903842,1.35423,1.83945,1.0962,0.858714,22.1954,22.2272,22.1493,21.8174,22.3647,21.8901,21.9615,22.2039,22.3657
22158,2021-10-17,0.0,14:00:00,3.30057,194.879,3.18307,195.184,3.47662,195.636,3.18477,196.059,3.45057,193.442,3.17908,197.21,3.1928,196.8,3.69607,193.547,3.29665,193.073,0.883819,0.954882,0.674466,1.11325,0.669144,0.578804,1.32559,0.670208,0.716761,22.3309,22.428,22.2551,22.1025,22.3834,22.1493,22.2456,22.2064,22.4713
22159,2021-10-17,0.0,15:00:00,3.47995,188.375,3.53888,188.673,3.45095,189.227,3.37898,188.853,3.61449,187.878,3.235,188.917,3.51186,190.114,3.69112,188.994,3.62056,187.339,0.375042,0.5753,0.122106,0.171545,0.452232,0.0619564,0.307568,0.217808,0.545785,22.5515,22.6715,22.4618,22.2667,22.643,22.2859,22.42,22.4664,22.7475
22160,2021-10-17,0.0,16:00:00,3.44317,181.877,3.43037,182.878,3.4353,182.03,3.39547,180.949,3.5766,181.719,3.27441,180.281,3.42751,183.179,3.68136,181.934,3.5446,181.912,0.00398207,0.00789165,0.00119591,0.00354671,0.000864506,0.000419617,0.0204611,0.000491142,0.00214958,22.6795,22.7895,22.5952,22.3839,22.7872,22.405,22.529,22.6043,22.8914
22161,2021-10-17,0.0,17:00:00,3.73877,181.121,3.77679,181.988,3.69429,180.854,3.60271,179.185,3.8328,179.361,3.48723,178.115,3.63358,181.091,3.85365,179.634,3.8816,179.363,0.0,0.0,8.39233e-05,0.0,1.00136e-05,0.0,0.0,0.00031805,1.90735e-06,22.886,23.0356,22.7676,22.6969,22.9256,22.6956,22.8627,22.7218,23.0602
22162,2021-10-17,0.0,18:00:00,3.72885,174.485,3.66404,176.028,3.76826,173.797,3.79808,172.861,3.80475,174.18,3.74489,171.986,3.70778,174.674,3.92483,173.818,3.77027,174.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5579,22.695,22.4481,22.3593,22.6099,22.3496,22.5294,22.4124,22.7287
22163,2021-10-17,0.0,19:00:00,3.07847,170.833,3.00657,171.322,3.06049,170.342,3.18908,168.094,3.16467,172.912,3.14005,166.958,3.07704,168.921,3.19457,173.148,3.11746,172.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4059,22.5474,22.3025,22.1523,22.4644,22.1555,22.328,22.2685,22.5875
22164,2021-10-17,0.0,20:00:00,2.85872,170.776,2.56783,178.959,3.33001,160.992,2.9105,163.098,2.59934,168.406,3.32124,150.198,2.64576,177.193,3.01803,162.167,2.42054,176.853,0.0841389,0.0260057,0.0977168,0.229869,0.0306025,0.252341,0.07551,0.0757937,0.00483894,22.0272,22.2081,21.9907,21.6814,22.2217,21.7663,21.9167,22.0873,22.3234
22165,2021-10-17,0.0,21:00:00,3.50199,137.209,3.27744,137.119,3.67087,135.042,3.67838,135.222,3.33759,137.457,3.77376,133.575,3.56568,132.628,3.46459,135.168,3.12445,139.333,0.610942,0.805772,0.373468,0.799128,0.410713,0.62634,0.786736,0.289602,0.680942,21.9438,22.0215,21.9123,21.5486,22.1441,21.6344,21.681,22.0138,22.1839
22166,2021-10-17,0.0,22:00:00,2.82541,127.471,2.70611,127.205,2.89185,127.3,3.20592,125.134,2.6683,127.779,3.05414,123.49,3.08584,124.723,2.82396,129.388,2.60918,128.278,0.789754,1.07053,0.467068,0.981944,0.518873,0.744778,0.984939,0.344587,0.877694,21.8327,21.9149,21.7954,21.4551,22.0516,21.4977,21.5777,21.9338,22.1005
22167,2021-10-17,0.0,23:00:00,2.39614,131.575,2.24003,131.222,2.60604,132.453,2.83444,126.737,2.26772,133.857,2.79227,126.74,2.80511,126.681,2.54685,136.06,2.04438,132.969,0.717674,1.06204,0.371415,0.777014,0.489705,0.501228,0.94381,0.268802,0.876348,21.8136,21.8976,21.7833,21.4197,22.0332,21.4935,21.5369,21.8976,22.0856
